site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
225;-0.0115061823079773;0.00329045778031015;3;4;6;6;3;4;4;6;2;1;1;0;0;0;0;0;0;0;0;0
226;-0.0129495433017491;0.007314499841431941;2;6;5;5;4;10;1;2;1;2;1;1;0;0;0;0;0;0;0;0
227;0.0145503350899442;0.0134906178529881;0;0;0;0;0;0;0;0;1;1;1;3;1;2;5;7;9;3;6;1
228;-0.00644992530569946;-0.00700663906563736;0;2;1;0;4;5;3;4;6;4;5;1;1;3;1;0;0;0;0;0
229;-0.00642022978423983;-0.0070496526633055;0;1;4;3;2;7;5;6;1;2;2;0;2;4;1;0;0;0;0;0
230;0.0102295217119033;0.0009409848384511491;0;0;0;0;0;1;0;0;0;1;1;3;6;2;5;6;5;3;4;3
231;0.006913675730845529;-0.00576212985033114;0;0;0;0;0;1;1;0;1;3;3;4;4;0;8;4;0;5;4;2
232;-0.0149913751828163;0.0138298035898167;1;6;11;7;1;9;3;0;1;1;0;0;0;0;0;0;0;0;0;0
233;-0.00503899462714871;-0.00882503897027395;2;3;1;1;4;3;2;4;5;3;4;3;1;0;2;2;0;0;0;0
234;-0.0043307317076468;-0.009564310840098041;1;3;3;3;8;4;2;1;3;2;2;0;2;2;2;1;0;0;0;1
235;-0.015953707187856;0.0172347659127704;5;9;5;3;6;6;2;1;0;1;0;2;0;0;0;0;0;0;0;0
236;0.0150757864324029;0.0153111843944636;0;0;0;0;0;0;0;0;1;0;1;1;0;1;8;2;8;0;10;8
237;-0.0159057934770888;0.0170601701590956;5;3;9;10;7;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0
238;-0.0143872661687366;0.0118017281249456;7;4;6;6;6;5;1;4;0;0;0;0;0;1;0;0;0;0;0;0
239;-0.010541715138351;0.0008700476450446451;2;8;3;9;0;4;2;5;3;3;0;0;0;1;0;0;0;0;0;0
240;0.00752694912436783;-0.00471399726434477;0;0;0;1;0;0;0;0;1;4;1;4;2;8;3;3;2;5;6;0
241;-0.0145735160220498;0.012417996046262;2;4;9;9;5;8;0;1;1;0;0;1;0;0;0;0;0;0;0;0
242;-0.0139958143588152;0.0105326288181165;8;0;8;6;6;7;0;1;3;0;1;0;0;0;0;0;0;0;0;0
243;0.0117085704394472;0.00475087676049269;0;0;0;0;0;0;1;0;1;2;1;3;3;2;7;4;8;3;5;0
244;-0.0015843766289085;-0.0113339855584932;0;0;2;0;4;4;4;4;5;2;4;3;2;0;2;0;1;2;1;0
245;-0.0171653387752239;0.021826348019255;7;3;7;5;10;1;0;3;1;2;0;1;0;0;0;0;0;0;0;0
246;-0.0007588373927132151;-0.0115250182822271;0;0;0;2;0;2;3;4;7;1;6;2;2;2;4;0;3;1;1;0
247;0.0112542143336477;0.0035266696841369204;0;0;0;0;0;0;0;0;1;1;4;1;5;6;1;5;4;1;6;5
248;-0.0110798985644804;0.00219413894922069;0;3;2;6;1;7;7;5;3;1;1;2;1;0;0;1;0;0;0;0
249;-0.014598172757374;0.0125001820703099;6;4;5;5;9;4;2;4;1;0;0;0;0;0;0;0;0;0;0;0
250;-0.00031463343514291403;-0.0115625982829409;0;0;1;3;2;1;2;6;2;4;4;6;1;4;1;3;0;0;0;0
251;-0.00016468121149383201;-0.0115649835344672;0;0;1;1;0;3;1;3;7;4;1;2;2;7;2;2;1;2;0;1
252;-0.0034598845512620103;-0.0103142940825212;0;0;1;3;2;2;4;5;4;3;2;4;5;2;1;1;1;0;0;0
253;0.0104207855701737;0.00140518571696173;0;0;0;0;1;0;0;0;3;0;4;5;7;3;3;4;3;3;3;1
254;-0.00395331974956864;-0.009910873209383641;0;3;3;3;2;5;1;4;7;8;1;1;1;0;0;0;1;0;0;0
255;0.00100569236701711;-0.0114049417241503;0;0;0;1;0;2;4;5;2;2;3;6;6;4;2;1;1;1;0;0
256;0.0152484872646991;0.0159234925672918;0;0;0;0;0;0;0;0;1;0;4;3;0;4;2;6;7;4;5;4
257;0.00976159014488424;-0.00015903086504190202;0;0;0;0;0;0;0;0;1;2;1;3;6;5;1;5;7;7;1;1
258;-0.00359803129251326;-0.0102070232591271;1;1;2;1;0;5;3;2;8;3;2;3;4;2;2;0;1;0;0;0
259;0.0038317350189745296;-0.009712723297376859;0;0;0;0;1;1;0;1;6;5;2;7;6;3;2;0;1;1;2;2
260;-0.00824891661175784;-0.0040204693115555605;1;5;2;3;1;10;4;2;1;2;3;2;3;0;0;1;0;0;0;0
261;-0.0152339657019519;0.0146679603921723;1;12;10;4;3;2;1;1;3;0;1;1;0;0;1;0;0;0;0;0
262;-0.0153949199913019;0.0152315713430121;2;6;9;5;1;5;1;4;3;2;0;0;1;1;0;0;0;0;0;0
263;0.00855358871159582;-0.00276473799905487;0;0;0;0;0;1;2;0;4;1;4;5;3;2;3;6;2;3;2;2
264;0.00133459836661013;-0.0113029528726315;0;0;0;2;0;1;5;2;6;4;0;2;4;3;3;2;1;2;1;2
265;-0.0115463818671905;0.00339601130605125;3;3;6;6;3;3;4;5;1;2;3;0;0;1;0;0;0;0;0;0
266;4.19698028699055e-05;-0.0115597506469472;0;2;1;0;3;2;2;4;5;1;6;3;3;1;0;3;1;0;2;1
267;-0.00347903664315338;-0.0102996859887083;0;1;1;2;1;1;6;6;5;6;2;3;3;1;1;0;0;1;0;0
268;-0.00196010596742819;-0.0111948568977974;0;0;0;1;1;4;3;4;4;2;2;2;6;3;3;4;0;0;1;0
269;0.0111530146620448;0.0032604996966405;0;0;0;0;0;0;0;0;1;1;0;4;3;1;3;6;4;5;9;3
270;0.0005239843483557331;-0.0115091665053799;0;0;1;0;0;6;3;4;4;2;1;5;2;6;4;1;1;0;0;0
271;0.0060399306673297294;-0.0071052119132433795;0;0;0;0;0;0;1;2;4;1;4;1;4;3;6;6;2;2;3;1
272;0.00230154809415049;-0.0108582459984917;0;0;0;1;0;1;0;2;1;4;2;7;5;1;4;6;3;2;1;0
273;0.000726638612303754;-0.0114718574623055;0;0;0;1;2;2;2;5;4;1;1;5;5;6;1;0;0;2;0;3
274;-0.006268750023761279;-0.00726589621977603;4;1;0;8;1;7;2;3;2;7;0;1;1;0;2;0;1;0;0;0
275;-0.000204451123423571;-0.0115648575477076;0;1;0;1;0;5;4;3;1;4;3;1;5;2;3;5;1;1;0;0
276;0.00373476199691297;-0.00980138755696679;0;2;0;1;0;3;0;5;1;5;1;3;3;2;5;2;2;2;3;0
277;0.00244978748315643;-0.0107709566028585;0;0;0;0;1;1;2;3;3;2;3;4;3;4;2;3;3;2;4;0
278;0.00310243298337572;-0.0103262204798562;0;0;0;0;0;1;0;4;2;3;2;10;5;3;4;2;0;2;2;0
279;0.00380310269982307;-0.0097391285979596;0;0;0;0;0;1;3;2;3;2;2;7;4;5;3;5;0;2;1;0
280;-0.00924879778412117;-0.00203719682818842;4;4;3;5;5;5;0;3;4;3;0;1;1;1;1;0;0;0;0;0
281;-0.0159805327651635;0.0173327491056348;6;7;5;6;4;4;1;3;2;2;0;0;0;0;0;0;0;0;0;0
282;0.00232012803896912;-0.0108475838963173;0;0;0;1;1;1;1;2;3;1;3;4;4;2;5;4;1;4;2;1
283;0.00448051015118397;-0.00906359825675185;0;0;0;0;0;0;3;1;2;2;0;7;8;2;5;3;0;2;4;1
284;0.00382017944017219;-0.00972340289927457;0;0;0;0;0;1;2;3;2;3;2;4;7;8;1;2;5;0;0;0
285;0.0145641030380839;0.0135375060911972;0;0;0;0;0;0;1;0;0;0;2;2;5;2;4;4;5;2;7;6
286;-0.00501504441988519;-0.008851932640719729;2;0;3;6;2;2;2;6;3;2;2;3;3;2;1;1;0;0;0;0
287;-0.0041839668067580205;-0.00970299291215615;1;0;3;3;1;3;5;3;1;3;2;8;3;2;0;1;1;0;0;0
288;0.00169663358758959;-0.0111617703407339;0;1;1;1;1;1;2;2;2;3;3;6;2;3;6;1;3;2;0;0
289;0.0113525019683599;0.0037874474882969604;0;0;0;0;0;0;2;0;0;0;1;3;4;3;2;2;8;4;5;6
290;-0.0166928756347612;0.019995531712804;9;1;8;6;5;5;0;3;2;0;0;1;0;0;0;0;0;0;0;0
291;-0.00989694290376415;-0.00062809913904385;3;3;6;5;4;5;2;1;6;3;0;2;0;0;0;0;0;0;0;0
292;0.00205847826118498;-0.0109903785437879;1;0;1;1;1;4;2;2;6;3;3;3;2;4;1;1;1;3;0;1
293;0.0136854154038416;0.0106329077951791;0;0;0;0;0;0;0;0;1;0;0;3;3;3;7;5;3;2;11;2
294;0.00730392753705818;-0.00510522134283483;0;0;0;1;0;0;0;1;1;1;0;4;7;6;3;7;4;2;1;2
295;-0.00312997303051846;-0.0105526168997696;1;2;3;4;2;0;3;4;7;3;1;4;3;1;0;1;0;1;0;0
296;0.00780984443456335;-0.00420119565056157;0;0;0;0;0;0;1;1;3;4;2;2;2;6;6;3;2;1;4;3
297;-0.009192561155968141;-0.0021548780857844;0;3;7;5;0;3;3;5;7;6;1;0;0;0;0;0;0;0;0;0
298;-0.0048539621532216895;-0.00902936581099223;1;2;3;4;5;4;1;6;6;1;3;1;0;2;0;0;0;1;0;0
299;0.00794140015983225;-0.00395642206493807;0;0;0;0;0;0;0;0;1;2;0;4;4;6;3;4;10;3;2;1
300;0.0108080487037821;0.00237098330596101;0;0;0;0;0;1;0;0;0;2;1;4;4;2;4;5;6;3;6;2
301;0.014824249643456999;0.014431702092017001;0;0;0;0;0;0;0;0;0;0;1;2;0;4;5;6;10;3;5;4
302;-0.00255447436754065;-0.0109081047391335;0;2;2;1;3;3;2;5;4;6;0;3;3;3;2;0;1;0;0;0
303;-0.009133921394699191;-0.0022768093329726103;2;4;4;7;0;6;4;3;3;3;1;1;0;1;1;0;0;0;0;0
304;-0.0172330705039222;0.022093041771046998;6;3;9;6;6;3;3;2;1;0;1;0;0;0;0;0;0;0;0;0
305;0.00313041783413727;-0.0103049484162759;0;1;0;0;1;2;2;2;5;1;3;7;1;8;1;2;1;2;0;1
306;0.00140464513181681;-0.0112780014809081;0;0;0;2;0;2;1;4;1;3;6;3;6;6;3;1;1;0;1;0
307;0.0025913149958413603;-0.0106828780176264;1;0;0;1;0;1;4;3;0;2;3;9;4;3;1;1;2;4;1;0
308;-0.00381171953634445;-0.0100324021580992;1;0;2;1;2;2;7;2;3;4;4;3;3;2;2;1;1;0;0;0
309;0.012144565006601002;0.00597049171075934;0;0;0;0;0;0;0;0;0;2;0;2;3;6;3;4;5;2;6;7
310;0.0137357008304484;0.0107943156152039;0;0;0;0;0;0;0;0;1;1;1;2;3;0;9;7;2;3;8;3
311;0.00950245995251848;-0.000746412825740196;0;0;0;0;0;0;0;1;1;1;1;3;3;5;3;8;6;2;3;3
312;0.0132629185882361;0.00929985779291775;0;0;0;0;0;0;1;2;0;1;0;1;2;6;3;10;3;4;4;3
313;-0.00362742752434245;-0.0101836276862123;0;1;2;4;5;3;2;2;5;4;5;3;2;1;0;1;0;0;0;0
314;0.0145266655463544;0.0134101111100356;0;0;0;0;0;0;1;1;0;0;0;0;2;3;8;4;8;2;7;4
315;0.01545698114276;0.0166718932346299;0;0;0;0;0;0;0;0;0;1;0;1;2;2;6;2;7;2;12;5
316;0.0078666648149463;-0.00409596618033607;0;0;0;0;1;1;0;2;0;3;1;4;4;4;5;2;5;1;5;2
317;0.009345495905719809;-0.0010946591277052;0;0;0;0;0;0;0;0;2;1;2;2;3;2;8;4;5;4;4;3
318;-0.00929815282655852;-0.00193331350547926;2;6;5;4;4;6;5;4;1;1;0;1;1;0;0;0;0;0;0;0
319;0.0117362774396636;0.00482707412053307;0;0;0;0;0;0;0;0;1;0;1;2;3;4;4;7;9;2;4;3
320;0.00983394244928484;7.746211206813369e-06;0;0;0;0;0;1;0;0;0;0;0;1;6;6;6;8;5;2;2;3
321;-0.0137018350014596;0.00960283527621415;3;4;5;5;8;7;4;2;0;1;0;0;0;0;0;1;0;0;0;0
322;-0.00482385172334876;-0.009061867056621709;0;1;1;4;0;4;5;5;7;4;3;4;1;0;1;0;0;0;0;0
323;-0.011520520086966999;0.0033280621664629603;1;5;5;11;6;4;3;1;0;1;0;1;1;0;0;0;0;1;0;0
324;0.00151817856892256;-0.0112351499529074;1;0;0;1;1;3;3;1;4;8;2;3;3;3;1;1;2;2;0;1
325;-0.0139485256033947;0.0103817159032924;6;2;7;4;3;2;5;5;2;4;0;0;0;0;0;0;0;0;0;0
326;-0.0135021326551083;0.00898261818722092;6;3;5;8;2;8;3;1;2;0;1;0;1;0;0;0;0;0;0;0
327;0.0151115288819264;0.0154373427380349;0;0;0;0;0;0;0;0;0;2;1;1;2;4;7;4;2;5;7;5
328;-0.00623821535646747;-0.007308843141264309;1;0;2;2;2;8;4;2;3;4;4;4;1;1;0;1;1;0;0;0
329;0.008806305756248209;-0.0022475289404788;0;0;0;0;0;0;1;0;1;0;1;2;4;3;10;6;4;3;3;2
330;-0.0132904676758604;0.00833531559244887;4;9;12;3;3;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0
331;-0.0131532227146308;0.00792113675214021;5;2;8;3;5;4;1;2;3;2;3;0;1;1;0;0;0;0;0;0
332;-0.0159920965108548;0.0173750382064099;2;8;11;4;7;4;2;0;1;1;0;0;0;0;0;0;0;0;0;0
333;-0.00022708828890030802;-0.0115646225024913;0;1;2;1;1;3;4;3;3;0;2;7;5;3;3;0;0;2;0;0
334;0.00688983921885817;-0.0058011125270908395;0;0;0;0;0;1;0;1;5;2;1;1;3;9;4;1;5;5;1;1
335;-0.0124521545998694;0.0058733975871444605;3;3;5;7;3;5;3;0;5;1;2;2;0;1;0;0;0;0;0;0
336;0.0139622953956003;0.011528900018353001;0;0;0;0;0;0;0;0;1;0;1;2;0;4;4;3;7;5;11;2
337;0.00873887963269401;-0.00238696725015858;0;0;0;0;0;1;0;0;1;1;2;3;6;6;4;3;4;3;5;1
338;0.0050411846203965395;-0.00842422123192736;0;0;0;0;0;1;0;2;4;2;2;3;4;4;3;4;4;2;3;2
339;0.00875152458952508;-0.0023608973636583303;0;0;0;0;0;0;1;0;0;0;3;1;7;2;7;7;8;0;2;2
340;-0.0163224149013565;0.0185960828751842;5;7;10;10;1;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0
341;0.0104558756143066;0.00149126820729397;0;0;0;0;0;1;0;1;0;1;0;4;5;9;3;2;7;1;5;1
342;0.0026037117882476;-0.0106749423519705;0;0;0;2;0;0;0;1;4;2;4;3;7;4;3;3;5;2;0;0
343;-0.00607649079885297;-0.007532713408559029;0;0;3;2;5;2;3;7;5;1;2;5;1;0;2;2;0;0;0;0
344;-0.0170791584371426;0.0214885464036478;8;2;6;11;6;4;1;0;0;0;2;0;0;0;0;0;0;0;0;0
345;0.0135051319878508;0.010059034044199;0;0;0;0;0;0;0;0;1;1;0;1;4;2;5;5;11;1;5;4
346;-0.010874405477115998;0.00168066067126428;2;5;4;7;3;4;3;3;3;2;3;1;0;0;0;0;0;0;0;0
347;0.0156104531272322;0.017229212339565;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;5;4;9;9;6
348;0.0153156590846362;0.0161635121186192;0;0;0;0;0;0;0;0;0;0;0;1;3;1;5;4;5;6;8;7
349;0.00188326221143358;-0.0110771522807345;0;0;0;0;0;2;1;4;2;3;4;5;6;3;0;2;4;2;2;0
350;-0.00685762006389616;-0.00639548135501789;2;3;1;5;1;3;5;5;7;2;1;0;1;3;0;0;0;1;0;0
351;0.0105987206489461;0.00184463262531432;0;0;0;0;0;0;1;0;1;3;2;6;4;3;3;5;4;5;2;1
352;-0.013860123390646998;0.0101009842024537;1;3;12;6;3;5;3;1;2;1;2;1;0;0;0;0;0;0;0;0
353;-0.00365015423707144;-0.0101654032251593;2;1;4;1;1;6;3;4;4;0;6;3;2;0;2;0;1;0;0;0
354;0.0156175157229445;0.0172549905774197;0;0;0;0;0;0;0;0;1;0;1;1;1;2;1;7;7;8;6;5
355;0.011252746353395002;0.0035227917539632204;0;0;0;0;0;0;0;0;0;2;2;5;3;3;4;5;9;3;3;1
356;0.0013945068087922099;-0.0112816830796974;0;0;0;1;2;1;0;3;5;3;2;3;6;4;4;4;0;1;1;0
357;0.00313213339374825;-0.010303638480721999;1;0;0;0;1;1;1;3;4;2;1;4;5;5;4;3;2;1;2;0
358;-0.0113822200582597;0.0029673181155549;2;8;4;2;4;5;4;4;4;0;1;2;0;0;0;0;0;0;0;0
359;-0.00787343734514048;-0.00470552910613985;0;2;2;6;3;4;5;3;4;3;2;3;1;2;0;0;0;0;0;0
360;0.0044578045489411895;-0.009087959621219029;0;1;0;0;0;2;4;2;1;6;1;3;1;3;6;4;5;0;0;1
361;-0.00309984199507984;-0.0105731288225503;2;0;2;3;5;6;3;2;1;0;5;3;2;1;3;1;0;1;0;0
362;0.0131540853840545;0.00896315600378497;0;0;0;0;0;0;1;0;1;0;1;1;1;1;7;3;7;10;4;3
363;-0.00019902316379180601;-0.0115648962945178;1;0;2;1;4;0;0;0;3;3;4;7;4;7;1;1;0;2;0;0
364;0.0116866520884303;0.0046907245917255395;0;0;0;0;0;0;0;0;0;0;2;2;3;5;6;6;9;4;2;1
365;-0.0135895743247042;0.00925305152443732;10;0;9;5;1;3;7;4;0;1;0;0;0;0;0;0;0;0;0;0
366;-0.011202086363223;0.0025040862622926602;6;2;5;2;3;10;5;3;2;0;2;0;0;0;0;0;0;0;0;0
367;-0.0137960456594968;0.00989862741030371;3;6;7;8;7;1;2;4;1;1;0;0;0;0;0;0;0;0;0;0
368;0.0102602823992509;0.00101507077012768;0;0;0;0;0;1;0;0;0;1;3;4;2;4;3;10;2;1;5;4
369;-0.00821536596607909;-0.00408300861414138;5;2;3;4;5;4;1;5;3;0;3;2;1;1;0;0;1;0;0;0
370;-0.0102330677920048;0.00014090219580435;2;7;1;4;3;4;3;5;6;1;3;0;0;0;1;0;0;0;0;0
371;0.0137742428237781;0.0109184247976913;0;0;0;0;0;0;0;0;1;0;1;1;3;4;6;5;5;4;6;4
372;0.0139751562901041;0.0115709490945165;0;0;0;0;0;0;0;0;0;1;2;5;3;2;4;4;6;7;3;3
373;0.00621750892759166;-0.00684653944534632;0;0;0;0;0;0;1;0;2;2;3;5;9;4;4;1;2;4;1;2
374;-0.013695468955616998;0.00958292190053298;3;4;4;7;5;6;2;4;2;0;2;1;0;0;0;0;0;0;0;0
375;-0.00980986129058171;-0.000823067432588744;2;7;5;4;3;2;4;3;4;2;1;1;1;0;0;0;1;0;0;0
376;0.0036994043609373203;-0.009833174752947859;0;1;0;0;0;0;0;4;3;6;3;2;3;3;5;3;0;4;3;0
377;-0.0112648653666823;0.00266467697114669;4;4;5;4;0;10;4;5;2;0;0;1;0;0;1;0;0;0;0;0
378;-0.0107426882975021;0.00135666606410811;2;4;8;7;1;3;1;5;3;1;2;2;0;0;0;1;0;0;0;0
379;-0.0057630643958802895;-0.00794936169994076;2;3;1;3;2;3;4;7;2;4;0;3;2;3;1;0;0;0;0;0
380;0.0042637043197255396;-0.00929134887016006;0;0;0;0;0;2;1;1;4;2;2;6;2;7;3;4;2;3;1;0
381;-0.0050499489738538295;-0.00881269413568018;1;1;4;3;0;6;3;6;7;1;3;2;1;2;0;0;0;0;0;0
382;-0.000828796830714979;-0.0115149408799608;0;1;2;2;0;6;5;3;1;2;7;1;2;5;1;0;0;1;0;1
383;0.0084257412107352;-0.00302076464902885;0;0;0;0;0;0;0;3;1;0;0;1;3;4;7;6;8;1;4;2
384;-0.0077493917995675;-0.00492468548355325;2;3;1;5;4;4;4;4;4;3;3;3;0;0;0;0;0;0;0;0
385;0.00487013919003879;-0.008626981668777971;0;0;0;0;1;0;1;4;2;1;2;1;4;6;7;3;1;4;1;2
386;0.00997246842591441;0.000330435580421871;0;0;0;0;0;0;0;1;2;1;4;4;2;3;2;10;4;4;2;1
387;-0.000152718209925162;-0.0115649498793417;0;1;2;1;0;0;4;6;3;5;3;4;2;5;1;1;1;1;0;0
388;0.0119496658488707;0.0054198642924242;0;0;0;0;0;0;1;0;0;0;0;1;2;4;2;7;7;4;8;4
389;0.0134960349872455;0.0100302758775819;0;0;0;0;0;0;0;0;1;0;2;1;3;3;5;6;7;3;4;5
390;0.00950804536720419;-0.0007339158473296719;0;0;0;0;0;0;0;0;1;1;5;4;5;6;4;3;4;4;3;0
391;0.0137466528849746;0.0108295474218535;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4;4;13;4;8;4
392;0.0132709439952352;0.009324794755963609;0;0;0;0;0;0;0;0;0;0;3;0;0;3;4;5;10;2;10;3
393;-0.0107116525567087;0.00128090912436886;0;1;6;4;4;10;5;3;3;2;1;1;0;0;0;0;0;0;0;0
394;0.0132535683579716;0.009270823053663259;0;0;0;0;1;0;0;0;0;1;1;3;1;2;7;5;7;2;7;3
395;-0.007647409813739259;-0.00510219622386572;1;1;3;5;5;4;2;8;2;1;2;2;2;2;0;0;0;0;0;0
396;-0.0156632888104696;0.0161846348972579;3;7;6;5;8;4;1;5;0;0;0;0;0;1;0;0;0;0;0;0
397;-0.0145464024797576;0.0123277832614471;4;3;9;3;4;6;4;2;0;2;1;1;1;0;0;0;0;0;0;0
398;-0.0153115925022068;0.0149390370073673;1;7;8;6;1;7;4;1;1;1;2;1;0;0;0;0;0;0;0;0
399;0.0103382635334867;0.00120386573373609;0;0;0;0;0;0;1;2;0;2;1;3;3;3;2;4;6;8;4;1
400;0.007080611837556999;-0.0054854374164873;0;0;1;0;0;0;0;3;2;1;1;4;5;4;6;5;5;1;0;2
401;-0.005879100219048529;-0.00779775948104222;1;0;2;3;4;2;2;10;6;2;1;1;4;1;0;0;1;0;0;0
402;0.00143265122931295;-0.0112677079246278;0;0;0;2;1;0;3;5;6;1;3;3;1;3;3;2;5;1;1;0
403;-0.00101831825638257;-0.0114819553334209;0;1;0;3;0;1;1;7;6;3;5;1;4;2;2;2;2;0;0;0
404;-0.0074004280009019405;-0.00552213024745221;2;1;6;7;4;2;1;8;3;2;2;1;1;0;0;0;0;0;0;0
405;0.0065090029940507105;-0.0064061211319638295;0;0;0;0;0;2;4;0;1;1;2;1;3;7;5;5;5;3;1;0
406;-0.014847620577953002;0.0133395487347587;4;6;9;3;5;6;0;4;2;0;0;0;0;0;0;0;1;0;0;0
407;-0.00103161068160356;-0.0114793301448146;0;2;1;2;0;2;4;4;3;6;1;5;2;1;3;2;1;0;1;0
408;-0.0162002430276466;0.0181415260564187;4;5;8;7;6;4;0;3;0;0;0;1;1;0;1;0;0;0;0;0
409;0.0098121762396346;-4.2553711775962894e-05;0;0;0;0;0;1;0;0;0;2;1;3;3;4;4;6;9;3;2;2
410;-0.00554246120952113;-0.00822899638074862;1;0;4;4;3;5;4;5;3;3;1;0;5;1;1;0;0;0;0;0
411;-0.00881538409011848;-0.00292526190060795;3;1;3;4;8;8;2;0;3;2;4;2;0;0;0;0;0;0;0;0
412;0.0138103543461527;0.0110350192977083;0;0;0;0;0;0;0;0;0;1;1;1;2;3;4;7;7;3;8;3
413;-0.0162755713976677;0.0184213873776663;12;2;10;2;7;2;0;0;1;1;2;0;1;0;0;0;0;0;0;0
414;0.0058108310312205;-0.007428161964844491;0;0;0;0;1;1;0;1;4;6;1;2;3;3;6;2;4;3;1;2
415;-0.009379278790085429;-0.00176133437154342;3;5;3;4;3;6;3;5;3;1;1;0;2;0;0;0;0;0;1;0
416;-0.00652772004411986;-0.00689298754121581;3;2;2;2;2;6;5;5;2;2;3;3;3;0;0;0;0;0;0;0
417;0.00622072612882296;-0.0068417858043574205;0;0;1;0;0;0;1;1;2;0;1;3;5;5;9;4;2;2;4;0
418;0.0164559637489608;0.0203972599997457;0;0;0;0;0;0;0;0;1;1;0;0;5;4;4;2;8;7;6;2
419;-0.0130003318856544;0.007464870325995891;2;4;7;6;9;6;0;1;2;2;0;1;0;0;0;0;0;0;0;0
420;0.00735630807923872;-0.00501436889552928;0;0;0;0;0;0;0;1;3;3;0;4;3;8;2;6;5;2;2;1
421;0.00360710045907875;-0.00991479535826162;0;0;0;0;0;3;1;2;1;3;4;3;7;6;3;0;2;2;0;3
422;-0.0036621946357416;-0.010155699679033;0;0;3;1;2;5;3;5;4;4;4;3;0;1;3;1;0;1;0;0
423;0.005477291664605579;-0.00787663858543494;0;0;1;0;0;1;0;4;0;3;4;2;4;4;3;5;2;3;4;0
424;-0.0158609879848682;0.0168973809439768;6;3;5;9;6;5;0;1;4;1;0;0;0;0;0;0;0;0;0;0
425;0.0012067219810903199;-0.0113455775719439;0;1;0;0;2;0;3;2;3;3;3;3;7;3;5;3;2;0;0;0
426;-0.0036093908018643203;-0.0101980062571747;0;2;2;1;1;2;6;5;1;9;0;3;3;3;2;0;0;0;0;0
427;0.012715511274175;0.00763407809064618;0;0;0;0;0;0;0;0;0;0;0;4;1;5;3;7;5;6;7;2
428;-0.0138743631429258;0.0101460821260047;4;5;9;6;5;2;0;4;2;1;2;0;0;0;0;0;0;0;0;0
429;0.005420598187578229;-0.007950310713188009;0;0;0;0;1;0;0;0;1;1;2;6;6;4;4;7;3;1;4;0
430;-0.0132892519795427;0.00833162773580552;4;3;7;9;2;8;3;2;2;0;0;0;0;0;0;0;0;0;0;0
431;-0.00136017519463755;-0.01140145402827;0;0;0;1;2;4;4;1;7;1;2;4;4;5;1;2;1;0;0;1
432;-0.013015674127866002;0.00751041162483718;3;7;5;9;6;3;2;2;1;1;1;0;0;0;0;0;0;0;0;0
433;0.0120701936853611;0.00575934213436375;0;0;0;0;0;0;0;0;1;1;1;3;6;6;5;3;3;5;6;0
434;-0.0152843534671306;0.0148437582686367;6;2;6;9;4;5;1;2;2;1;0;0;1;0;1;0;0;0;0;0
435;0.010860640222590999;0.00250481607886349;0;0;0;0;0;0;0;2;2;0;1;5;4;2;5;8;1;2;6;2
436;0.0038032852005373896;-0.00973896089242225;0;1;0;0;2;1;0;3;2;1;4;2;6;4;5;3;2;3;1;0
437;-0.0131531835231814;0.007921019101956821;6;3;6;7;4;8;1;0;2;3;0;0;0;0;0;0;0;0;0;0
438;0.00580634160661787;-0.007434369232954791;1;0;0;0;0;2;2;2;2;2;1;2;2;2;5;5;8;1;1;2
439;-0.00926176274033832;-0.00200996251768378;4;1;6;4;3;3;2;6;3;2;2;0;2;1;0;1;0;0;0;0
440;0.012835628121397;0.00799366390715538;0;0;0;0;0;0;0;1;0;1;1;2;5;2;3;3;4;10;6;2
441;0.0128583042859724;0.00806192239760717;0;0;0;0;0;0;1;0;0;0;1;4;4;2;3;5;8;1;7;4
442;0.009654988432902559;-0.000402549613310152;0;0;0;0;0;0;0;0;1;0;1;5;6;4;5;1;7;4;3;3
443;0.0051656015470287605;-0.00827248498260324;0;0;1;0;1;0;3;0;2;0;4;4;4;8;6;2;1;2;2;0
444;0.0121763933203222;0.00606124711477126;0;0;0;0;0;0;0;0;1;2;0;3;6;2;3;5;8;5;4;1
445;0.0135497740060444;0.0102004373313359;0;0;0;0;0;0;1;0;0;0;2;2;4;0;1;5;8;9;3;5
446;-0.0134098647548838;0.00869917570941542;5;7;2;10;2;5;3;2;1;1;0;0;1;1;0;0;0;0;0;0
447;0.00990975594372907;0.00018380028250983898;0;0;0;0;0;0;0;0;2;2;4;2;2;3;6;6;10;1;2;0
448;-0.000189517169556342;-0.0115649477387619;0;1;0;0;0;0;5;5;7;5;4;3;5;1;2;2;0;0;0;0
449;0.0155970118466352;0.0171801839790889;0;0;0;0;0;0;0;0;1;1;1;1;0;3;3;4;9;8;5;4
450;0.000436320690055574;-0.011522363086241001;1;1;1;0;1;2;4;2;5;2;7;2;5;2;2;1;0;0;1;1
