site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
338;-0.00747035801270808;-0.010724681826740998;4;4;6;2;1;2;1;0;0;0
339;0.0244947533196214;0.0295143744145132;0;0;0;0;0;0;2;4;7;7
340;0.00471368281236028;-0.0140934511775381;0;1;0;0;3;8;1;3;3;1
341;-0.009397154380125741;-0.00808165449019433;4;1;6;3;4;1;0;1;0;0
342;0.00472966387332377;-0.0140827369929499;0;0;3;2;6;2;4;3;0;0
343;0.00180276748695427;-0.0153837297620038;1;1;2;4;4;4;1;3;0;0
344;-0.0132911705986816;-0.000980872955080125;4;2;7;5;0;2;0;0;0;0
345;0.008636834768092391;-0.0102735164559643;0;0;2;1;5;3;2;4;3;0
346;-0.00808590516970251;-0.00994296965073805;3;5;4;4;3;1;0;0;0;0
347;-0.00403550431910043;-0.0140069241711169;2;3;3;1;4;4;3;0;0;0
348;0.0218577611358367;0.0201921250227531;0;0;0;1;1;2;6;5;2;3
349;-0.00846752781613358;-0.009428792867938109;2;1;7;4;1;1;2;2;0;0
350;-0.0211481681329913;0.0205125812013665;5;6;4;4;1;0;0;0;0;0
351;-0.021280672373261;0.0209572252316602;9;4;6;0;0;1;0;0;0;0
352;0.004479364772385;-0.0142459928847764;0;0;1;3;4;2;5;2;3;0
353;-0.009389690319383059;-0.00809300503218494;3;4;2;5;2;3;1;0;0;0
354;-0.0037121107197615297;-0.014221615012576001;1;3;2;4;6;3;1;0;0;0
355;0.0172229189274205;0.00642307490771184;0;0;0;0;1;1;3;6;6;3
356;-0.00940852778617211;-0.00806434240670963;2;2;5;5;3;2;1;0;0;0
357;0.017702748192265;0.00769379393558277;0;0;0;0;2;0;3;8;5;2
358;0.0227768685922375;0.0233187879227518;0;0;0;1;0;4;3;2;2;8
359;-0.008759384288263691;-0.009020305755440071;1;2;4;6;3;1;2;0;0;1
360;0.0213408047273249;0.0184911394087928;0;0;0;0;1;2;4;4;4;5
361;0.0116985261826737;-0.00563251931892173;0;0;1;0;1;3;8;3;3;1
362;-0.00701172665717029;-0.0112688814577388;1;2;4;2;2;6;2;1;0;0
363;-0.00319005519145082;-0.0145339336517947;3;0;2;5;5;2;2;0;0;1
364;0.0144750940732579;-0.000165535204055781;0;0;0;0;1;7;3;4;3;2
365;-0.00500115561643332;-0.0132692443751348;1;3;4;4;3;1;4;0;0;0
366;-0.0229102062022008;0.0266483060860306;6;4;6;2;1;0;1;0;0;0
367;-0.000208937003248821;-0.0155068054224163;0;0;1;2;6;8;2;1;0;0
368;0.0109219960788689;-0.00694733512145521;0;0;0;0;3;3;6;5;3;0
369;-0.0148122770301282;0.0024322050699709104;4;5;2;7;2;0;0;0;0;0
370;-0.0136693739441352;-0.000165805085080657;6;3;5;3;0;3;0;0;0;0
371;0.0173437227023955;0.00673962997345238;0;0;0;0;0;0;5;6;7;2
372;0.0237026657053399;0.0266007772030636;0;0;0;0;1;1;2;4;8;4
373;0.00353539458634235;-0.0147741899577126;0;0;2;4;6;1;3;3;0;1
374;0.0181091135077148;0.00879791142880473;0;0;0;0;0;1;2;5;8;4
375;0.0232435276494616;0.0249564835555491;0;0;0;0;0;1;0;4;6;9
376;-0.00899775664124046;-0.00867686582484064;3;4;5;2;3;0;2;1;0;0
377;0.0179452653476343;0.008349642571829359;0;0;0;1;1;1;4;5;3;5
378;0.0222243250170201;0.0214233986462217;0;0;0;0;0;2;0;5;5;8
379;0.015231191331644;0.00153051513449916;0;0;0;0;0;5;2;5;7;1
380;-0.00482344958144787;-0.0134158655063884;2;0;4;5;2;3;2;2;0;0
381;0.0253571089410106;0.0327971804692961;0;0;0;0;0;0;5;1;8;6
382;-0.0117080106411977;-0.00415173831619836;1;1;6;5;5;0;0;2;0;0
383;0.00623983590959061;-0.0128913857421699;0;0;1;2;3;6;3;4;0;1
384;0.0037279480552557297;-0.0146776770965435;0;0;1;3;6;3;6;1;0;0
385;-0.018616371251273;0.0125401972805149;3;7;5;5;0;0;0;0;0;0
386;-0.008202415469304721;-0.00978838769545795;1;3;4;8;2;1;1;0;0;0
387;-0.0116760000664872;-0.0042118384127882704;3;5;5;4;1;0;0;2;0;0
388;0.00993830370188586;-0.00847852279954485;0;0;0;1;2;6;6;3;1;1
389;0.0139678770885647;-0.00125357167552266;0;0;0;0;1;4;6;5;1;3
390;-0.0171236559136012;0.008306056881358591;7;6;4;1;1;1;0;0;0;0
391;-0.0139057180988705;0.000354814708273487;3;3;5;3;2;4;0;0;0;0
392;-0.0198116694940191;0.0161800828869829;7;5;6;1;0;1;0;0;0;0
393;0.00380832496085266;-0.0146356873864564;0;1;0;4;4;7;4;0;0;0
394;0.0208566791104824;0.0169357964319515;0;0;0;0;3;5;3;2;3;4
395;-0.0135788944851973;-0.000362818400045879;3;2;5;4;6;0;0;0;0;0
396;0.00524132556337011;-0.0137187491602297;1;0;0;2;3;2;6;3;2;1
397;0.0262415621213988;0.036284022159097;0;0;0;0;2;0;3;2;7;6
398;-0.0118477426801398;-0.0038875277227112797;4;5;4;3;2;2;0;0;0;0
399;0.0106517145433368;-0.00738301381145549;0;0;0;2;3;4;2;4;3;2
400;-0.000973875645724333;-0.0153887501867453;2;0;2;5;5;2;3;1;0;0
401;-0.0205719998304895;0.018610827048896;8;3;4;2;1;1;1;0;0;0
402;-0.0220899956713638;0.023732231153485998;5;6;3;5;0;1;0;0;0;0
403;-0.0174009645588149;0.009066492752986809;5;7;0;5;2;1;0;0;0;0
404;-0.0152042902357078;0.0033700190504116104;5;6;3;5;1;0;0;0;0;0
405;-0.00238535370646912;-0.0149324781344005;1;3;0;3;5;3;2;2;1;0
406;-0.00460690322459339;-0.0135879064802413;1;1;3;4;7;2;0;1;1;0
407;0.0144621065254102;-0.000193893134755806;0;1;0;1;0;6;5;3;3;1
408;0.0262019799972394;0.0361253791522928;0;0;0;0;0;1;3;3;2;11
409;-0.0189626515282403;0.0135718603284098;2;3;9;4;2;0;0;0;0;0
410;-0.0173801530643042;0.00900900914221205;6;3;5;4;2;0;0;0;0;0
411;0.00281501732844735;-0.0150842172741891;0;0;1;2;7;3;3;2;2;0
412;0.00850106658827471;-0.0104456233836306;0;0;1;3;2;6;2;4;1;1
413;0.0241405231282242;0.0281993436030845;0;0;0;0;0;1;1;6;5;7
414;-0.00695187306270708;-0.0113374934421705;2;4;5;3;2;2;2;0;0;0
415;0.0141394232867313;-0.000890055509869411;0;0;1;0;4;4;2;3;3;3
416;0.00845551778734258;-0.0105027224383188;0;0;1;2;3;0;3;4;3;4
417;-0.00830377599339791;-0.0096521919144666;2;2;5;5;1;5;0;0;0;0
418;0.0070627753513891;-0.0120931575942053;0;0;0;5;2;4;3;3;2;1
419;0.0108596992234972;-0.00704875981958965;0;0;1;1;1;2;9;3;2;1
420;-0.00872375347498767;-0.009070883827122709;4;5;3;2;5;1;0;0;0;0
421;-0.00243767560990567;-0.014909620104292;0;1;4;2;3;6;3;1;0;0
422;-0.00247436383740994;-0.014893338540427;0;1;6;4;6;2;1;0;0;0
423;0.00198017011494194;-0.0153427337595549;0;0;1;4;5;5;3;0;1;1
424;-0.0183037717790874;0.0116248647779774;5;6;2;5;2;0;0;0;0;0
425;-0.0110991423565203;-0.0052676319367186;4;5;4;5;2;0;0;0;0;0
426;0.012187030259626998;-0.0047574224650773;0;0;0;1;3;4;4;2;3;3
427;-0.000511116510785186;-0.0154710227451845;0;0;3;2;4;5;5;0;1;0
428;-0.00115958185913157;-0.0153463871685688;0;0;1;7;5;3;1;3;0;0
429;-0.0128706355963752;-0.0018610988721253603;4;4;3;6;1;1;1;0;0;0
430;-0.0214491502423841;0.0215265216772879;6;5;6;3;0;0;0;0;0;0
431;-0.013123933620378999;-0.00133420619416239;2;4;2;8;2;1;1;0;0;0
432;-0.0165325933698648;0.00672508241848536;4;4;5;4;2;1;0;0;0;0
433;-0.0187399446006132;0.0129062198196112;9;2;4;4;1;0;0;0;0;0
434;-0.00924049181637868;-0.008318075903505891;1;2;4;6;5;2;0;0;0;0
435;0.0062544209313874395;-0.0128781537663426;0;0;3;7;2;3;2;2;1;0
436;-0.0228990153967374;0.0266078169768697;7;4;6;3;0;0;0;0;0;0
437;-0.0228303243720645;0.0263597139859325;9;7;1;1;2;0;0;0;0;0
438;0.00520177824282263;-0.0137483316457958;0;0;0;3;1;7;4;4;1;0
439;0.0137456523922081;-0.00171768660423172;0;0;0;0;2;3;5;4;3;3
440;0.0193609543849861;0.012360350427704;0;0;0;0;1;2;3;3;7;4
441;-0.0111193785141798;-0.00523146898037084;3;3;6;4;2;2;0;0;0;0
442;0.0117115267759569;-0.00560971011544474;0;0;1;1;1;3;5;7;2;0
443;0.0209620991917949;0.0172713792292471;0;0;0;0;0;2;2;8;3;5
444;-0.02123412753794;0.0208007243452517;5;5;5;2;3;0;0;0;0;0
445;0.00819752629502621;-0.010820057155107001;0;1;0;2;2;6;5;3;1;0
446;-0.00906316420556405;-0.00858108631749402;1;3;5;5;2;4;0;0;0;0
447;0.0102487731575081;-0.0080114778238504;0;0;1;1;2;6;1;5;3;1
448;0.015234122600748998;0.0015372631423524901;0;0;0;1;1;1;2;5;4;6
449;-0.0222572581368014;0.0243184186440037;7;5;4;2;1;1;0;0;0;0
450;0.0183436078978284;0.00944670994053291;0;0;0;0;0;3;1;5;7;4
451;-0.00881265912406495;-0.008944314303875859;1;1;3;6;4;5;0;0;0;0
452;0.00590040761147678;-0.013189998888978002;0;0;1;0;7;3;5;2;1;1
453;-0.0109661633784109;-0.00550369018009186;1;8;1;4;4;1;1;0;0;0
454;0.0114853920950465;-0.00600271667061066;0;2;1;0;3;3;7;1;3;0
455;-0.0234369577795002;0.0285761232787978;5;6;7;1;1;0;0;0;0;0
456;-0.0145554002004303;0.0018306155704161898;8;3;5;0;3;0;1;0;0;0
457;-0.0120453616253605;-0.00350868794915095;4;4;7;2;0;0;3;0;0;0
458;0.0129237425927761;-0.0033676311412963;0;0;0;0;1;1;4;4;6;4
459;-0.00847734653062997;-0.00941526537261764;1;2;3;5;6;0;2;1;0;0
460;-0.0168850174787247;0.007661218965605641;5;5;4;3;2;1;0;0;0;0
461;0.0101327597564128;-0.0081877499258827;0;0;0;1;5;5;4;2;3;0
462;0.0112629181503739;-0.0063816147221350105;0;0;0;0;1;2;6;5;4;2
463;-0.000577607047499646;-0.0154612466348054;0;3;2;3;2;4;1;2;3;0
464;-0.0196478580434626;0.0156681345000593;4;7;4;2;2;0;1;0;0;0
465;-0.0177508105960409;0.010042870290801;5;8;5;0;2;0;0;0;0;0
466;0.009599938689630041;-0.00897049147575965;0;0;0;2;1;4;5;3;2;3
467;0.00967435746546369;-0.008863814248466741;0;0;0;3;2;6;3;2;3;1
468;0.0250944462357525;0.0317850530407586;0;0;0;0;0;1;1;5;4;9
469;0.00161673852331732;-0.0154214716813569;0;0;0;6;4;5;3;2;0;0
470;-0.00823986870150729;-0.00973824843489715;1;3;3;6;1;2;1;3;0;0
471;-0.012138641437368;-0.0033277624242352604;4;4;4;4;3;1;0;0;0;0
472;-0.0192277918008245;0.0143743678016001;5;4;5;5;1;0;0;0;0;0
473;-0.0198558843222258;0.0163189782776145;3;5;7;3;2;0;0;0;0;0
474;-0.00525464811449712;-0.0130516096948498;2;1;1;5;3;1;3;4;0;0
475;-0.0118600331495223;-0.0038641434206036704;2;6;6;2;1;1;2;0;0;0
476;0.0231658229391443;0.0246814404134277;0;0;0;2;0;2;0;4;3;9
477;0.013215257137176;-0.00279443053277201;0;0;1;0;4;0;5;4;3;3
478;0.00336876560583158;-0.0148530634327921;0;0;1;3;5;3;5;1;1;1
479;0.0255677881428493;0.0336167381903323;0;0;0;0;0;1;1;3;4;11
480;0.0100994207136298;-0.00823801918041122;0;0;0;2;2;2;9;2;2;1
481;-0.0014594819786844801;-0.0152666708866634;1;2;3;3;2;3;3;3;0;0
482;-0.0145538738134504;0.00182707148106812;6;2;3;6;2;1;0;0;0;0
483;-0.0223190686649674;0.0245361385978755;8;10;0;1;1;0;0;0;0;0
484;0.0238701085931751;0.0272085772766742;0;0;0;0;0;1;4;4;8;3
485;-0.0200092702087764;0.0168031734718842;6;7;3;2;1;1;0;0;0;0
486;-0.0186308873997998;0.0125830710365956;5;7;5;3;0;0;0;0;0;0
487;0.0245674495889382;0.029786658200917002;0;0;0;0;0;1;3;2;6;8
488;0.018426390680046003;0.009677791740881191;0;0;0;0;0;3;2;2;8;5
489;-0.0178992266215133;0.0104628210115511;3;5;6;3;2;1;0;0;0;0
490;-0.0194795018212497;0.0151463231549895;4;5;4;4;2;1;0;0;0;0
491;0.0073944993254583796;-0.0117416653234742;0;0;0;1;4;1;5;7;1;1
492;-0.009037047042471791;-0.008619410607774;1;5;6;2;3;1;2;0;0;0
493;-0.0229307870458359;0.0267228197558921;6;5;4;3;1;1;0;0;0;0
494;0.00148429206414618;-0.0154450687493482;1;0;3;5;3;2;5;1;0;0
495;-0.00828376391654457;-0.00967920803267645;1;2;6;5;2;3;1;0;0;0
496;-0.0153210117600881;0.00365386106609517;4;6;7;1;2;0;0;0;0;0
497;-0.0207462565197467;0.0191805588049389;6;8;1;2;2;1;0;0;0;0
498;0.0014347132772270003;-0.0154532014030481;1;1;1;4;4;4;4;0;1;0
499;0.0059608115528509;-0.0131381664837435;0;0;0;1;4;5;6;3;1;0
500;-0.0157653461706644;0.004753737670784071;2;7;3;4;1;2;1;0;0;0
