site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
448;0.0272727344678021;0.0179878142817114;0;0;1;9;0
449;-0.00618012804949054;-0.0203148904788201;0;0;10;0;0
450;0.0110234354764472;-0.0166070120952141;0;1;8;1;0
451;0.0122797330360528;-0.0150097332322965;0;0;5;5;0
452;-0.0281376559327843;0.0241370402138451;8;0;2;0;0
453;0.0210892976026831;0.0012630844483990302;0;0;4;6;0
454;-0.010379955719152999;-0.0160784166182547;0;7;3;0;0
455;0.0110165925540382;-0.0166152179025911;0;0;2;8;0
456;-0.0197784084108642;0.000712252012299117;0;8;2;0;0
457;-0.0217869328462244;0.00561105227913485;0;6;4;0;0
458;0.0204853110502237;-0.000136067354774049;0;1;4;0;5
459;0.00924090667912071;-0.0185635146514209;0;2;3;5;0
460;-0.0100290446608757;-0.0165096443102427;0;6;3;1;0
461;0.0277314503506344;0.0194028097144485;0;0;1;0;9
462;-0.0009219813040656801;-0.0227743242197841;0;3;4;3;0
463;0.0289194038002383;0.0231791666224846;0;0;0;10;0
464;0.020444595047284003;-0.00022888565792852401;0;0;1;0;9
465;0.015740161088012;-0.00967648615428218;1;0;7;0;2
466;0.0252964319092768;0.012166798525568;0;0;2;0;8
467;0.0152334904608045;-0.0105429752955553;0;1;4;5;0
468;-0.0198106010979315;0.000787130918329445;8;0;2;0;0
469;-0.0167456889095723;-0.00581006560052249;0;7;2;1;0
470;-0.0138985402670706;-0.010975722767626999;0;8;2;0;0
471;0.0113303062521267;-0.0162335162238118;0;1;1;8;0
472;-0.0261860958665823;0.0179529863967855;9;0;1;0;0
473;0.0173156417282731;-0.0067945227447615796;0;0;4;0;6
474;-0.00458936167950454;-0.0213926485531894;0;4;4;2;0
475;0.0163948817513983;-0.00851331391659779;0;2;2;6;0
476;0.0129572102765914;-0.0140734408113607;0;1;3;6;0
477;0.0329318565101603;0.0371277958687858;0;0;0;0;10
478;-0.0150490910331888;-0.00899990200453856;0;4;6;0;0
479;-0.0235648983152233;0.0103325969065904;0;9;0;1;0
480;-0.027778682850037;0.0229668349503355;0;8;1;1;0
481;-0.0133068677205854;-0.0119328293805565;0;4;4;2;0
482;0.0077606228415400295;-0.0199120078900148;0;0;2;8;0
483;0.0135196744407265;-0.0132562077013893;0;0;6;4;0
484;0.00554379975882612;-0.0214626713812826;0;2;4;4;0
485;-0.0245263593551402;0.0130364958032934;7;0;3;0;0
486;-0.00502099175269559;-0.021128833176413002;0;2;8;0;0
487;-0.0237620254014234;0.0108783554779614;9;0;1;0;0
488;0.0240458880235653;0.008714253969064691;0;0;1;0;9
489;-0.0182146471654443;-0.00278224292616694;0;8;2;0;0
490;-0.0203212926116217;0.0019908372586250602;0;6;4;0;0
491;0.0143910018750441;-0.0119187522798178;1;1;5;3;0
492;-0.0182090719358693;-0.0027942012821408103;0;6;2;2;0
493;-0.0149948117535703;-0.00909651848889432;0;5;3;2;0
494;-0.009950669589118829;-0.016604033409537998;0;6;4;0;0
495;-0.0239154343355348;0.0113061535357743;0;9;1;0;0
496;-0.00327008115443092;-0.0220668755294592;0;2;5;3;0
497;0.000885127861217672;-0.0228892767385401;0;3;6;1;0
498;-0.0209260240086415;0.00345477938986077;7;0;3;0;0
499;0.0252013640454546;0.0118980486522035;0;0;3;0;7
500;0.00833892263917022;-0.0194150305345541;0;1;5;4;0
