site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
448;-0.0226697364288421;0.00874707411507024;0;6;4;0;0
449;0.0150474581460193;-0.011503986397369;0;0;5;5;0
450;0.0118671365001151;-0.0161853165695526;0;1;4;5;0
451;0.0168532439253233;-0.008322207184378991;0;1;4;4;1
452;-0.01077998027705;-0.0154986117584314;1;4;4;1;0
453;0.027799428010971003;0.0190840589655429;0;0;4;6;0
454;0.0313055974573501;0.0308099849377125;0;0;1;2;7
455;0.0134460706832219;-0.0140082496614918;0;1;5;4;0
456;-0.0037427279166970203;-0.0221016078627908;0;4;4;2;0
457;-0.0253341347983834;0.0164359176029592;1;4;5;0;0
458;0.0347767288986502;0.0438274707296626;0;0;0;4;6
459;-0.0116616789875101;-0.0142651956956315;0;5;4;1;0
460;-0.0271149873277252;0.0220355150424379;1;5;4;0;0
461;0.0329053260319968;0.0366351745397503;0;0;2;2;6
462;-0.0244163748496579;0.0136942321200228;3;4;3;0;0
463;-0.0261183248865263;0.0188562128771784;2;6;2;0;0
464;0.0197407836885568;-0.00244610584653069;0;0;3;6;1
465;-0.00333794673006819;-0.0223061905019118;0;3;6;1;0
466;-0.00783202394402246;-0.0189658549454051;0;4;4;2;0
467;0.0165755723223528;-0.00883614301023853;0;0;5;4;1
468;0.0324142301146186;0.0348152484969017;0;0;2;1;7
469;-0.00626068191136245;-0.0204009303456858;0;5;4;1;0
470;-0.0159003847437905;-0.007073195691797029;0;6;4;0;0
471;-0.0169835257710048;-0.0049000930075902395;0;6;4;0;0
472;-0.0102233274979174;-0.0162307465577487;0;6;4;0;0
473;0.0288575946942595;0.0224722853050338;0;1;4;4;1
474;0.0124488630555984;-0.015416962499229999;0;2;5;3;0
475;-0.0199117065694807;0.00165792304855995;0;4;6;0;0
476;-0.0268807744295942;0.0212780007900113;1;6;3;0;0
477;0.0233459278486649;0.00625181481191515;0;0;5;4;1
478;0.0304482180113887;0.0278104943351234;0;0;5;5;0
479;-0.0331504650992407;0.0437570980595113;3;5;2;0;0
480;0.000623636009760646;-0.0233022894910809;0;3;5;2;0
481;-0.0035234726031187296;-0.0222147889376808;0;3;5;2;0
482;0.0117546685037217;-0.0163293248385363;0;0;6;4;0
483;0.00996169937203298;-0.0184263910587696;0;0;4;6;0
484;0.0006535459729800299;-0.0233028658212577;1;1;6;2;0
485;0.027304999317832004;0.0175455605286792;0;0;1;4;5
486;-0.0155777080437755;-0.00769419529631085;0;4;5;1;0
487;-0.0312449186963551;0.0364413119553378;6;4;0;0;0
488;0.00713561953578329;-0.0209724962451126;0;1;5;4;0
489;-0.0262170075012385;0.019165850949636;1;6;3;0;0
490;0.0174366112622345;-0.007213249223430579;0;1;4;5;0
491;-0.0150294254185027;-0.00872160298767051;1;4;4;1;0
492;-0.0185901911726454;-0.00142527182221839;1;5;4;0;0
493;0.0325688085889553;0.035385066860182;0;0;1;2;7
494;0.009061543908123979;-0.0193382088573532;0;1;6;3;0
495;-0.00297681393775447;-0.0224726239355611;1;2;6;1;0
496;-0.025046713156362005;0.0155667455927957;1;4;5;0;0
497;-0.0164150457554519;-0.0060576508144508;0;6;3;1;0
498;0.0298356752617903;0.0257199227080183;0;1;2;2;5
499;0.0193512703410254;-0.00329535660419506;0;0;5;5;0
500;0.0306099413854804;0.0283697299207563;0;0;4;6;0
