site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
338;0.00185297088214081;-0.0158371425189247;0;0;2;3;6;5;0;2;1;1
339;-0.0077545537048747705;-0.0107220551257866;2;0;4;5;6;3;0;0;0;0
340;0.0047799147181363895;-0.0144604195333056;0;0;0;2;4;9;1;4;0;0
341;-0.0132271685084494;-0.00120613023088655;6;0;9;2;2;1;0;0;0;0
342;0.0115476750318618;-0.00602816204259889;0;1;0;2;1;3;4;4;5;0
343;-0.0204115744366987;0.0185610191561857;11;9;0;0;0;0;0;0;0;0
344;-0.0023614946777707102;-0.0154116677561788;0;0;3;6;5;2;0;3;1;0
345;-0.0139533719578957;0.000416742610811845;5;0;7;4;3;0;0;1;0;0
346;0.018542281151468998;0.010387786783158002;0;0;0;0;1;5;0;4;3;7
347;0.0176383474286201;0.00782585597635704;0;0;0;2;0;1;1;7;6;3
348;-0.0130666290802993;-0.00155350476208471;8;2;1;6;0;2;0;1;0;0
349;0.00895748440797987;-0.0101210609552302;0;0;1;3;3;8;1;1;3;0
350;-0.00652089529650483;-0.0122053066249652;1;0;8;5;2;2;0;1;1;0
351;0.00789089652292806;-0.0114944088090889;0;1;1;4;1;6;1;4;1;1
352;0.0101879437491504;-0.008310594952511;0;0;0;2;1;4;1;8;4;0
353;-0.0111621295006165;-0.005359820820455529;5;0;4;5;3;3;0;0;0;0
354;0.0225503301632545;0.0233224186663842;0;0;0;0;1;1;0;5;8;5
355;0.0191456602316601;0.0121706441239013;0;0;0;0;0;1;1;11;5;2
356;0.0154381616948363;0.0021364609922515303;0;0;0;1;1;0;1;6;8;3
357;0.000776255822244787;-0.0159987213037724;1;0;3;4;0;5;3;3;1;0
358;0.0199745755037167;0.0147148940094139;0;0;0;0;0;3;0;4;3;10
359;0.0183523326687169;0.00983858467679613;0;0;0;1;1;1;0;6;2;9
360;0.0188267580278598;0.0112210979915474;0;0;1;1;0;2;3;5;8;0
361;0.0105686092378139;-0.00770142921404867;0;0;0;2;0;4;7;6;1;0
362;-0.0152447222964016;0.00351100075755794;2;0;6;5;4;3;0;0;0;0
363;0.0018600627689780301;-0.0158354633605138;0;0;2;5;0;5;3;2;3;0
364;-0.00889176336915169;-0.00913907001503452;3;0;4;9;2;2;0;0;0;0
365;0.0136720247818409;-0.00187012962314702;0;0;0;1;0;6;2;8;1;2
366;0.012270956870027999;-0.00469353804505543;0;0;1;1;2;6;0;3;5;2
367;-0.0133660055378002;-0.0009023900657086949;5;0;5;5;2;2;0;1;0;0
368;-0.0195847907722321;0.015865695533452;8;0;6;3;1;2;0;0;0;0
369;0.0053802580259666105;-0.0140086327498216;1;1;1;2;4;5;0;4;2;0
370;-0.0113897815642032;-0.00493537670530949;2;0;5;6;3;4;0;0;0;0
371;-0.0112581625001283;-0.005181784033924421;1;1;5;8;2;3;0;0;0;0
372;0.010709185559384;-0.00747060782542157;0;0;0;2;0;5;5;5;3;0
373;-0.0215196787587782;0.0223449772619052;10;0;8;1;1;0;0;0;0;0
374;-0.00163794215337541;-0.0156867850654161;1;0;3;6;4;4;0;2;0;0
375;0.00962523352050658;-0.0091686124106458;0;0;0;1;3;7;0;2;5;2
376;0.00905001251024758;-0.00999334082534099;0;1;1;0;0;4;1;7;4;2
377;-0.0204647202552025;0.0187380162936116;12;1;4;3;0;0;0;0;0;0
378;-0.0070838039750669;-0.0115587165036949;0;0;8;5;0;2;2;2;1;0
379;0.00844109210638987;-0.0108087017218368;0;0;0;2;0;6;7;2;3;0
380;-0.0207765372630075;0.019785597645897997;8;5;0;5;1;1;0;0;0;0
381;0.00816745764907678;-0.0111557857014381;0;0;1;3;5;4;0;5;1;1
382;-0.0188590453976424;0.0135898978700697;6;0;8;2;3;1;0;0;0;0
383;-0.0222767057450878;0.0250430327493159;9;0;7;3;0;1;0;0;0;0
384;0.00993725222227421;-0.00869910570257607;0;0;0;0;0;2;5;7;6;0
385;0.00913649798259317;-0.00987272299529003;0;0;0;1;3;7;0;5;2;2
386;0.0161834455553586;0.00397692245684122;0;0;0;0;0;4;0;7;6;3
387;0.00112872059530751;-0.0159662501692625;0;0;1;3;1;7;5;2;1;0
388;-0.0118341479446987;-0.00408299127038821;5;0;3;4;6;2;0;0;0;0
389;-0.0133356427003157;-0.0009690797330999231;5;0;7;4;1;2;1;0;0;0
390;-0.0174626634518257;0.00944817922741505;5;3;2;8;0;2;0;0;0;0
391;-0.0231675877644251;0.0283355980009314;12;7;1;0;0;0;0;0;0;0
392;-0.020893065043216;0.0201810778851991;8;8;0;4;0;0;0;0;0;0
393;0.0227498205298871;0.0240333564888639;0;0;0;0;0;1;0;9;5;5
394;0.0115177867147374;-0.006081512076746279;0;0;0;4;0;5;3;2;5;1
395;-0.00867596916689928;-0.0094553605344427;0;0;6;11;1;1;1;0;0;0
396;-0.000624774467662793;-0.0159312547864855;2;0;5;5;0;5;1;2;0;0
397;0.0124313635401615;-0.0043862101955032705;0;0;1;0;0;1;3;10;5;0
398;0.0160065790426029;0.00353211185496712;0;0;0;0;2;2;0;5;6;5
399;-0.00212569795605014;-0.0155105260256767;0;0;3;5;3;7;0;2;0;0
400;-0.0227052821781556;0.026611135648842002;10;0;5;3;2;0;0;0;0;0
401;-0.0219902323733087;0.0240112531923302;8;1;6;4;0;1;0;0;0;0
402;0.0011699188118425802;-0.0159611572780871;1;0;2;6;0;9;2;0;0;0
403;-0.0104733755940319;-0.00659346797515055;0;0;5;6;6;3;0;0;0;0
404;0.00337543091755107;-0.0152920983927551;1;0;1;4;0;4;5;2;3;0
405;0.0222048063726384;0.0221061166405834;0;0;0;0;0;2;0;5;3;10
406;0.0105334231369071;-0.00775870880154367;1;0;0;0;0;5;4;8;1;1
407;0.0203946199757793;0.0160461368918638;0;0;0;0;2;1;0;6;6;5
408;0.0114213781607515;-0.00625262527537293;0;0;0;1;1;3;4;6;5;0
409;0.0208177078121681;0.0174155628508637;0;0;0;0;0;3;0;2;11;4
410;0.0201625220843396;0.0153070614985636;0;0;0;0;1;2;0;5;7;5
411;-0.0188751618896909;0.0136395211376671;8;0;4;6;1;1;0;0;0;0
412;0.0154129498143273;0.0020757548947109;0;0;0;1;0;7;0;6;3;3
413;0.016171527251167;0.00394679123294506;0;0;0;0;2;5;2;5;3;3
414;0.0124700859424657;-0.00431140394199192;0;0;0;0;3;4;0;6;2;5
415;0.0164899167269717;0.00475953284578804;0;0;0;0;1;1;4;7;6;1
416;0.00728979709365052;-0.0121881932989891;0;0;1;1;0;2;3;10;3;0
417;-0.0138528865635935;0.000187154217445048;6;0;7;4;3;0;0;0;0;0
418;0.0208710267364923;0.0175901745635097;0;0;0;0;0;1;0;7;9;3
419;-0.0133999309669596;-0.000827700954086888;4;0;9;2;3;2;0;0;0;0
420;-0.00536404588254438;-0.0133749706361572;0;0;8;5;2;3;1;0;1;0
421;-0.000746026432767079;-0.0159106494001556;0;0;4;4;2;8;0;1;0;1
422;0.0206004874918976;0.0167088993052827;0;0;0;0;1;3;0;5;7;4
423;0.0163995483811386;0.00452720426305265;0;0;0;0;0;3;3;7;6;1
424;-0.0143337781032219;0.00130052702141705;5;0;7;6;2;0;0;0;0;0
425;0.0213535050982472;0.0191909019663741;0;0;0;0;0;2;0;8;4;6
426;-0.0018889305891739898;-0.0156008401415385;0;0;3;4;7;3;0;3;0;0
427;0.00044673266172582304;-0.0160111002988499;0;0;3;3;7;4;0;2;1;0
428;0.00127936990040861;-0.0159463079105023;0;0;0;6;1;4;2;4;2;1
429;-0.023188688145156;0.0284151212854882;4;14;0;2;0;0;0;0;0;0
430;0.012038740537171001;-0.00513115419438215;0;0;0;2;0;4;6;4;4;0
431;0.010729252520445001;-0.0074374006872502795;0;0;0;0;0;3;6;5;6;0
432;0.017998789859108;0.00883175072752988;0;0;0;0;2;1;1;6;9;1
433;0.0135869794061914;-0.00205046543831974;0;0;0;0;0;4;2;6;6;2
434;-0.0184271599941029;0.012275585913645002;8;2;1;5;1;3;0;0;0;0
435;-0.0183420166325391;0.012019999727748998;10;0;4;2;2;2;0;0;0;0
436;-0.0119533121080782;-0.00384903781910233;4;0;4;3;5;4;0;0;0;0
437;-0.00946170959680518;-0.00826787060440229;1;0;2;6;6;5;0;0;0;0
438;0.0126980811538732;-0.0038660842821362203;0;0;0;2;2;4;0;5;2;5
439;-0.0056544989985849795;-0.0131014321030551;0;0;4;4;7;3;0;2;0;0
440;0.0130346348121924;-0.00319352833141845;0;0;0;0;2;3;0;8;3;4
441;-0.0208328275406278;0.0199763683143909;11;6;0;3;0;0;0;0;0;0
442;-0.022190040228271;0.0247295077343114;11;5;0;4;0;0;0;0;0;0
443;0.0168320313196572;0.005650914334234721;0;0;0;0;0;3;1;7;4;5
444;0.00169449392288176;-0.0158725662587347;1;0;1;3;0;8;4;0;3;0
445;0.0084901893347984;-0.0107451580850893;0;0;0;2;2;6;2;5;2;1
446;0.0246904401911707;0.0312815330670714;0;0;0;0;0;0;0;6;8;6
447;0.0239256474691503;0.0283531054297408;0;0;0;0;0;2;0;3;8;7
448;-0.008795932108658741;-0.009280450022638059;2;0;7;7;1;3;0;0;0;0
449;0.009603332119851;-0.00920098323173095;0;0;0;2;3;1;0;7;7;0
450;-0.0146086057381337;0.00195343077262897;6;0;5;4;4;1;0;0;0;0
451;-0.00442962635264819;-0.014163409703355;1;0;5;6;2;4;0;1;1;0
452;-0.021869415436828;0.0235800483583378;12;3;3;1;0;1;0;0;0;0
453;-0.0139307728736504;0.000364967552085815;8;0;6;1;3;2;0;0;0;0
454;-0.00279586808323621;-0.0152062672660351;0;0;2;4;8;4;0;0;2;0
455;-0.0196956796145732;0.0162208435146486;10;0;6;3;0;1;0;0;0;0
456;-0.0155891282996621;0.0043813158157258204;7;1;2;9;1;0;0;0;0;0
457;0.0178712447855465;0.00847343142489155;0;0;0;2;0;2;1;8;6;1
458;-0.0127786796569973;-0.0021662370395807602;4;0;8;4;1;3;0;0;0;0
459;-0.0182828134169521;0.011842965206752999;8;12;0;0;0;0;0;0;0;0
460;0.0116633545845395;-0.0058203292595769;0;0;0;0;0;5;5;6;4;0
461;-0.0103513600619475;-0.00680409935717768;3;0;5;6;4;1;0;1;0;0
462;0.00622617549307531;-0.0132741655403503;0;0;3;2;6;3;0;3;2;1
463;0.0027505994440059803;-0.0155606591878591;0;0;3;2;1;7;2;3;1;1
464;-0.0184076825029658;0.0122170154089394;11;0;6;1;1;1;0;0;0;0
465;0.00787657789612497;-0.0115116074191362;0;0;0;1;3;7;0;4;1;4
466;0.0203059742964373;0.0157628428115101;0;0;0;0;0;3;0;5;2;10
467;-0.00414942359503141;-0.01437261007458;1;0;4;4;3;7;0;0;1;0
468;-0.0183999544116883;0.0121937931883046;9;2;4;4;1;0;0;0;0;0
469;-0.0135137775331043;-0.000575714211273372;6;0;7;7;0;0;0;0;0;0
470;0.0195466353764656;0.0133876586881402;0;0;0;0;0;3;1;4;8;4
471;0.0145476501949456;5.3899775768579705e-05;0;0;0;1;4;4;0;6;0;5
472;-0.011719099302361;-0.0043067090846964;2;0;12;4;1;1;0;0;0;0
473;-0.007126153658447691;-0.0115080205406953;2;0;3;3;11;0;0;1;0;0
474;0.0228722232296743;0.0244727236559467;0;0;0;0;0;1;0;6;7;6
475;0.0139762039909408;-0.00121565639159842;0;0;0;0;0;7;4;2;6;1
476;-0.0217429144725137;0.0231310596948748;12;0;6;2;0;0;0;0;0;0
477;0.0182387543332399;0.00951295115864596;0;0;0;0;0;0;5;10;5;0
478;0.0197689007604387;0.0140733466960503;0;0;0;1;1;2;0;4;5;7
479;-0.0107633601371274;-0.0060833192627376895;3;0;6;6;3;2;0;0;0;0
480;-0.00796787767986183;-0.0104408772628917;3;0;5;4;3;5;0;0;0;0
481;0.00160720351072435;-0.0158903616800597;0;0;2;6;6;4;0;2;0;0
482;0.021933039527528002;0.0211628723518786;0;0;0;0;0;2;0;2;7;9
483;-0.000491876044792452;-0.0159511372367855;0;0;2;5;8;4;0;1;0;0
484;-0.00609817278683853;-0.0126575384707248;1;0;1;7;5;5;0;1;0;0
485;-0.00586569721202064;-0.012894057147562001;0;1;2;10;0;6;0;1;0;0
486;-0.007723503265119459;-0.0107623750200584;1;0;3;6;9;1;0;0;0;0
487;-0.0120712661752656;-0.00361522258958555;5;0;7;4;2;1;1;0;0;0
488;0.0188563979277692;0.0113086662685453;0;0;0;0;0;5;2;7;2;4
489;0.0161571669023468;0.00391051635138476;0;0;0;0;0;1;5;6;7;1
490;0.000972737258732135;-0.0159830721224005;0;0;1;4;6;5;0;3;0;1
491;-0.0182679396642937;0.0117985765838459;5;0;5;5;5;0;0;0;0;0
492;-0.0145706310993566;0.0018624954532131602;8;6;0;5;0;1;0;0;0;0
493;0.0239652250263721;0.0285023535754406;0;0;0;0;0;2;0;3;5;10
494;-0.017116016196776;0.00846834883402761;6;1;3;8;2;0;0;0;0;0
495;-0.0223631746480254;0.0253570441551743;12;2;1;4;0;1;0;0;0;0
496;-0.0208174513778376;0.0199242073731106;7;1;5;5;2;0;0;0;0;0
497;0.0193045166540163;0.0126497181592692;0;0;0;0;0;5;0;6;5;4
498;0.00564909402328121;-0.0137876274261018;0;0;2;2;4;4;0;3;4;1
499;0.00106439386195506;-0.0159736591387516;1;0;3;3;0;6;2;3;2;0
500;-0.0223162308569231;0.0251864195651905;7;8;0;5;0;0;0;0;0;0
