site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
450;0.0102147008662219;-0.0170018272499117;0;0;4;6;0
451;-0.0296539244056185;0.0273180548731524;8;0;2;0;0
452;0.00426721372508088;-0.0221231807758124;0;1;6;3;0
453;-0.0178707514042571;-0.00502683752619259;3;0;7;0;0
454;-0.0259429580594334;0.0153893005747787;0;9;1;0;0
455;-0.00989330130089304;-0.0177571981611053;0;6;3;1;0
456;-0.0252093026005501;0.0132206329531667;7;0;2;1;0
457;0.0199515185177378;0.00026392320562475296;0;1;1;3;5
458;0.0248429684678343;0.0130989720810585;0;0;2;3;5
459;0.0183726748415763;-0.00328482007152146;0;0;1;6;3
460;-0.0179574677277142;-0.00484778748371484;0;8;1;1;0
461;-0.0164741995922062;-0.00778993891425475;0;7;2;1;0
462;0.0037319610766280704;-0.0223822859919836;0;0;5;3;2
463;-0.00492020194333885;-0.0219476869050801;0;3;6;1;0
464;0.0310788188308311;0.0334970874795016;0;0;0;2;8
465;0.0333713923820052;0.0421334173470895;0;0;0;2;8
466;0.0205383797660038;0.00165691783840617;0;1;2;6;1
467;0.0224407615101919;0.00644787926438168;0;0;1;8;1
468;-0.0191983820618587;-0.00218976178212792;0;9;1;0;0
469;-0.0140971762091374;-0.0119712609467096;0;7;3;0;0
470;0.0263295122021031;0.0175510215702236;0;0;1;6;3
471;0.007978158739885709;-0.0194103860510159;0;1;5;3;1
472;0.0250563375918017;0.0137221925801395;0;0;0;3;7
473;0.00396007423661221;-0.0222759355362637;0;0;7;3;0
474;0.0291627964956913;0.0267482221285441;0;0;0;8;2
475;0.0241188530797133;0.0110234147997602;0;0;0;6;4
476;0.000168738965522659;-0.0232578630320918;0;2;5;2;1
477;0.013084677484058;-0.0130587937305742;0;0;2;4;4
478;0.0203172040052615;0.0011272234602254301;0;0;1;5;4
479;0.0182732595066075;-0.0034985712845222103;0;0;2;7;1
480;-0.0197683365379897;-0.000908900839550551;0;7;3;0;0
481;-0.0106247386042138;-0.016898206546188;0;5;2;3;0
482;0.0155956876911507;-0.008823143309875929;0;0;3;2;5
483;0.0138915049746335;-0.0117777763933068;0;0;5;5;0
484;0.0292516070387439;0.0270516048526924;0;0;0;4;6
485;-0.0311977040420794;0.0327522508619112;9;0;1;0;0
486;-0.0242493174050139;0.0104774954842862;0;9;1;0;0
487;-0.0265552385486381;0.0172471131722553;9;0;1;0;0
488;-0.0255672559166185;0.0142709130711342;8;0;2;0;0
489;-0.00994962862568927;-0.0176932595293782;0;3;7;0;0
490;0.016852888598898;-0.0064269458235930105;0;0;2;4;4
491;0.015315603022332999;-0.00933193801165067;0;0;4;4;2
492;0.00341137380630132;-0.022521519395644;0;4;2;2;2
493;0.0006600438486843719;-0.0232249095174659;0;1;6;3;0
494;-0.0341531301814312;0.0439288408834398;0;9;1;0;0
495;-0.0142655324900563;-0.0116967376641154;5;0;4;1;0
496;-0.0125326580946446;-0.014364708842575001;0;3;5;2;0
497;-0.0135184656066748;-0.0128897684843882;0;6;4;0;0
498;-0.0254398754988401;0.013895454788765;0;10;0;0;0
499;-0.0316127625651133;0.0342605648426957;10;0;0;0;0
500;0.0065421999909482;-0.0206500939508843;0;2;3;5;0
