site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
226;-0.0132027608820158;0.00696371039232503;6;1;4;10;1;5;3;6;1;2;0;1;0;0;0;0;0;0;0;0
227;-0.00198362454342677;-0.0106933798438372;0;0;1;1;3;5;1;6;3;3;2;4;2;1;3;3;1;0;1;0
228;0.000187532951412103;-0.0109275599911966;0;2;1;2;3;4;3;0;4;5;1;2;4;3;1;4;0;0;1;0
229;-0.0027406187218759;-0.0103690567719471;1;0;1;3;2;4;2;5;4;6;0;1;4;1;4;0;1;1;0;0
230;0.00295840572342314;-0.009727226763153629;0;0;0;0;0;2;3;1;3;2;1;9;5;2;6;3;0;1;1;1
231;0.00289140444517927;-0.009776085318011841;0;0;0;0;1;2;1;1;3;4;1;7;4;4;4;4;0;3;0;1
232;-0.0166817714455561;0.0180373963103988;7;4;7;6;4;4;1;4;2;1;0;0;0;0;0;0;0;0;0;0
233;0.00688692806398275;-0.00514401408177821;0;0;0;0;0;0;3;1;3;3;2;1;6;3;8;4;1;3;0;2
234;0.004045844578979279;-0.00879680642632598;2;0;0;1;1;0;0;2;2;1;2;6;4;3;4;5;0;3;3;1
235;0.0005702345973314571;-0.0108618354152447;0;0;0;3;2;2;1;3;8;2;2;3;4;2;2;3;1;1;1;0
236;0.0164734061131695;0.0202244982236633;0;0;0;0;0;0;0;0;0;0;0;1;2;2;5;1;5;10;14;0
237;-0.00519176645650921;-0.008457983587015279;1;0;1;4;6;6;4;5;5;0;2;4;0;1;0;0;0;0;1;0
238;-2.17179315387198e-05;-0.0109499354199183;1;0;1;3;2;2;4;2;5;2;1;2;3;5;3;2;1;0;1;0
239;0.0070797489766517094;-0.00483205729826997;0;0;1;0;0;1;0;1;1;0;2;0;4;3;6;6;4;6;5;0
240;0.00419269998250601;-0.008651311153436909;0;0;1;0;1;1;1;3;5;1;5;4;4;3;3;2;0;2;2;2
241;0.0110424132057478;0.0033817633717514103;0;0;0;0;0;0;0;0;0;3;2;5;6;1;6;6;5;1;5;0
242;0.00720393810876613;-0.004626826800641379;0;0;0;0;0;0;0;1;1;0;1;3;5;6;6;8;2;4;3;0
243;0.0124389061530311;0.0070957730611777795;0;0;0;0;0;0;0;0;1;0;1;2;5;1;2;6;7;8;7;0
244;-0.0169064818195621;0.0188437659372281;10;4;4;8;4;5;2;1;1;0;0;0;1;0;0;0;0;0;0;0
245;-0.0152726742170484;0.0132329187002881;4;2;6;11;1;6;1;3;2;3;0;1;0;0;0;0;0;0;0;0
246;-0.00904522367083703;-0.00279380032876292;6;0;6;9;3;6;0;2;4;0;2;2;0;0;0;0;0;0;0;0
247;-0.00340230354502261;-0.00998279615752307;0;0;1;6;0;4;2;5;5;1;4;4;2;3;1;0;1;0;1;0
248;-0.0053197974955393;-0.00832201018844764;3;3;3;2;2;5;3;6;3;0;3;3;2;1;1;0;0;0;0;0
249;-0.006104385168884579;-0.00741035958022254;1;2;2;4;4;6;4;5;4;2;0;3;2;1;0;0;0;0;0;0
250;-0.00684638086631443;-0.00642418799508957;3;3;1;4;2;4;5;4;2;5;2;0;0;3;1;0;0;1;0;0
251;-0.0160190002122294;0.0157234483961498;8;3;5;10;6;4;1;1;0;0;1;1;0;0;0;0;0;0;0;0
252;0.00386981418015595;-0.008964983857728771;0;0;0;0;1;1;0;1;3;1;0;3;7;3;5;6;3;3;2;1
253;0.0036416186678120102;-0.009172900474883191;0;0;1;2;1;0;1;1;2;3;1;5;6;3;1;5;1;1;4;2
254;0.00448056680344127;-0.00835240983708017;0;0;0;0;0;3;1;5;7;3;0;2;5;1;1;6;3;1;2;0
255;-0.0041451165026132105;-0.00943495792042108;0;1;3;2;4;5;3;5;6;2;2;3;2;0;0;0;2;0;0;0
256;0.00456930409448317;-0.008256612359914121;0;0;0;0;1;1;3;2;1;2;2;2;6;8;2;2;2;4;2;0
257;-0.0149820259200212;0.0122960066958243;7;1;6;9;5;3;5;1;3;0;0;0;0;0;0;0;0;0;0;0
258;-0.0160849050109637;0.0159492367142983;9;2;7;8;4;5;1;0;2;1;0;1;0;0;0;0;0;0;0;0
259;-0.00118329101474695;-0.0108998164351968;1;1;0;1;0;4;5;7;3;0;5;3;1;1;4;1;0;2;0;1
260;0.0162025894862309;0.0192316398234559;0;0;0;0;0;0;0;0;0;0;2;0;1;3;1;6;6;8;13;0
261;0.0140781336308999;0.012000142902817;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;7;6;9;10;0
262;0.00135026890041751;-0.010628577516156;0;0;0;0;1;7;0;6;5;1;0;3;3;5;4;2;1;1;1;0
263;-0.0167391519128204;0.0182422540361925;6;2;5;8;5;7;1;3;2;0;1;0;0;0;0;0;0;0;0;0
264;0.00377010322361192;-0.00905723645925091;0;0;0;1;0;2;0;2;1;0;3;4;6;6;7;1;2;2;3;0
265;-0.0164866905395142;0.0173463172840036;10;3;2;11;4;6;1;0;1;1;1;0;0;0;0;0;0;0;0;0
266;0.0031482046302071898;-0.00958348580939636;0;0;2;1;1;0;1;5;2;2;2;5;4;3;5;3;1;2;0;1
267;0.0020520147090985898;-0.0103048891228548;0;0;1;1;4;1;0;3;3;3;1;5;1;3;5;4;2;0;2;1
268;0.00275009990740066;-0.00987590465307544;0;0;0;1;0;2;3;3;2;4;1;5;5;4;5;3;0;2;0;0
269;-0.0128283503042165;0.00592991642465549;6;2;3;12;3;4;1;4;4;0;1;0;0;0;0;0;0;0;0;0
270;-0.007087427103280359;-0.00607787591795186;2;5;3;6;1;7;1;2;3;2;4;2;0;0;2;0;0;0;0;0
271;-0.00793289197451307;-0.00476262357719844;4;0;4;6;4;8;2;4;4;1;1;2;0;0;0;0;0;0;0;0
272;-0.00475954920256786;-0.00889050267007958;0;1;2;1;5;4;1;5;5;8;0;0;1;5;1;1;0;0;0;0
273;0.0110339950518339;0.00336066987064085;0;0;0;0;0;0;0;0;3;0;1;1;2;4;10;3;4;6;6;0
274;-0.0032920507862322897;-0.0100538126363731;0;0;1;5;5;5;1;8;5;2;1;2;2;1;1;1;0;0;0;0
275;-0.0143799519894885;0.0104140505775399;6;3;1;12;3;8;2;2;2;1;0;0;0;0;0;0;0;0;0;0
276;0.0156162097439501;0.0171369046266562;0;0;0;0;0;0;0;0;0;0;0;1;3;1;4;3;10;6;11;1
277;0.011717081420781;0.00512274502437182;0;0;0;0;0;0;0;0;1;2;1;2;7;1;6;7;5;4;4;0
278;0.00768236242234703;-0.00380463617658618;0;0;0;0;0;0;0;1;1;3;1;3;7;6;4;4;3;5;1;1
279;-0.00170234202710355;-0.0107819175137187;0;0;4;1;2;2;8;5;5;3;0;3;3;3;0;1;0;0;0;0
280;-0.00433748354207591;-0.00927338836778489;1;0;3;4;0;4;4;4;4;3;2;3;3;1;4;0;0;0;0;0
281;-0.0103827181967284;-6.77123585530865e-05;1;4;3;5;2;10;0;5;4;3;0;1;1;0;0;1;0;0;0;0
282;0.00961442845868625;2.5569688165524103e-05;0;0;0;0;0;0;0;0;1;3;1;0;3;1;4;6;7;7;7;0
283;-0.00988317871782797;-0.00113170385808071;2;4;2;5;1;10;2;6;2;1;0;3;0;1;1;0;0;0;0;0
284;0.00552944931320488;-0.007109819651641479;0;0;1;0;0;1;1;2;0;5;0;5;3;6;8;1;1;3;1;2
285;-0.00760077458978012;-0.00529794944066367;1;1;3;6;4;4;4;3;4;0;2;2;3;1;2;0;0;0;0;0
286;0.0157173211635845;0.0174927350276599;0;0;0;0;0;0;0;0;0;0;0;2;0;2;6;7;8;7;8;0
287;-0.00523503810811805;-0.00841242913366118;2;0;0;3;2;6;2;5;6;3;0;3;1;2;3;0;1;1;0;0
288;0.0151996384378283;0.0156945203057278;0;0;0;0;0;0;0;0;0;0;0;1;3;0;5;8;6;7;9;1
289;-0.0033152864324603104;-0.0100390673511593;1;0;2;2;1;4;1;6;5;3;2;2;5;3;2;0;1;0;0;0
290;-0.0018075266647039601;-0.0107508370401912;2;3;0;2;2;4;5;3;6;0;1;3;2;4;0;2;0;1;0;0
291;-0.0169127043087804;0.0188662525625934;11;2;3;11;3;3;2;1;2;1;0;1;0;0;0;0;0;0;0;0
292;0.0133457571971914;0.00973624919365707;0;0;0;0;0;0;0;0;0;1;0;1;4;2;4;6;5;6;11;0
293;-0.0132894923269701;0.00720756538405404;7;2;6;10;2;6;1;2;3;1;0;0;0;0;0;0;0;0;0;0
294;-0.0136718628596348;0.0083022797880335;3;4;4;10;3;8;4;1;2;0;1;0;0;0;0;0;0;0;0;0
295;0.014950341102228999;0.0148494982856015;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;2;4;12;12;0
296;-0.0073145852883628;-0.00573987289087923;2;1;4;2;1;7;7;3;3;5;1;2;1;0;0;1;0;0;0;0
297;0.00433226162708255;-0.00850866583741655;0;0;0;0;4;1;0;1;2;0;0;8;6;4;6;5;0;2;1;0
298;-0.00209942512205377;-0.0106518957798518;0;1;3;3;5;1;0;4;6;2;2;2;2;4;3;0;1;0;1;0
299;0.00344870579454054;-0.0093397759915089;0;0;0;0;0;1;1;5;1;3;0;5;6;7;1;5;1;3;1;0
300;-0.000688394274443225;-0.0109572915789374;1;1;0;3;1;1;1;5;4;3;4;1;3;2;3;4;3;0;0;0
301;0.005985619088071079;-0.00649423949541047;0;0;0;0;0;0;0;0;3;3;3;1;4;2;6;5;5;2;5;1
302;-0.0036922334849014103;-0.009783342764301591;2;0;4;1;0;9;2;6;4;1;3;2;1;2;2;1;0;0;0;0
303;-0.0104316579816753;3.9465408396819e-05;1;2;3;3;7;8;4;4;5;2;0;0;0;0;1;0;0;0;0;0
304;0.0146450938327303;0.013833359655816;0;0;0;0;0;0;0;0;1;2;1;3;2;0;3;8;5;8;6;1
305;-0.016355661513555;0.0168868217481587;7;0;9;8;6;4;1;2;3;0;0;0;0;0;0;0;0;0;0;0
306;-0.0158600047454422;0.0151826484198935;11;2;4;11;2;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0
307;0.00366199993049366;-0.00915479412687137;0;0;0;0;0;1;0;1;5;4;0;4;7;3;8;2;0;3;2;0
308;-0.0132954461117146;0.0072243655187975596;6;7;1;6;0;7;5;2;3;1;0;1;0;1;0;0;0;0;0;0
309;0.00514156238381636;-0.007597411456745291;1;0;0;0;1;3;0;2;0;4;1;6;3;5;6;4;2;2;0;0
310;-0.011034922523341999;0.0014036856204178599;4;4;3;7;3;6;4;2;3;2;1;1;0;0;0;0;0;0;0;0
311;-0.00228081476153251;-0.0105810134856601;0;1;0;4;3;6;3;5;6;2;0;2;1;3;2;1;1;0;0;0
312;-0.00705652654245336;-0.006122981800548171;2;1;4;1;4;5;0;6;4;3;1;3;4;1;1;0;0;0;0;0
313;0.00568285535430137;-0.00690789015818225;0;0;0;0;0;1;0;0;5;2;3;6;2;5;8;2;2;3;1;0
314;-0.0173899082811875;0.0206160128755134;10;9;2;7;2;2;4;2;0;0;2;0;0;0;0;0;0;0;0;0
315;0.0136602357493424;0.0106939652019896;0;0;0;0;0;0;0;0;0;0;2;0;1;6;4;6;2;12;6;1
316;0.00207433368180134;-0.0102928249896691;0;0;0;0;2;2;3;3;4;4;0;6;3;3;3;5;0;2;0;0
317;0.0131760230618293;0.00922833715223456;0;0;0;0;0;0;0;0;0;1;1;0;4;3;5;5;5;6;10;0
318;0.00954469308609498;-0.000126894814882469;0;0;0;0;0;1;0;3;0;2;2;3;7;4;2;4;1;3;2;6
319;-0.0173931203730078;0.0206279595730145;13;2;1;11;4;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0
320;0.00986791056065685;0.000588734815928483;0;0;0;0;0;1;0;0;1;1;2;6;4;6;5;4;1;5;3;1
321;-0.0138757860708579;0.00889919469135828;7;6;2;4;1;9;3;4;2;1;1;0;0;0;0;0;0;0;0;0
322;0.00128859648472305;-0.0106518700849051;1;0;0;1;1;4;3;4;2;4;2;8;1;6;1;2;0;0;0;0
323;0.007090648074029621;-0.0048141810237037;0;0;0;0;0;2;0;1;2;4;2;2;7;3;5;6;1;1;2;2
324;-0.00852750428073211;-0.00374386461428729;2;2;4;8;3;8;2;2;5;2;1;0;0;0;0;1;0;0;0;0
325;0.0141545929096768;0.0122432614761122;0;0;0;0;0;0;0;0;0;2;0;0;3;2;3;7;4;9;10;0
326;-0.00337427713376295;-0.0100011009485428;0;1;4;4;1;5;4;4;9;4;1;1;1;0;0;1;0;0;0;0
327;0.0073237188268423905;-0.00442568215109559;0;0;0;0;0;2;0;2;1;2;2;4;6;6;6;3;1;2;3;0
328;0.0035496744532783;-0.0092534513848229;0;0;0;0;1;1;4;3;2;2;3;7;5;4;0;4;0;3;0;1
329;0.0169604029743503;0.0220503131184674;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;3;3;14;15;0
330;-0.00635467084603681;-0.0070911834660069405;0;1;2;6;0;8;4;6;2;3;3;2;0;2;0;1;0;0;0;0
331;-0.00634391676158574;-0.00710517959807303;0;1;4;5;2;5;3;6;5;1;4;3;1;0;0;0;0;0;0;0
332;-0.0127871924098287;0.0058181469293790795;4;7;2;5;2;7;4;3;5;0;1;0;0;0;0;0;0;0;0;0
333;0.0050880207532538;-0.00766212820960458;0;0;0;1;0;1;1;3;2;4;1;7;2;4;6;1;1;4;1;1
334;-0.0130332750775444;0.00649193663681834;6;1;9;8;3;6;0;3;1;1;0;1;0;0;0;1;0;0;0;0
335;0.00102394732617705;-0.0107423685166789;0;0;0;0;1;6;1;2;8;3;2;5;1;3;8;0;0;0;0;0
336;0.0008890974635565211;-0.0107825832881375;0;0;1;2;1;2;1;5;7;0;2;6;0;3;4;4;0;1;1;0
337;0.00925321330385259;-0.000752638791091337;0;0;0;0;0;0;1;0;1;0;3;2;1;9;6;5;1;3;8;0
338;-0.0159679521867254;0.0155492126621117;7;2;4;7;6;5;0;1;5;2;0;0;0;1;0;0;0;0;0;0
339;0.0112224617450058;0.0038366288595368296;0;0;0;0;0;0;1;0;1;3;0;3;4;2;6;6;4;3;7;0
340;0.0018605241954562399;-0.0104039135875089;1;0;0;0;1;1;0;5;5;8;1;5;4;2;1;5;0;1;0;0
341;-0.0118106913920088;0.0032751300420298;2;1;4;9;2;10;3;5;2;0;2;0;0;0;0;0;0;0;0;0
342;-0.0100718042115364;-0.000736362606586537;1;3;3;8;2;6;3;6;1;2;1;2;2;0;0;0;0;0;0;0
343;-0.0168345216678984;0.0185843346670211;4;10;3;6;2;6;3;4;1;1;0;0;0;0;0;0;0;0;0;0
344;-0.0109642166796249;0.0012396691929905;3;1;5;12;1;14;0;2;0;1;0;1;0;0;0;0;0;0;0;0
345;-0.010213096063418001;-0.000435124808329048;11;0;3;8;7;5;1;1;1;0;1;1;1;0;0;0;0;0;0;0
346;0.0105776948131284;0.0022405266425571803;0;0;0;0;0;0;0;1;0;3;0;3;5;1;7;2;5;3;9;1
347;0.0028520627159852397;-0.009804315989027609;0;0;0;0;0;3;1;4;4;1;6;7;2;2;3;4;2;1;0;0
348;0.012293706680315;0.00668972003137008;0;0;0;0;0;0;0;0;1;1;2;1;4;3;6;4;2;3;12;1
349;0.00524302633529531;-0.0074730482602056;0;0;0;0;1;0;2;5;2;1;2;3;2;3;8;5;1;3;1;1
350;-0.00885239280225013;-0.00315452209815812;0;3;2;5;1;7;5;2;7;3;3;0;1;0;1;0;0;0;0;0
351;-0.0167338785733479;0.0182233972621842;8;2;4;9;6;2;1;1;0;7;0;0;0;0;0;0;0;0;0;0
352;-0.0171927540815618;0.0198870642641511;11;3;6;10;1;4;2;2;0;1;0;0;0;0;0;0;0;0;0;0
353;-0.00448506157998837;-0.009143944739382421;1;1;3;3;4;5;3;4;3;3;3;1;0;2;2;1;0;1;0;0
354;0.0142258528581483;0.0124710001140692;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;9;5;5;8;2
355;0.004332572869005471;-0.00850834295231491;0;0;1;0;0;4;1;0;3;4;4;5;4;6;1;3;1;0;2;1
356;0.0082698809952675;-0.0027263994123610104;0;0;0;0;0;0;1;1;1;1;2;1;3;5;8;6;3;3;4;1
357;0.015682500757773003;0.0173699426560123;0;0;0;0;0;0;0;0;2;0;0;0;1;2;2;6;7;11;9;0
358;-0.0114826332189098;0.00246765115244228;4;1;3;10;2;12;3;0;3;2;0;0;0;0;0;0;0;0;0;0
359;-0.0125018080391115;0.00505335188779994;6;2;4;10;1;7;2;4;2;0;0;1;0;1;0;0;0;0;0;0
360;0.0161023680883968;0.0188682827965462;0;0;0;0;0;1;0;0;0;0;0;0;4;1;11;3;5;7;8;0
361;0.0106391127575044;0.00238864253744523;0;0;0;0;0;0;0;0;0;2;1;5;8;4;8;3;2;4;2;1
362;0.000528260447285629;-0.0108706097531515;1;0;0;1;5;2;2;1;6;3;3;1;1;6;3;2;1;0;0;2
363;-0.0171956791853389;0.0198978172041543;9;2;3;14;3;3;2;1;1;1;0;0;0;0;0;1;0;0;0;0
364;0.00135679734981864;-0.0106260630917577;0;0;0;1;0;6;2;2;7;3;3;1;2;5;4;3;1;0;0;0
365;-0.00882948306044421;-0.0031968374134815603;3;0;6;6;3;5;6;2;3;0;1;1;4;0;0;0;0;0;0;0
366;-0.000996787970448266;-0.0109277730087423;1;0;1;4;1;0;0;5;3;5;7;6;3;3;0;0;1;0;0;0
367;0.0024651519607056197;-0.0100638980444295;1;0;0;0;1;0;0;5;3;1;1;5;4;4;3;5;3;4;0;0
368;-0.0127271704244825;0.00565581447412123;4;0;6;10;4;4;1;5;2;1;3;0;0;0;0;0;0;0;0;0
369;-0.00536267638659035;-0.0082756690001352;1;0;6;5;2;4;3;5;6;1;0;3;1;2;0;0;1;0;0;0
370;0.006752921262661;-0.00535602307053602;0;0;0;0;1;1;0;0;0;1;1;7;4;5;3;5;2;6;3;1
371;0.008181530300053079;-0.00289337231296197;0;0;0;0;0;0;1;1;0;0;1;5;7;6;6;3;0;5;5;0
372;0.00141843182933432;-0.0106018646980552;0;0;1;0;0;3;2;6;4;3;6;4;1;3;0;6;1;0;0;0
373;0.00937768107205616;-0.00048770928477772307;0;0;0;0;2;0;0;1;2;0;2;2;6;0;5;7;3;3;4;3
374;0.00129283035021451;-0.0106502976538741;0;0;0;0;0;0;3;2;5;2;0;4;7;4;6;2;2;3;0;0
375;0.00184958416459308;-0.0104093284918082;0;0;0;0;2;2;0;1;2;5;2;5;4;8;1;5;2;0;0;1
376;-0.00943157721064418;-0.0020465641939329;5;3;6;5;2;5;0;3;6;3;1;1;0;0;0;0;0;0;0;0
377;-0.00540535112866819;-0.00822914873364131;2;0;3;5;4;6;3;4;3;3;3;1;1;1;0;1;0;0;0;0
378;0.00271217865034276;-0.00990194863342455;0;0;0;0;1;2;2;2;0;2;1;6;3;6;6;4;1;2;1;1
379;0.0128546330450158;0.0082838910743765;0;0;0;0;0;0;0;1;0;1;1;0;7;0;4;4;7;7;8;0
380;-0.00586230546065141;-0.00770602188116025;0;2;2;3;4;9;4;3;6;1;3;0;1;1;0;0;1;0;0;0
381;-0.0135970823560042;0.00808566739352018;4;3;5;7;4;6;3;4;3;0;0;1;0;0;0;0;0;0;0;0
382;-0.00865442450178665;-0.00351638421795725;1;2;3;5;2;7;1;5;3;5;3;1;2;0;0;0;0;0;0;0
383;-0.0044319203652663204;-0.00919110538133349;0;0;1;4;1;4;6;7;6;1;1;2;5;1;1;0;0;0;0;0
384;-0.0156750660439897;0.0145605700040482;9;3;7;9;2;4;1;2;2;1;0;0;0;0;0;0;0;0;0;0
385;-0.0035374466576264703;-0.009892116431130409;1;0;2;2;3;4;3;6;1;5;1;5;1;3;3;0;0;0;0;0
386;0.00764161222644436;-0.0038766195788133796;0;0;0;0;1;0;2;0;1;1;4;4;4;3;7;2;2;2;6;1
387;0.00793667772690841;-0.0033471841545030397;0;0;0;0;0;1;0;1;2;2;3;5;2;3;8;7;1;1;2;2
388;-0.00596990084803886;-0.00757619520527902;0;2;1;5;0;3;2;4;9;4;3;2;1;3;1;0;0;0;0;0
389;0.00254885512973385;-0.010010519358701;0;0;1;0;0;3;4;4;3;5;1;2;5;3;3;1;1;2;2;0
390;0.006200585356491329;-0.006188357449962639;0;0;0;0;0;0;0;2;1;2;2;4;6;3;6;5;1;5;3;0
391;0.0142169376131093;0.0124424471601654;0;0;0;0;0;0;0;0;0;1;0;1;0;1;5;2;14;4;12;0
392;0.0134362524894801;0.010009625318236001;0;0;0;0;0;0;0;0;0;0;6;1;3;0;1;3;6;15;5;0
393;0.00373338871453794;-0.009090656366355991;0;0;0;0;1;1;2;0;5;0;3;6;3;8;3;4;1;1;1;1
394;0.0120139275643069;0.00592032977933443;0;0;0;0;1;0;0;1;0;2;0;3;3;0;4;6;8;7;4;1
395;-0.0125449705644628;0.0051678775420027296;7;3;3;5;2;8;3;5;2;1;0;1;0;0;0;0;0;0;0;0
396;-0.0142241695947218;0.00994003302105032;7;2;4;4;2;8;5;5;3;0;0;0;0;0;0;0;0;0;0;0
397;0.00496393457456585;-0.00780970037549399;0;0;1;1;0;0;0;3;2;2;4;4;1;1;3;6;3;4;5;0
398;0.00231101024288988;-0.0101581826237605;0;0;0;1;0;1;4;7;1;4;2;5;3;3;1;3;3;2;0;0
399;0.00778037446508567;-0.0036300133011536203;0;0;0;0;0;1;1;0;2;2;2;5;5;4;4;4;3;2;5;0
400;0.0167072292304078;0.0210946506383419;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;5;8;10;12;0
401;0.0141087220830153;0.0120972517917572;0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;4;6;7;12;0
402;-0.0168633630062802;0.0186881775226192;14;0;6;5;5;4;0;3;2;1;0;0;0;0;0;0;0;0;0;0
403;0.00636159684400648;-0.00595262170651967;0;0;0;1;0;2;0;1;1;3;0;3;6;4;6;3;4;2;4;0
404;0.00182125564914479;-0.0104232282543975;0;1;0;0;0;2;1;0;7;3;3;4;7;2;2;5;1;2;0;0
405;0.000301697932307462;-0.0109113098771231;0;0;0;1;0;7;2;5;4;2;1;4;3;2;4;3;1;1;0;0
406;-1.9463503434779802e-05;-0.0109497454414853;0;0;2;3;0;2;5;4;2;1;3;3;1;3;8;2;0;1;0;0
407;0.0166311683341635;0.020810282905378997;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;10;6;9;5;1
408;-0.0055245134619177;-0.00809713707337161;2;1;5;4;2;4;2;2;6;0;5;3;0;0;0;2;0;1;1;0
409;-0.0127648449870171;0.00575761503402879;6;2;4;7;3;8;2;3;4;1;0;0;0;0;0;0;0;0;0;0
410;-0.0135387366993541;0.007917511249570191;7;1;5;9;2;8;2;2;1;0;1;0;2;0;0;0;0;0;0;0
411;-0.00027288725513936404;-0.0109641325227953;1;0;0;0;1;1;3;5;5;2;0;4;4;5;4;3;1;1;0;0
412;0.0020236395409803;-0.0103200693444463;0;1;1;0;1;2;2;2;7;4;2;3;4;4;3;0;2;0;1;1
413;-0.00822195203935152;-0.00427704190202643;5;0;3;8;5;5;3;3;0;4;0;1;1;1;0;0;1;0;0;0
414;0.00942158330833911;-0.000393454162849707;0;0;0;0;0;0;0;0;2;1;2;3;4;0;5;7;7;5;4;0
415;0.00600249025376295;-0.00647059889486899;0;0;0;0;1;0;0;2;2;2;2;1;8;5;7;2;2;2;4;0
416;-0.0090541642147627;-0.00277687807775687;3;2;2;7;4;12;3;0;4;0;0;2;0;0;1;0;0;0;0;0
417;-0.00171492965302502;-0.0107783256681717;0;1;0;2;1;3;4;6;5;1;2;6;3;3;0;1;1;1;0;0
418;-4.850768655649129e-05;-0.0109521077807793;0;0;0;1;2;4;1;5;5;3;2;4;3;2;3;2;3;0;0;0
419;-0.0136487016924218;0.008235059272723659;4;4;3;12;4;7;1;1;1;2;0;0;0;0;0;1;0;0;0;0
420;-0.0035827280275189;-0.00986083862630022;0;2;4;1;0;2;4;5;7;1;4;1;1;4;1;0;3;0;0;0
421;-0.0053187745229455;-0.00832311084512908;1;3;1;4;1;4;5;3;7;3;1;3;1;1;0;1;0;1;0;0
422;-0.013227453559418002;0.00703296885559103;7;2;5;12;1;7;1;0;0;0;2;2;0;0;1;0;0;0;0;0
423;-3.48826037602722e-05;-0.0109510225706831;0;0;1;2;0;6;4;2;7;1;5;3;3;3;2;1;0;0;0;0
424;-0.0143890788848677;0.010441986844178002;13;2;1;9;5;4;1;3;1;0;1;0;0;0;0;0;0;0;0;0
425;-0.00677715464698152;-0.00652129404440307;3;5;1;2;1;8;3;6;5;1;2;0;0;1;2;0;0;0;0;0
426;0.00289654279244945;-0.00977237314235632;0;0;0;2;1;3;1;1;2;5;2;2;7;3;6;4;0;0;0;1
427;0.007430446307690759;-0.00424381080899149;0;0;0;0;0;0;0;4;1;2;1;6;8;3;3;2;5;2;1;2
428;0.0130070871091775;0.00872907736458119;0;0;0;0;0;0;0;0;0;0;1;2;3;3;6;10;10;2;3;0
429;-0.0173843427610411;0.0205953184464696;8;4;4;11;4;5;0;2;1;1;0;0;0;0;0;0;0;0;0;0
430;-0.0140475800848322;0.00940912897638957;7;3;1;7;2;8;1;3;5;1;1;1;0;0;0;0;0;0;0;0
431;0.0116803778397244;0.00502546786360312;0;0;0;0;0;0;0;0;1;1;0;0;4;3;4;7;3;6;11;0
432;-0.0144392333080053;0.0105958286682019;8;1;6;13;2;2;3;4;1;0;0;0;0;0;0;0;0;0;0;0
433;0.00039881191722420203;-0.0108952404441815;0;0;0;0;0;2;1;6;7;3;0;5;6;4;2;1;1;2;0;0
434;0.00115100117849471;-0.0107008355999506;0;0;1;1;2;1;0;3;4;4;3;4;5;4;3;2;2;1;0;0
435;-0.00340557562347618;-0.009980647864447821;0;0;2;2;2;4;0;5;4;3;5;2;0;4;2;3;2;0;0;0
436;0.0074112087685490905;-0.00427677723207913;0;0;0;0;0;0;1;0;2;2;2;10;6;2;2;5;3;2;2;1
437;-0.00194021735686016;-0.0107081733144574;1;1;1;1;0;5;4;1;7;4;1;6;2;3;2;0;0;1;0;0
438;0.00879305359563576;-0.00170263553045899;0;0;0;0;0;1;1;1;2;2;3;7;2;7;1;3;1;2;3;4
439;0.00549191231893593;-0.00715844517742912;0;0;0;1;0;0;1;1;3;4;0;5;4;3;6;8;0;1;3;0
440;-0.00503816089201245;-0.008616381783285859;0;1;0;2;4;5;4;3;7;1;4;3;4;2;0;0;0;0;0;0
441;-0.004443068465903571;-0.00918126315324908;1;1;0;2;1;9;2;5;7;2;4;2;1;1;2;0;0;0;0;0
442;-0.00899426421978935;-0.00288991985141319;3;1;4;7;3;6;3;4;5;0;2;2;0;0;0;0;0;0;0;0
443;-0.0133891152032083;0.00748969857592602;2;1;5;11;5;7;1;2;3;2;1;0;0;0;0;0;0;0;0;0
444;0.0156769933205653;0.0173505452777047;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;6;5;12;13;0
445;-0.0168940836396106;0.0187989870802644;8;7;2;10;5;5;0;1;0;1;0;0;1;0;0;0;0;0;0;0
446;0.0008584165566880349;-0.010791176901156002;0;0;1;3;0;1;2;4;2;9;1;2;8;2;0;2;1;2;0;0
447;-0.009529351469770641;-0.00185227930277854;3;1;8;6;6;8;1;0;0;2;2;0;2;0;1;0;0;0;0;0
448;-0.0056415237777342605;-0.00796448402724542;1;0;2;3;1;8;2;1;7;4;1;5;1;1;0;2;0;1;0;0
449;-0.0137295079323536;0.00847009270293589;6;5;1;8;2;7;6;2;1;0;0;2;0;0;0;0;0;0;0;0
450;-0.000534966587933601;-0.0109642198650014;0;0;0;2;0;3;1;7;7;3;1;2;4;7;0;1;0;1;0;1
451;0.0106771653127869;0.0024808247110561;0;0;0;0;0;0;1;1;3;0;0;1;4;2;4;7;3;5;8;1
