site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
338;0.00178564567481445;-0.0161840027498077;0;0;2;2;0;6;6;2;2;0
339;0.0123892445370334;-0.00437342282496339;0;0;1;0;1;3;5;5;5;0
340;-0.00969164121912893;-0.00823353779674533;4;1;0;6;1;7;1;0;0;0
341;0.0103789610216486;-0.00802588033619493;0;0;0;1;2;8;2;2;4;1
342;0.005162598693817779;-0.0144192684410447;0;0;2;3;4;5;0;1;3;2
343;0.0139966126630911;-0.000977272986845603;0;0;1;0;1;6;0;3;6;3
344;-0.0175346146138623;0.00959662828950535;6;0;3;8;2;1;0;0;0;0
345;-0.00486276094921339;-0.0142051731962326;2;0;4;6;2;5;1;0;0;0
346;-0.00326161458009305;-0.0153429151584248;0;0;6;6;6;1;1;0;0;0
347;0.00577441218592164;-0.0138998868393945;0;0;0;2;1;6;5;3;3;0
348;0.00818722013248991;-0.011254532783093999;0;0;0;1;0;6;3;6;4;0
349;0.0106735147019981;-0.0075320567048132595;0;0;0;0;1;5;4;6;3;1
350;-0.00991131130975833;-0.00787114901116765;4;0;3;3;9;1;0;0;0;0
351;0.0026963370287938103;-0.0158918480019937;0;0;0;4;2;6;3;2;1;2
352;-0.0151322387600056;0.00306573500199877;6;5;2;5;1;1;0;0;0;0
353;0.00023492736128457003;-0.0163691988732746;0;0;2;5;4;6;0;2;0;1
354;-0.0175566388067398;0.00966086990594059;3;7;1;7;1;1;0;0;0;0
355;-0.006985710166095329;-0.0120498165930524;1;3;2;7;1;6;0;0;0;0
356;-0.0211601052247753;0.0212405522681168;7;3;1;8;0;1;0;0;0;0
357;0.00772448760730308;-0.0118356899666;0;0;0;2;2;8;0;2;4;2
358;0.018650975741125002;0.0112411991165666;0;0;0;0;0;4;3;3;9;1
359;0.0220314072978398;0.0223375647822756;0;0;0;0;0;4;0;3;8;5
360;-0.000539610592173517;-0.016314350701539;2;0;1;4;5;5;0;2;1;0
361;0.0156463164498116;0.00294793324324477;0;0;0;0;0;2;1;7;8;2
362;-0.0170118147441027;0.008094994790516391;6;1;5;5;2;1;0;0;0;0
363;0.0013368388515097;-0.0162780630336111;0;1;1;5;3;5;1;2;1;1
364;-0.00296821599210259;-0.0155059209698408;0;2;1;4;5;7;1;0;0;0
365;0.00673381152587482;-0.0129621030356014;0;0;2;3;0;5;5;3;1;1
366;0.014026499456137;-0.0009101228854067619;0;0;0;0;1;5;1;4;5;4
367;0.00354600505780972;-0.01549689793985;0;0;2;3;2;3;4;4;2;0
368;0.0203427940654614;0.0165609120065983;0;0;0;0;1;2;2;4;5;6
369;0.0179341033265481;0.00912835407276842;0;0;0;0;0;4;6;2;7;1
370;0.007269269835261909;-0.0123732215114138;0;0;0;2;1;3;4;4;6;0
371;0.0116586641919086;-0.00577729524639962;0;0;0;2;0;6;1;3;8;0
372;-0.00428407410769526;-0.0146647846881121;1;1;1;8;3;2;2;2;0;0
373;-0.009165296530980641;-0.00906972089766212;2;1;6;6;0;2;2;1;0;0
374;-0.0159749828595608;0.00524921216190508;6;2;5;5;1;1;0;0;0;0
375;-0.0218928267180835;0.0238550842559339;7;4;4;2;2;1;0;0;0;0
376;-0.0154645637659164;0.00391288256781818;8;3;0;6;0;3;0;0;0;0
377;-0.00662308085398415;-0.0124702074100122;2;1;2;5;6;3;0;0;0;1
378;-0.011203783188738001;-0.00557906514443244;2;0;5;6;6;1;0;0;0;0
379;-0.0216217864032279;0.0228777073857196;5;5;1;8;0;1;0;0;0;0
380;0.0026313168428998;-0.0159172054685608;0;0;1;2;2;7;4;2;2;0
381;0.024179757670426003;0.0303613629400954;0;0;0;0;0;2;1;1;8;8
382;0.0169988193668943;0.0064982054797053795;0;0;0;0;0;5;2;2;10;1
383;-0.0161605152746466;0.00574551911237146;3;1;4;8;2;1;1;0;0;0
384;0.0235117115640228;0.0277853935912169;0;0;0;1;0;3;0;2;7;7
385;0.0192546853772439;0.0130857449943369;0;0;0;0;0;5;1;3;7;4
386;-0.0011381847073920401;-0.0162047189995846;0;0;1;1;2;6;4;3;3;0
387;-0.0171528742194332;0.00849575312468945;7;4;0;8;0;1;0;0;0;0
388;0.000838211408646329;-0.0163439140314745;2;0;1;3;1;6;2;2;2;1
389;-0.0162683071700029;0.00603645374427691;3;3;4;7;0;3;0;0;0;0
390;-0.0151125316014869;0.0030160660168078103;9;4;1;5;0;1;0;0;0;0
391;-0.00619763211515674;-0.0129359924820495;1;0;3;6;6;3;0;1;0;0
392;0.0162268296934633;0.00443509467570935;0;0;0;0;0;3;2;5;4;6
393;0.0215615953259813;0.0206835162387546;0;0;0;0;1;4;0;2;7;6
394;0.0209090715963187;0.0184461186211009;0;0;0;0;0;4;0;2;9;5
395;-0.0145353043070456;0.00158944041734366;6;0;5;6;1;1;1;0;0;0
396;0.0174422112062089;0.00772724115016543;0;0;0;1;0;4;4;5;5;1
397;-0.0224348385139676;0.0258456441833619;11;5;0;4;0;0;0;0;0;0
398;0.00484330064720026;-0.0146660037309851;0;0;1;4;3;5;0;7;0;0
399;0.0155667710553906;0.00274844914350457;0;1;0;2;3;2;1;2;4;5
400;0.0161600653686078;0.00426125127731922;0;0;0;1;0;5;6;3;5;0
401;-0.008966392773765021;-0.00937390932630831;4;1;2;9;1;2;1;0;0;0
402;0.0073715674302637;-0.0122553799199209;0;0;1;5;1;6;4;1;1;1
403;-0.0206759820253646;0.0195612778877709;6;9;0;3;0;2;0;0;0;0
404;0.0122914730473653;-0.00456636100631408;0;0;0;0;0;2;4;7;4;3
405;0.00486663120939402;-0.0146485401428132;0;0;0;2;2;6;3;4;3;0
406;0.00815160772593689;-0.0113005037468205;0;0;0;0;3;5;1;6;2;3
407;0.00107352673090129;-0.0163179065741881;0;0;4;5;0;4;5;0;2;0
408;0.0208698215581836;0.0183137580754432;0;0;0;0;0;1;1;3;8;7
409;0.0015856550966992901;-0.0162299876574995;0;0;1;3;6;5;1;2;2;0
410;-0.00861994683434222;-0.00988828006983145;1;0;3;6;7;2;1;0;0;0
411;-0.00783143109248988;-0.0109857761590286;1;2;2;6;2;6;0;0;1;0
412;-0.0065959545898471705;-0.0125007894933929;1;0;3;4;6;6;0;0;0;0
413;0.0107568987632676;-0.0073896837781682;0;0;0;1;1;5;2;2;7;2
414;0.0168241548571252;0.00602288587856261;0;1;0;0;0;2;5;4;6;2
415;-0.0173540686696965;0.00907299221339186;8;2;4;5;1;0;0;0;0;0
416;0.0020494233685356303;-0.0161133423981406;0;0;0;5;6;7;1;0;1;0
417;0.00190176574345196;-0.0161542994848276;0;1;0;4;2;6;2;2;3;0
418;-0.0165488761448334;0.00680263530736612;4;2;4;7;2;1;0;0;0;0
419;-0.0076086874927368;-0.0112773730853181;2;0;2;5;2;7;1;1;0;0
420;-0.0193145296759667;0.0150443914129969;8;1;2;8;1;0;0;0;0;0
421;0.00510594609194532;-0.0144642637007048;0;0;1;1;2;6;4;2;4;0
422;-0.004962068051836571;-0.0141207917870775;0;0;3;5;4;7;1;0;0;0
423;-0.0153465116374697;0.00360987999863137;6;1;5;4;2;2;0;0;0;0
424;-0.021526715190375;0.0225377263608032;6;1;6;5;0;2;0;0;0;0
425;-0.0236243031909189;0.030382500405794998;12;4;0;4;0;0;0;0;0;0
426;0.0190502909863123;0.0124545705032055;0;0;0;0;0;3;1;2;5;9
427;0.0166550699814114;0.00556750559715675;0;0;0;1;0;5;3;2;9;0
428;-0.0046773303339595895;-0.0143584141561247;2;0;1;5;1;8;1;0;2;0
429;-0.0206621454362954;0.0195138467271731;7;4;1;7;0;1;0;0;0;0
430;0.0236608153293334;0.0283540035284731;0;0;0;0;1;2;1;1;10;5
431;-0.0204387371739559;0.0187523503479085;8;3;5;4;0;0;0;0;0;0
432;0.00475634902538533;-0.0147303049500714;0;1;0;2;1;6;1;2;3;4
433;0.00570233387834561;-0.013964258513758999;0;0;0;2;4;5;3;3;3;0
434;-0.0124561269258946;-0.0030974029255949396;5;1;2;5;3;3;0;0;1;0
435;0.00312025998485654;-0.0157095626233562;0;0;0;5;3;4;3;1;4;0
436;-0.00401251581828858;-0.014861574636568998;1;1;2;5;4;6;0;0;1;0
437;0.0072833988893660296;-0.0123570474841887;0;0;0;2;1;3;2;6;5;1
438;-0.00610288459000289;-0.013035690492275;4;0;5;4;2;5;0;0;0;0
439;0.0005416717261614941;-0.0163637846190949;0;1;1;4;3;8;1;2;0;0
440;0.009617929603556459;-0.00923603638111215;0;0;1;0;3;5;1;6;4;0
441;-0.0061098549598023605;-0.0130284059834585;0;0;3;6;6;2;1;2;0;0
442;-0.0190212011365182;0.0141109285646096;7;4;2;6;0;1;0;0;0;0
443;-0.0104016153482201;-0.00703381664064186;0;0;6;7;4;3;0;0;0;0
444;0.00452997743303544;-0.014891905122606;0;0;1;2;1;5;5;3;3;0
445;0.00724700576999284;-0.0123986416821651;0;0;0;1;3;9;2;1;4;0
446;-0.0219771750715409;0.024161698641837998;9;3;4;3;0;1;0;0;0;0
447;0.00632241025282085;-0.0133826802032326;0;0;0;1;2;6;2;6;3;0
448;-0.0205784439183628;0.0192275898990993;9;1;3;4;2;1;0;0;0;0
449;-0.00212373007054151;-0.0158964808363984;1;0;4;5;2;4;1;2;1;0
450;-0.0216348867065388;0.0229246708857096;13;0;1;3;3;0;0;0;0;0
451;-0.005892488001797929;-0.0132518275331849;1;0;2;9;4;3;0;0;1;0
452;0.00855250834238843;-0.0107710121431163;0;0;0;1;4;4;1;4;3;3
453;-0.0123815872353748;-0.0032522946075689;2;2;3;8;0;5;0;0;0;0
454;-0.0185748777072357;0.0127175972723468;7;1;7;3;1;1;0;0;0;0
455;-0.00896713030798007;-0.00937279335458858;0;1;5;5;1;6;1;1;0;0
456;0.00525175137848916;-0.0143473971006828;0;0;0;0;1;5;2;5;7;0
457;0.011099188522941998;-0.0067933253001786105;0;0;0;3;0;2;4;4;4;3
458;-0.0108358062193183;-0.00625947232031259;2;0;5;8;5;0;0;0;0;0
459;0.00884004450401618;-0.0103750519884826;0;0;1;0;4;5;1;3;3;3
460;-0.0164471971319946;0.00652348072349183;5;0;7;4;2;1;1;0;0;0
461;-0.0213310162889229;0.0218425495138555;9;3;3;5;0;0;0;0;0;0
462;0.0211840956239442;0.019380637108302;0;0;0;0;0;4;1;6;6;3
463;0.0199478366763883;0.0152771116137716;0;0;0;0;0;5;0;4;8;3
464;0.0142847685316176;-0.00032375120521525603;0;0;0;1;0;5;4;5;4;1
465;0.0205344379571451;0.0171930437903227;0;0;0;1;0;3;0;6;7;3
466;0.0237688605489207;0.028768309066146;0;0;0;0;0;3;2;4;6;5
467;0.022603305076959998;0.0243997640276838;0;0;0;0;1;1;1;2;10;5
468;-0.00291707073751929;-0.0155328944296062;1;0;2;4;4;6;0;3;0;0
469;-0.0231569670886005;0.0285723764743306;8;8;0;4;0;0;0;0;0;0
470;0.0240065370289176;0.0296864157470855;0;0;0;0;0;1;0;5;6;8
471;-0.0115617580519201;-0.0048958909618372;2;1;2;5;5;4;0;0;1;0
472;-0.0133464863081561;-0.00117697001694823;4;3;4;4;1;3;1;0;0;0
473;-0.014317737989631;0.0010658695390166099;5;4;1;6;1;3;0;0;0;0
474;0.010395450524910999;-0.007998610570161541;0;0;0;1;0;4;4;2;9;0
475;0.024229972543604;0.0305579410966968;0;0;0;0;0;2;1;2;6;9
476;-0.000377529018521698;-0.0163339499248218;0;0;1;4;2;8;0;3;2;0
477;-0.0229144601497784;0.0276471627450844;10;3;2;4;0;1;0;0;0;0
478;-0.0039029411605453704;-0.0149375632380338;0;2;4;6;2;4;1;1;0;0
479;-0.0076014364901225;-0.0112867290379807;3;2;2;5;2;5;0;1;0;0
480;-0.0140835438152104;0.0005109398768511481;5;1;1;10;1;1;1;0;0;0
481;0.0223310809664892;0.0234114801091301;0;0;0;0;0;2;2;1;4;11
482;-0.009535701017551041;-0.00848599955385179;2;0;8;6;1;1;2;0;0;0
483;-0.00954824124745217;-0.00846584448300108;3;1;2;3;4;7;0;0;0;0
484;-0.0108905446559272;-0.00615966111892251;4;0;3;7;2;3;1;0;0;0
485;-0.00808643615110697;-0.0106419779375362;1;1;4;8;0;3;2;1;0;0
486;-0.0104868711272262;-0.00688420373335111;2;0;3;6;6;3;0;0;0;0
487;0.00654958507520045;-0.0131538625491161;0;0;1;2;1;10;0;2;4;0
488;0.0011436035824729;-0.0163084106496821;0;0;1;5;3;5;1;2;3;0
489;0.0167279366725054;0.0057631769440317894;1;0;0;0;1;4;3;2;6;3
490;0.0182751814196557;0.0101231302430714;0;0;0;1;0;3;1;2;9;4
491;0.0192661898942376;0.0131214744147167;0;0;0;0;0;2;4;5;7;2
492;-0.00399493379171637;-0.0148738998719885;0;0;4;4;2;7;2;1;0;0
493;-0.00200046547802233;-0.0159437289187882;1;0;2;6;6;3;0;1;1;0
494;0.0242837719046004;0.0307690094166621;0;0;0;0;0;2;1;3;8;6
495;0.0175460320195779;0.008019669615130209;0;0;0;1;0;4;4;6;4;1
496;0.00454270905921768;-0.0148830389152687;0;0;1;3;4;5;3;2;2;0
497;0.00999873352051256;-0.0086423461839925;0;0;0;1;3;5;1;5;4;1
498;0.0190396358922452;0.0124218548001936;0;0;0;0;1;2;2;3;8;4
499;-0.0200144225399186;0.0173285420275955;8;5;1;5;1;0;0;0;0;0
500;0.0178527315524882;0.008893840486029021;0;0;0;0;2;3;0;1;6;8
