site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
226;-0.00687138087725496;-0.00553031039732506;2;2;6;1;1;6;3;6;5;1;2;3;0;2;0;0;0;0;0;0
227;0.01469915821124;0.0121797467803919;0;0;0;0;0;0;0;0;0;0;1;0;4;2;2;5;10;3;12;1
228;-0.010438679971325;0.00148648993899035;2;4;9;11;2;0;4;1;4;1;1;1;0;0;0;0;0;0;0;0
229;0.012090496295513;0.0045518378910379;0;0;0;0;0;0;0;0;0;0;1;2;6;1;8;6;6;6;3;1
230;-0.0131279463700505;0.008642323398431859;6;8;3;4;7;4;5;0;1;1;1;0;0;0;0;0;0;0;0;0
231;-0.003916526260797929;-0.00920500885389646;1;3;3;2;1;5;4;5;4;5;2;2;2;0;0;0;1;0;0;0
232;0.0174338857290772;0.0217969593326377;0;0;0;0;0;0;0;0;2;0;0;1;3;2;5;2;7;4;9;5
233;0.0021393455970562603;-0.0106841240773078;0;0;1;0;0;1;1;1;3;5;2;5;7;3;5;6;0;0;0;0
234;-0.0035593827018936;-0.00951796807907086;0;2;3;4;0;9;2;1;4;2;1;3;5;1;2;0;1;0;0;0
235;0.00146513560248972;-0.0109218700977735;1;0;1;1;1;1;0;3;2;8;5;5;6;1;3;2;0;0;0;0
236;0.0068444273093762;-0.0062178722992018;0;1;0;0;0;3;1;0;2;1;4;2;2;6;5;3;1;3;1;5
237;-0.00868526416522019;-0.0023151857287208397;3;2;3;2;2;9;1;4;6;3;1;2;1;1;0;0;0;0;0;0
238;-0.00280800863638339;-0.0100840080014162;1;1;3;4;5;2;2;2;5;4;2;3;5;1;0;0;0;0;0;0
239;0.0038137124640188398;-0.009657558105107279;0;0;0;0;0;2;0;0;4;1;8;2;8;1;6;2;3;2;1;0
240;0.0139451567551639;0.009819897314449991;0;0;0;0;0;0;0;0;0;0;2;2;3;4;1;3;10;3;8;4
241;0.00908732002719208;-0.00236047421310157;0;0;0;0;1;0;0;1;4;0;4;2;5;2;5;4;3;3;4;2
242;-0.00647962409105948;-0.00612886938230352;1;1;8;7;6;6;1;1;5;1;1;2;0;0;0;0;0;0;0;0
243;0.0063931530389923896;-0.00685914423942565;0;0;0;0;0;0;1;4;2;2;0;0;8;9;3;4;4;0;1;2
244;-0.00583066382250771;-0.0070454994381857;2;2;1;3;2;4;4;2;5;4;3;1;5;0;1;0;0;0;0;1
245;0.008073579769449021;-0.00424213387500742;0;0;0;1;0;0;0;0;1;4;1;3;1;3;8;2;4;3;3;6
246;-0.0163467353622032;0.0193162858238076;7;6;8;6;4;4;1;3;0;0;0;0;1;0;0;0;0;0;0;0
247;-0.00883309528283273;-0.00202098989320936;1;7;6;6;5;3;4;3;1;2;0;1;1;0;0;0;0;0;0;0
248;0.008378437064012059;-0.00370023960075106;0;0;0;0;0;0;1;1;1;0;2;3;4;4;5;8;5;1;4;1
249;0.007481679255998441;-0.00523538783871165;0;0;0;0;1;1;1;1;3;4;2;3;8;3;7;1;1;2;1;1
250;0.0138045407610816;0.00939375396272326;0;0;0;0;0;0;0;1;1;1;1;3;0;2;4;6;7;2;9;3
251;0.0129248988136486;0.0068274942966665;0;1;0;0;0;0;0;0;1;0;2;3;2;2;6;8;2;6;5;2
252;0.008962348578879729;-0.00260475939196374;0;0;0;0;0;0;0;0;1;2;1;1;10;1;5;2;4;2;9;2
253;-0.0163487238751752;0.0193235903378845;7;3;11;11;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0
254;-0.0044439614131123704;-0.00869108041844668;2;2;3;4;6;4;3;3;5;4;2;0;1;1;0;0;0;0;0;0
255;-0.00119652242272674;-0.0108756951383383;0;1;1;1;3;5;3;3;4;5;1;4;4;1;1;2;0;1;0;0
256;0.00899388942876757;-0.0025434324472332;0;0;0;0;0;0;1;0;2;0;0;1;6;7;10;3;3;3;3;1
257;-0.000696439209322803;-0.0110042594984325;0;0;0;4;0;3;2;3;7;4;2;3;4;3;2;1;0;2;0;0
258;-0.0128262828738776;0.00775974860388452;5;1;5;12;2;6;3;0;4;0;2;0;0;0;0;0;0;0;0;0
259;-0.00243005880715651;-0.0103213936467188;2;1;1;2;5;2;3;5;4;2;4;4;1;3;0;0;0;0;1;0
260;-0.0131040154436198;0.00857157170905194;3;4;10;10;0;7;2;1;2;0;1;0;0;0;0;0;0;0;0;0
261;0.00590980650604981;-0.00749588906960933;0;0;0;1;1;0;1;3;0;1;1;3;9;2;9;3;4;0;1;1
262;-0.0112118171213333;0.00337941662412155;1;5;7;10;1;6;5;2;3;0;0;0;0;0;0;0;0;0;0;0
263;-0.00470697741034331;-0.008411741723087259;0;0;2;3;3;4;7;7;4;2;0;4;3;1;0;0;0;0;0;0
264;-0.0104878281242326;0.0016028764199673901;4;9;5;4;4;2;3;3;4;0;1;0;0;1;0;0;0;0;0;0
265;-0.01587685305502;0.0176148324216509;4;6;10;8;4;2;3;1;0;2;0;0;0;0;0;0;0;0;0;0
266;-0.007924002939131529;-0.0037534017001891705;1;3;4;6;6;5;4;3;3;1;2;0;2;0;0;0;0;0;0;0
267;0.0101548249632655;-0.000132608404490251;0;0;0;0;0;0;0;0;0;2;1;3;3;6;5;2;4;7;4;3
268;0.0149343554682966;0.0129416632751916;0;0;0;0;0;0;0;0;0;0;2;1;2;1;7;6;5;4;6;6
269;-0.014219686455365;0.0120051381281852;3;2;12;10;3;2;6;0;1;1;0;0;0;0;0;0;0;0;0;0
270;-0.0014635415489102;-0.0107843307100128;2;0;0;2;8;5;2;1;6;3;4;1;2;1;1;1;0;1;0;0
271;-0.00442788550543546;-0.00870765638264227;1;0;2;3;1;5;5;0;9;2;4;3;0;4;0;0;1;0;0;0
272;-0.00552234350997376;-0.00744825473686128;1;1;3;6;4;6;4;2;3;2;4;1;0;2;0;1;0;0;0;0
273;0.0005084862506225299;-0.011086176851751001;0;1;0;0;1;3;3;6;4;5;4;2;2;3;2;4;0;0;0;0
274;-0.0132182457785383;0.00891043725965901;5;3;13;6;2;3;2;0;3;3;0;0;0;0;0;0;0;0;0;0
275;0.0151075743784246;0.0135106485279628;0;0;0;0;0;0;0;0;0;0;1;2;3;4;6;3;6;4;5;6
276;0.00467513795208548;-0.008887143316513241;0;0;0;0;2;2;3;0;5;3;3;2;7;2;4;2;3;1;1;0
277;-0.00754435499290205;-0.00442261370235827;1;1;4;6;6;5;3;4;1;3;2;1;0;0;1;1;0;0;1;0
278;0.0035309175743739396;-0.00987458751038037;0;0;0;0;4;1;0;1;2;6;4;2;7;2;8;0;2;1;0;0
279;-0.015164854408641001;0.0151300003465647;2;6;8;7;2;5;5;1;4;0;0;0;0;0;0;0;0;0;0;0
280;0.00703416909274284;-0.0059347549477127;0;0;0;0;0;1;0;1;0;2;1;1;4;2;5;9;4;6;3;1
281;-0.0133568441360568;0.00932547724611254;6;3;10;6;1;3;4;2;2;2;0;0;0;0;0;0;0;1;0;0
282;-0.0104267687938063;0.00145836404757555;3;4;3;3;9;4;1;3;3;2;1;3;1;0;0;0;0;0;0;0
283;0.0178519838913933;0.0234134835568683;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;2;13;6;10;4
284;0.000402780639769269;-0.0110918773206092;0;1;1;0;1;4;3;4;7;3;1;5;1;1;2;4;2;0;0;0
285;-0.005342795985203729;-0.00767308050482065;1;3;2;3;4;6;4;3;7;1;3;1;0;1;1;0;0;0;0;0
286;-0.004816209947925571;-0.008291220508840999;0;1;2;2;7;7;3;7;7;1;1;0;0;0;1;0;1;0;0;0
287;0.00217860244617896;-0.0106671745867985;0;0;0;0;1;3;1;4;4;4;2;4;5;1;4;4;0;1;1;1
288;-0.0153261930093501;0.0156832088312075;3;12;7;7;3;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0
289;0.0061174194088880396;-0.00722873572914002;0;0;0;0;1;2;0;0;4;2;2;3;8;4;7;1;2;1;2;1
290;0.0009643078556883971;-0.0110332075972218;1;0;0;0;2;2;4;2;8;5;2;3;2;3;2;2;1;1;0;0
291;0.0128070805022977;0.00649680609775865;0;0;0;0;0;0;0;1;1;2;2;1;2;3;4;5;6;3;8;2
292;0.00888507198717051;-0.00275408070461588;0;0;0;0;0;0;2;1;2;1;4;2;5;4;5;2;7;1;2;2
293;-0.0141113124095495;0.0116595010226451;5;5;11;9;1;3;3;0;1;1;0;0;1;0;0;0;0;0;0;0
294;0.0028117025203130102;-0.0103466175751025;0;0;0;1;0;5;1;1;4;6;5;7;3;1;3;1;0;1;0;1
295;-0.00862410383101164;-0.00243548208650842;4;2;4;3;3;9;3;3;4;2;0;1;0;2;0;0;0;0;0;0
296;0.00716188982104064;-0.005739683431368979;0;0;1;0;0;0;0;1;1;1;3;1;6;4;5;3;7;1;5;1
297;-0.0071536302931714596;-0.00507796692915589;2;3;6;5;4;8;0;2;6;2;0;1;1;0;0;0;0;0;0;0
298;-0.0146145299465434;0.0132864483212967;8;5;9;6;2;4;0;3;2;0;1;0;0;0;0;0;0;0;0;0
299;-0.0140568600639365;0.0114868196254084;8;4;10;6;5;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0
300;-0.0019243788809777899;-0.0105894471783043;1;0;1;0;0;6;1;4;4;4;5;4;5;0;2;2;1;0;0;0
301;-0.0143363285887366;0.0123800555811118;2;8;7;6;8;2;3;1;1;0;1;0;0;1;0;0;0;0;0;0
302;0.0160168483851734;0.0166065752591989;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;5;7;4;11;6
303;0.00866470287844881;-0.00317262451022277;0;0;0;1;0;0;0;1;3;3;2;3;3;1;7;4;6;4;1;1
304;-0.0090037194876904;-0.00167540761452011;4;1;4;6;6;7;3;2;4;1;1;0;1;0;0;0;0;0;0;0
305;-0.0069487843657678105;-0.0054080192193679206;1;3;4;6;5;8;0;2;2;2;4;1;1;1;0;0;0;0;0;0
306;-0.0149339505311306;0.0143483068786414;2;2;10;15;3;3;2;2;0;0;0;0;1;0;0;0;0;0;0;0
307;0.0105969392663818;0.00086410035407678;0;0;0;0;0;0;0;0;0;1;4;1;8;2;7;1;8;1;6;1
308;-0.0009962431649687311;-0.010933843585376997;1;1;2;3;1;0;0;7;5;2;4;5;3;1;3;0;0;1;1;0
309;-0.0147167572507515;0.0136238228174927;3;5;12;14;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0
310;0.0014808161529663;-0.0109174859365419;0;0;0;1;1;4;2;6;8;1;2;4;4;0;3;1;2;1;0;0
311;-0.0064517717287242106;-0.00617012836200984;2;2;4;3;3;2;2;5;4;5;5;0;1;0;2;0;0;0;0;0
312;0.00241813109044215;-0.0105563498126016;0;0;0;1;0;1;1;1;3;3;3;4;3;7;7;2;1;2;1;0
313;0.007163214694097009;-0.00573764095293161;0;0;0;0;2;0;1;1;2;1;1;1;6;3;6;5;3;1;6;1
314;0.0011184093811416;-0.0110048757281153;0;1;1;0;1;4;2;1;3;3;4;4;4;5;4;2;1;0;0;0
315;0.0143130297085681;0.0109555000505059;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;2;7;1;11;9
316;-0.0143711478860345;0.0124925585583166;6;2;8;8;5;2;3;2;3;1;0;0;0;0;0;0;0;0;0;0
317;0.00488287445654558;-0.008676721145486009;0;0;0;0;0;2;1;3;2;4;2;5;8;1;7;2;2;0;0;1
318;-0.0154039858542788;0.0159520132980344;5;4;11;12;2;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0
319;-0.00198203872259928;-0.0105617476217916;0;1;2;0;2;4;4;2;5;6;2;1;4;2;2;2;0;1;0;0
320;0.0163270106962372;0.0177045746238222;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;10;9;11;3
321;8.75278139999308e-05;-0.0110941596786556;1;0;0;1;3;3;2;6;4;5;3;4;3;0;3;1;1;0;0;0
322;0.0145884476231078;0.0118253495199325;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;14;4;10;4
323;-0.0105500950176292;0.00175109848056604;6;1;6;4;5;3;2;4;3;1;2;2;1;0;0;0;0;0;0;0
324;0.0149179180517203;0.0128880158038359;0;0;0;0;0;0;0;0;0;1;1;0;4;3;4;2;8;4;9;4
325;0.00273102300731796;-0.0103924110611863;0;0;3;1;2;1;1;3;4;2;3;5;5;1;4;4;1;0;0;0
326;0.00923950371647626;-0.00205831853986119;0;0;0;0;0;2;0;0;1;1;0;2;8;3;8;6;2;0;5;2
327;-0.0027541982777882197;-0.0101197401053375;1;3;1;3;1;7;2;3;7;1;3;4;0;0;1;1;2;0;0;0
328;-0.006848225901518411;-0.00556663512090595;1;2;3;2;5;9;4;4;6;2;0;1;0;1;0;0;0;0;0;0
329;0.0161592027249357;0.0171078715851429;0;0;0;0;0;0;0;0;0;0;1;1;2;1;4;3;10;4;7;7
330;0.00556352766216119;-0.00792020335301514;0;0;0;0;0;1;0;1;3;2;1;3;9;4;5;5;2;1;2;1
331;0.00903201703202189;-0.0024690038394365697;0;0;0;0;0;0;2;0;2;0;1;2;6;5;5;5;6;1;4;1
332;0.0151269630987036;0.0135747503032853;0;0;0;0;0;0;0;0;1;0;1;1;1;3;2;5;11;7;3;5
333;-0.0140591114484185;0.0114939462689848;4;2;10;9;6;2;5;1;0;0;0;1;0;0;0;0;0;0;0;0
334;-0.00228817713214321;-0.0104023277513335;0;0;0;0;5;2;2;5;6;2;3;1;3;8;2;0;1;0;0;0
335;-0.012817436522303998;0.007734171547733371;1;1;14;11;4;4;0;1;3;1;0;0;0;0;0;0;0;0;0;0
336;-0.0142481400753024;0.0120963169905316;3;4;11;12;1;1;3;2;2;1;0;0;0;0;0;0;0;0;0;0
337;0.00534154845332627;-0.008178216335847591;0;0;0;0;0;1;1;0;1;1;4;9;4;1;5;2;5;3;2;1
338;0.0132531509699501;0.00776506031307148;0;0;0;0;0;0;0;1;0;1;1;3;0;2;2;2;10;7;7;4
339;0.004831835531572079;-0.00872930692664368;0;0;0;0;0;0;2;0;3;0;4;3;8;2;11;3;3;1;0;0
340;0.00517382850699052;-0.0083659131402394;0;0;0;1;0;0;0;2;5;6;2;4;4;3;5;1;3;1;1;2
341;-0.000881623619010002;-0.0109631187678863;0;2;3;1;1;4;2;3;3;2;4;2;4;1;3;2;2;0;1;0
342;0.009234523986104741;-0.00206828692970604;0;0;0;1;0;0;1;0;2;0;3;2;3;4;4;3;8;1;4;4
343;0.00203098680760925;-0.010729134902517;1;0;0;1;4;0;3;5;1;5;7;5;1;0;1;3;2;1;0;0
344;-0.0151845141818495;0.0151971021570892;2;1;12;20;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
345;-0.0152014920082352;0.0152551190614982;3;3;12;4;7;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0
346;-0.0116222233602401;0.0044381155608465605;5;4;8;8;3;4;1;1;2;1;3;0;0;0;0;0;0;0;0;0
347;-0.0112448746593925;0.0034633095566736;2;6;11;7;1;4;4;4;0;0;0;0;0;0;1;0;0;0;0;0
348;0.0170730820874102;0.0204331259794881;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;5;9;4;4;13
349;-0.0156380680234417;0.0167689548589179;5;2;15;10;2;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0
350;0.01543573918818;0.0146068448445928;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;6;10;5;10;3
351;-0.007789052016692771;-0.00399494446699487;3;1;4;5;3;2;2;3;6;3;3;1;2;0;2;0;0;0;0;0
352;0.0103115394144058;0.000215730338287273;0;0;0;0;0;0;0;1;2;0;1;3;3;1;4;1;9;2;8;5
353;-0.0141397934812585;0.0117500832757734;4;4;8;16;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
354;0.00427396309220385;-0.00926641185752336;0;0;0;0;1;1;1;1;4;7;3;5;3;2;3;2;4;2;0;1
355;0.0126622985342876;0.0060946540071218;0;0;0;0;0;0;0;0;1;0;2;1;3;2;7;3;10;2;6;3
356;-0.00452073225095572;-0.00861113100053784;0;0;2;4;1;9;2;3;5;3;2;1;3;1;2;1;1;0;0;0
357;-0.012787226166665;0.00764695657622107;4;3;7;17;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
358;-0.0119778490356621;0.00538571440621624;3;1;10;8;6;3;3;3;0;0;2;0;0;0;1;0;0;0;0;0
359;0.0102094580350607;-1.17906934359925e-05;0;0;0;0;0;0;1;1;0;0;0;6;4;2;6;6;7;0;5;2
360;-0.0034384136475790104;-0.00961755672359671;0;2;2;1;1;7;1;4;4;6;3;3;2;2;0;1;0;1;0;0
361;-0.0048718363797235105;-0.00822882825179086;0;1;2;1;5;8;5;1;5;4;4;1;1;0;1;0;1;0;0;0
362;-0.0038049865144779;-0.00930578766275517;1;2;1;4;6;4;3;2;4;5;1;2;1;1;1;0;0;2;0;0
363;-0.0165763938144587;0.0201657018640824;4;3;12;12;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0
364;0.0146786083997452;0.0121137589919837;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;4;10;3;8;6
365;-0.00687336597389883;-0.00552719071153892;1;2;4;3;5;5;3;5;6;1;3;0;0;0;2;0;0;0;0;0
366;-0.000821361997169147;-0.0109773414697608;0;0;2;5;2;3;5;4;2;2;2;6;1;3;2;1;0;0;0;0
367;-0.0120358561312913;0.00554294100253541;1;6;4;12;2;4;4;2;2;1;0;0;1;0;1;0;0;0;0;0
368;-0.0165555106161795;0.0200879795988677;6;7;10;7;4;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
369;0.0123980978788303;0.00537278395691277;0;0;0;0;0;0;0;1;0;2;3;3;6;2;5;1;7;6;3;1
370;0.00725978273361182;-0.0055877192600638104;0;0;0;2;0;0;1;2;2;1;5;2;4;4;4;1;1;3;5;3
371;-0.009785882964346921;-8.56041914166311e-06;2;3;3;7;3;4;5;4;3;2;1;1;0;0;0;0;1;0;1;0
372;-0.0041594731634797205;-0.00897594893183853;1;4;1;1;6;4;5;2;5;2;1;2;0;2;1;2;0;1;0;0
373;-0.00401981828023156;-0.00910922094994755;2;2;2;2;2;1;5;7;6;3;2;3;1;0;0;2;0;0;0;0
374;0.00936064071199087;-0.0018141329406196301;0;0;0;0;0;0;1;2;1;1;3;1;8;3;5;0;8;2;3;2
375;0.0101312425669178;-0.00018455486556731202;0;1;0;0;0;0;0;2;0;4;2;1;4;4;6;2;6;2;3;3
376;-0.00593099896550473;-0.00690988524837272;2;4;4;2;3;2;3;1;3;4;5;1;2;3;1;0;0;0;0;0
377;0.0122080717487372;0.00486315253741645;0;0;0;0;0;0;1;0;1;0;2;0;4;3;5;1;6;3;10;4
378;-0.014112851210975;0.0116643904854254;10;3;8;5;2;4;5;2;1;0;0;0;0;0;0;0;0;0;0;0
379;0.0130263900808594;0.007114824944882859;0;0;1;0;0;0;0;0;1;0;1;0;5;5;7;1;7;2;10;0
380;-0.014129816413906999;0.011718331366503002;3;9;9;7;5;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0
381;0.00772395058988355;-0.00483823270840138;0;0;0;0;0;1;0;0;0;2;3;2;8;5;7;4;4;2;2;0
382;0.009175732475687091;-0.00218555954873929;0;0;0;0;0;1;1;0;0;3;3;4;9;0;7;5;2;4;0;1
383;-0.007688864486531791;-0.00417165297131052;1;1;4;5;6;8;4;2;5;0;3;1;0;0;0;0;0;0;0;0
384;-0.00277614338069669;-0.010105245287862;0;0;0;0;1;4;3;9;4;3;4;2;1;4;2;1;0;2;0;0
385;0.00456021045200744;-0.008999443797793659;0;0;0;0;3;0;0;2;4;1;4;3;3;7;3;3;2;3;2;0
386;-0.0158658736789859;0.0175756614274441;4;3;11;8;4;4;2;2;1;1;0;0;0;0;0;0;0;0;0;0
387;-0.012609137543238997;0.00713694266585292;1;4;9;12;5;1;2;5;1;0;0;0;0;0;0;0;0;0;0;0
388;0.0124628983308767;0.00554840382960885;0;0;0;0;0;0;0;0;0;0;2;2;3;0;6;5;7;3;8;4
389;0.00549378603660044;-0.00800244365375782;0;0;0;0;1;0;0;2;5;5;2;4;5;5;9;1;0;0;1;0
390;0.00522746754036321;-0.00830656391848472;0;0;0;0;1;0;2;2;3;3;3;3;5;4;5;3;4;1;1;0
391;-0.00498921066533159;-0.00809492567252509;0;2;5;6;5;1;3;0;5;5;3;1;2;0;0;0;0;2;0;0
392;0.0114779410416425;0.00297952609267854;0;0;0;0;0;0;1;0;1;0;0;1;6;1;5;1;9;4;8;3
393;0.007658160032634009;-0.00494737083310846;0;0;0;0;0;1;0;2;2;1;3;2;7;3;7;4;2;2;2;2
394;0.008584938400278179;-0.00332146485257972;0;0;0;0;0;0;0;1;2;1;3;2;8;5;5;3;5;3;2;0
395;0.0161317182599527;0.017010735752571;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;4;12;1;13;5
396;0.0023142740604058802;-0.0106059649917727;0;1;1;0;1;1;2;1;3;4;6;2;6;5;3;2;1;1;0;0
397;0.00234456559220158;-0.0105917410970928;0;0;0;0;0;2;3;2;5;4;5;6;2;4;3;1;2;1;0;0
398;0.0151005250477651;0.0134873631416136;0;0;0;0;0;0;0;0;1;0;0;3;3;1;3;0;14;4;6;5
399;-0.0115273192986757;0.004189976693445271;3;4;8;7;5;0;5;3;1;1;0;0;0;1;1;0;1;0;0;0
400;-0.016369868725423998;0.019401317130584;3;3;14;13;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
401;0.0166842891799125;0.0189958165725625;0;0;0;0;0;0;0;0;0;1;1;3;1;0;1;3;10;5;10;5
402;-0.00758495903832229;-0.00435256708154184;2;0;6;5;5;6;3;5;6;2;0;0;0;0;0;0;0;0;0;0
403;-0.00688973818141248;-0.00550142757620095;1;0;6;10;4;4;3;3;3;2;3;1;0;0;0;0;0;0;0;0
404;0.00260336055043298;-0.0104619220546589;0;0;0;0;1;2;1;1;5;3;2;4;9;2;5;0;3;0;1;1
405;-0.00521640158371896;-0.00782706023802265;2;2;3;3;4;3;3;3;6;4;2;0;3;0;2;0;0;0;0;0
406;-0.0144549406189186;0.0127643995800886;5;4;6;6;9;4;2;1;3;0;0;0;0;0;0;0;0;0;0;0
407;0.00323098701267571;-0.0100853832620776;0;0;0;0;4;2;1;1;2;3;3;2;5;2;8;0;2;4;1;0
408;0.00283246353842128;-0.0103346000991349;0;0;0;0;0;2;1;2;5;2;4;6;6;2;8;0;0;2;0;0
409;0.0145893579332231;0.0118282524411786;0;0;0;0;0;0;0;0;1;1;0;0;2;0;1;1;12;2;17;3
410;0.00640413596865389;-0.00684407354435226;0;0;0;0;0;1;1;0;2;2;1;5;8;6;7;2;2;2;0;1
411;0.0121810648508937;0.0047913727693925;0;0;0;0;0;0;0;1;0;1;2;2;4;5;5;3;5;5;5;2
412;-0.0123174508398192;0.00631680173579918;3;3;12;11;2;2;0;2;0;2;1;1;1;0;0;0;0;0;0;0
413;0.0152341570010148;0.0139306529934461;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;0;11;8;10;2
414;-0.0119312069492505;0.0052598336990211;3;7;11;7;2;2;2;3;2;1;0;0;0;0;0;0;0;0;0;0
415;0.00744314414052283;-0.00529735827660386;0;0;0;0;0;1;0;2;1;3;1;8;3;2;7;3;4;1;2;2
416;-0.00345125258836933;-0.00960714094528009;0;0;1;4;6;3;3;3;7;5;1;3;1;1;0;1;0;0;1;0
417;-0.00514966532545588;-0.00790693207082841;1;0;4;3;4;6;3;5;3;4;0;3;3;0;0;1;0;0;0;0
418;-0.0109577446916144;0.00274272635902585;1;4;9;5;2;7;4;2;4;1;1;0;0;0;0;0;0;0;0;0
419;0.0120642929051287;0.004482874767451021;0;0;0;0;0;0;0;0;0;0;2;1;4;6;5;5;7;2;5;3
420;0.0041140301368865605;-0.009407658689993959;0;1;0;0;0;2;0;1;3;5;2;3;8;3;4;3;4;1;0;0
421;-0.0153367940855953;0.0157197606624707;2;9;9;11;3;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0
422;-0.000506749260457548;-0.011038514467698001;0;0;0;1;1;3;4;5;9;2;5;2;2;1;3;1;1;0;0;0
423;0.0054977188441127;-0.00799783473680209;0;0;0;0;0;0;0;2;1;4;3;6;6;2;7;1;4;3;1;0
424;0.000788535131234463;-0.0110590929436646;0;0;0;0;0;3;1;1;6;2;3;7;8;5;3;0;1;0;0;0
425;0.0006041535263574731;-0.0110788810920263;0;0;1;1;1;2;4;2;5;2;2;3;5;6;2;2;1;0;1;0
426;0.009833312915505321;-0.000830199937076672;0;0;0;0;0;1;0;0;0;2;2;2;3;6;5;3;6;1;7;2
427;0.006675309882915289;-0.00646348466791459;0;0;0;0;0;2;0;0;3;1;1;1;5;4;10;6;3;2;0;2
428;-0.008351669275509;-0.00296125434068841;0;2;10;6;7;4;3;2;2;2;1;0;0;0;1;0;0;0;0;0
429;0.0145924059359731;0.0118379736668214;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;4;6;5;9;6
430;0.00851688082258612;-0.00344734435571647;0;0;0;0;1;0;0;0;0;1;1;3;9;4;8;4;4;2;2;1
431;0.0143009140278693;0.0109176215942951;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2;6;5;6;12;4
432;-0.0133218138017504;0.00922017470928355;8;5;11;8;2;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0
433;0.0153320000578089;0.014257734215996;0;0;0;0;0;0;0;0;1;0;0;2;1;0;3;4;7;6;12;4
434;-0.00993781713245313;0.000330962662768159;5;3;8;10;1;4;2;3;2;0;1;0;0;1;0;0;0;0;0;0
435;0.00038842543078176;-0.011092460313982;0;2;0;0;2;4;1;3;4;5;6;3;5;1;1;1;1;1;0;0
436;0.0077190050066407;-0.00484647017283294;0;0;0;0;0;0;0;0;5;2;2;4;6;5;4;3;6;1;2;0
437;-0.00740884653863103;-0.00465373446969548;2;2;0;5;2;7;4;5;7;3;0;0;0;3;0;0;0;0;0;0
438;-0.0144109168693995;0.0126213832198918;3;5;11;12;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
439;0.0149997103427514;0.013155557528174001;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;3;11;4;12;3
440;-0.00970526025285518;-0.00018664629159647098;3;6;6;2;1;5;4;1;4;3;1;2;2;0;0;0;0;0;0;0
441;-0.0136883276461289;0.010335404149790001;2;2;10;12;2;2;6;2;2;0;0;0;0;0;0;0;0;0;0;0
442;0.011981945804021002;0.00426714178991523;0;0;0;0;0;0;0;0;0;0;2;3;3;4;4;5;8;6;4;1
443;-0.00492177270295764;-0.0081722335428218;2;5;1;2;0;3;8;5;7;3;0;0;1;1;1;1;0;0;0;0
444;-0.0139248834630143;0.0110710191227633;1;6;8;9;4;3;5;2;0;2;0;0;0;0;0;0;0;0;0;0
445;-0.0140185139933618;0.0113656097383438;5;1;11;12;6;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0
446;-0.0038198511763343295;-0.00929251646856721;1;4;1;2;6;4;3;4;5;2;2;2;2;0;1;0;1;0;0;0
447;-0.0053608911528060296;-0.007650746124037459;0;2;4;2;3;7;1;4;5;0;1;3;4;1;0;1;1;1;0;0
448;-0.00811579066693471;-0.00340317917331214;4;2;6;3;6;5;3;2;4;1;2;2;0;0;0;0;0;0;0;0
449;-0.0163959249633285;0.0194972341996901;4;4;15;12;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0
450;-0.0037706806517269703;-0.00933622890744552;0;0;3;4;2;8;3;3;3;3;4;5;1;0;1;0;0;0;0;0
451;-0.0131785813445065;0.0087924442523256;6;8;6;6;3;1;2;4;3;0;0;1;0;0;0;0;0;0;0;0
