site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
448;-0.00547088967214749;-0.0208861971888925;0;2;4;4;0
449;0.013520862491711999;-0.00873863707353154;0;1;3;6;0
450;0.0028288938872724;-0.0203099621462063;0;0;6;4;0
451;0.0307383060147613;0.0355211088149699;0;0;0;0;10
452;0.0135512697056978;-0.0086883416750916;0;0;3;7;0
453;0.0126280399395495;-0.010171462084644001;0;0;5;5;0
454;0.0260294853173065;0.0202753124015809;0;0;3;0;7
455;-0.00959869940757457;-0.018437055644787;0;4;5;1;0
456;0.0027630774045412604;-0.0203434324224861;0;1;7;2;0
457;0.0238529195466641;0.0140274427623161;0;0;3;7;0
458;0.0190009856660285;0.00191850872905749;0;0;6;4;0
459;0.0174436162716472;-0.00143589151815375;0;0;5;5;0
460;0.00394315900393671;-0.0196731904399729;0;1;5;4;0
461;-0.00982246098822024;-0.0182523643141091;0;1;6;3;0
462;0.0114469626714366;-0.0119362591068056;0;1;3;6;0
463;0.0175029091241188;-0.00131291830423738;0;0;6;4;0
464;0.00856423282395037;-0.0156189654193319;0;0;5;5;0
465;0.0214236503452035;0.007650875134763809;0;0;3;7;0
466;0.0333582238189706;0.04502760269848201;0;0;0;0;10
467;0.0140339480468794;-0.00787675478706155;0;0;5;5;0
468;-0.0282218730119995;0.0152079640463407;0;7;3;0;0
469;-0.00392850276429228;-0.0213349384929718;0;6;3;1;0
470;0.000321511161378123;-0.0212585862824568;0;2;5;3;0
471;-0.00307649407414048;-0.0214740272720746;0;1;4;5;0
472;-0.0324494222645795;0.0279972907938898;8;0;2;0;0
473;0.0213649065425543;0.00750447339973667;0;0;6;4;0
474;0.00791308964506478;-0.0163280913293414;0;0;6;4;0
475;-0.0155968551331059;-0.0116391190536166;1;3;6;0;0
476;0.0144688224758111;-0.0071242670683514;0;0;3;7;0
477;-0.0198818753044324;-0.00443286190335969;0;5;5;0;0
478;0.0270688477598499;0.0234370742327213;0;0;3;7;0
479;-0.00967258251799825;-0.0183766635548026;3;1;6;0;0
480;-0.0273035187407668;0.0126817488692114;0;8;2;0;0
481;-0.0315454887139108;0.0251024613688822;1;8;1;0;0
482;-0.0263848875551249;0.0102447657956654;0;7;3;0;0
483;-0.00616500254151442;-0.0206014648104713;0;2;5;3;0
484;0.007663712863307591;-0.0165876984171969;0;4;4;1;1
485;-0.0284152527106799;0.015751379331718;7;0;1;2;0
486;-0.0011677318910854198;-0.0215046020074839;0;2;5;3;0
487;0.0309659118632016;0.036317949218405;0;1;0;0;9
488;-0.0118347769955943;-0.0163514464006086;0;4;4;2;0
489;0.0250028442110998;0.0172653629381934;0;0;3;7;0
490;-0.0310751093527657;0.023630555354949;0;7;3;0;0
491;0.0039238817373432105;-0.0196853325595943;0;1;6;3;0
492;0.00315036404546674;-0.0201398423403514;0;1;4;5;0
493;-0.0141732723436769;-0.0135998147488927;0;3;5;2;0
494;0.005994635591366379;-0.0181544840815864;0;0;4;6;0
495;0.0133893658278932;-0.00895500525604005;0;0;5;5;0
496;0.0131750795090635;-0.00930364626787337;0;1;5;4;0
497;0.0176982849225203;-0.000905055974984541;0;0;7;3;0
498;0.0150080053425494;-0.0061632803022053295;0;0;6;4;0
499;0.00612629071399175;-0.0180416919743957;0;1;5;3;1
500;0.00888371849571797;-0.0152544927949655;0;0;4;5;1
