site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
454;-0.0303030824309845;0.0261165747779959;3;7;0;0;0
455;0.0116344285374619;-0.0134747187588205;0;0;1;6;3
456;-0.00382122831262383;-0.0203763096618318;1;5;3;1;0
457;-0.0239174622627959;0.00816704686516944;2;8;0;0;0
458;0.0194588483350367;-0.000415700568670272;0;0;0;6;4
459;0.0350104038666873;0.0446295367506901;0;0;0;4;6
460;0.00238272400653675;-0.0206199845402927;0;1;4;3;2
461;-0.00889957898844693;-0.0171681863007543;1;5;1;3;0
462;0.0176031559634451;-0.0040944869925449105;0;0;0;5;5
463;-0.0148030524323876;-0.0100344584589028;3;2;4;1;0
464;0.0151124393369946;-0.008463696796577241;0;0;0;5;5
465;-0.0146272158775938;-0.0102998240436292;0;9;1;0;0
466;0.0292544160188786;0.0249965080126254;0;0;1;5;4
467;0.0172402240477531;-0.00477169274309851;0;0;0;6;4
468;-0.0233855650229434;0.00686513165695805;4;4;1;1;0
469;0.0215394329329123;0.00413897427645919;0;0;0;6;4
470;-0.0145521600803429;-0.0104121064530328;1;5;3;1;0
471;-0.0160438623317364;-0.00806957342394837;3;4;2;1;0
473;-0.0219346530160268;0.00346482942528531;0;10;0;0;0
474;-0.0297364839961456;0.02435077432209;7;3;0;0;0
475;0.00116416622626865;-0.0208911283297532;0;2;4;2;2
476;-0.0149743911638506;-0.009772757200896041;1;6;3;0;0
477;0.0212648162306465;0.00351175908636643;0;0;0;6;4
478;0.0314815216534566;0.0321802192054077;0;0;0;4;6
479;0.0233009481313189;0.00835055595258808;0;0;0;5;5
480;-0.0152823423005267;-0.00929464481600485;4;4;2;0;0
481;-0.0357932543970205;0.0449728033272302;7;2;1;0;0
482;-0.0276572269984837;0.0181596691956924;6;2;2;0;0
483;0.00492964621626498;-0.0195496603583918;0;0;6;3;1
484;0.0299325059405031;0.0271285860916212;0;0;0;5;5
485;-0.0327169019829976;0.0340170043541756;4;4;2;0;0
486;0.0216878217069603;0.00448118527379684;0;0;0;7;3
487;-0.009398890836752629;-0.0167065147735553;1;7;1;1;0
488;0.0262141955997227;0.0160309353539145;0;0;0;5;5
489;-0.00867920039766752;-0.0173636232679907;2;3;4;1;0
490;0.00603375378286714;-0.0188739880250475;0;1;3;5;1
491;-0.0071060622209612205;-0.0186105616435442;0;8;1;1;0
492;0.0217779694167699;0.004690211159233471;0;0;0;6;4
493;7.760147600138679e-05;-0.0210013789390604;0;3;5;2;0
494;-0.0251223878464783;0.011226213879006;6;4;0;0;0
495;0.0231710532422231;0.008028862912728741;0;0;0;4;6
496;0.0168486756298065;-0.00548678225147366;0;0;0;4;6
497;0.00769342438403515;-0.0176174648163465;0;0;0;7;3
498;-0.0161876864171439;-0.00783136344339073;2;6;2;0;0
499;0.0168929277479016;-0.0054067711091984;0;0;1;5;4
500;0.0206906657669805;0.00222600878877922;0;0;1;4;5
