site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
226;-0.004917546483107871;-0.008735631304611;3;0;2;1;5;11;1;4;4;3;4;0;1;1;0;0;0;0;0;0
227;0.00582406628667606;-0.0075066643879693;0;0;0;0;0;1;2;0;5;1;3;5;6;4;1;3;1;6;2;0
228;0.0120919544718923;0.0054211541970365104;0;0;0;0;0;0;0;0;0;1;1;1;3;5;2;3;9;3;6;6
229;-0.0115366233574972;0.0036681654300638;6;0;3;17;1;8;0;2;1;0;0;1;0;0;0;0;1;0;0;0
230;0.00944044231015098;-0.00114595024008671;0;0;0;0;0;0;0;0;0;1;1;3;3;2;3;5;5;5;7;5
231;0.00368798009379693;-0.009856405901548041;0;1;0;0;1;1;2;2;2;3;1;3;8;5;4;2;2;1;2;0
232;5.9514375372908205e-05;-0.0114521866719215;0;0;0;1;1;2;0;6;4;3;3;4;6;5;2;2;0;0;0;1
233;-0.0101405362008514;0.00021683241047199298;3;2;3;8;4;9;3;1;4;2;0;0;1;0;0;0;0;0;0;0
234;0.0158918483602896;0.0176402191550274;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;13;5;12;5
235;-0.0130535732267516;0.00792439888077136;8;2;2;12;3;4;3;0;2;3;0;1;0;0;0;0;0;0;0;0
236;-0.00939923780446901;-0.00143429688696605;1;1;2;9;2;11;2;3;7;1;1;0;0;0;0;0;0;0;0;0
237;-0.0168605634376549;0.0209273511613391;12;2;4;13;4;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0
238;0.0141548610579561;0.0116443083747178;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;13;4;8;7
239;0.0129309186277755;0.00783444410313065;0;0;0;0;0;0;0;0;2;0;0;0;2;1;4;1;9;5;11;5
240;-0.0167974198653067;0.0206846059500449;12;0;0;19;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.0124880118365861;0.00654032685544347;0;0;0;0;0;0;0;0;1;0;0;1;3;2;0;9;4;6;4;10
242;0.00979131116951345;-0.00036939270892941;0;0;0;0;1;0;0;0;1;0;2;3;1;3;7;2;8;6;4;2
243;0.00507870077925106;-0.00844530629873688;0;0;0;0;0;0;0;0;2;1;3;1;14;8;5;2;1;1;2;0
244;0.0093375782132974;-0.00136826778810959;0;0;0;1;0;0;0;0;0;1;1;3;4;0;3;10;3;3;7;4
245;0.009842593775869891;-0.000253529873736866;0;0;0;0;0;0;0;0;0;0;0;0;4;4;9;6;5;5;3;4
246;0.013214184048416;0.00868566881201823;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;3;13;3;6;10
247;-0.0018326143493224301;-0.0110879688406132;1;1;0;2;2;9;3;2;6;3;1;3;0;3;2;2;0;0;0;0
248;0.00046765427697717;-0.0114232234981006;0;0;0;1;0;2;0;4;7;6;1;1;5;3;4;2;1;1;1;1
249;-0.0113691295145491;0.00323052733857033;5;3;2;13;1;10;3;0;1;1;0;0;0;1;0;0;0;0;0;0
250;0.000998884834698337;-0.0113283712060557;1;0;0;0;0;4;1;4;3;6;5;1;4;3;4;3;0;1;0;0
251;0.00588349991328878;-0.0074263410522648595;0;0;0;0;0;1;1;1;1;2;2;0;5;4;5;5;6;1;4;2
252;0.00991254857421483;-9.4509576038538e-05;0;0;0;0;0;0;0;0;0;1;1;3;3;4;1;3;9;3;10;2
253;-0.0038334271126138795;-0.009810733430757829;1;0;0;1;0;9;2;3;5;12;2;0;1;0;2;0;1;0;0;1
254;-0.0115872899401719;0.00380181613172889;4;2;1;12;2;12;0;2;3;2;0;0;0;0;0;0;0;0;0;0
255;0.007545195010604629;-0.00485303282959516;0;0;0;0;1;0;0;0;3;2;2;2;11;7;7;1;1;1;1;1
256;0.008611479279285109;-0.00286862889226775;0;0;0;0;0;0;0;0;1;3;1;1;2;0;4;3;8;3;11;3
257;0.00478738620028565;-0.00877757123611694;0;0;0;0;0;1;0;1;1;1;2;2;12;4;8;4;2;2;0;0
258;0.00484194131935613;-0.008716826602415179;0;0;0;0;0;1;2;0;6;0;1;0;11;9;2;2;0;6;0;0
259;0.007005822023874829;-0.00575764028005465;0;0;0;0;0;0;3;1;2;0;2;2;8;3;3;4;6;4;2;0
260;-0.00994546982552695;-0.00022985181729253502;4;1;6;10;2;8;1;2;4;2;0;0;0;0;0;0;0;0;0;0
261;0.0098825618532125;-0.000162812251235346;0;0;0;0;0;0;0;0;0;0;0;4;4;1;3;7;6;4;7;4
262;0.0039706175046441295;-0.00960549672974517;0;0;0;0;2;1;1;1;1;2;2;1;8;5;3;4;3;3;2;1
263;0.0121076109197785;0.00546471381802145;0;0;0;0;0;0;0;1;1;0;0;0;1;2;2;9;6;4;4;10
264;-0.008683540004924691;-0.00290897410423944;3;2;2;8;1;11;1;2;2;7;0;0;0;0;0;1;0;0;0;0
265;-0.0024845804803966197;-0.010772500760645998;1;1;3;2;0;5;5;6;5;3;3;2;2;1;0;1;0;0;0;0
266;-0.008010098789322741;-0.0041894374066102705;1;2;2;7;1;12;3;4;4;3;0;0;1;0;0;0;0;0;0;0
267;0.00822925221392621;-0.0036099171828420295;0;0;0;0;0;0;1;1;2;2;3;3;5;7;3;2;4;2;1;4
268;-0.00331930884693898;-0.0102264662795013;0;1;0;0;5;7;6;6;6;4;2;0;1;0;1;0;0;1;0;0
269;0.0114419152623823;0.0036621659910248796;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;2;7;6;12;6
270;0.0145190562795286;0.012844212739188999;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;6;7;7;10;7
271;-0.00745496896601815;-0.00516683370163347;0;1;4;4;3;13;1;4;4;4;0;1;0;0;0;0;1;0;0;0
272;0.0152163726283558;0.0152264202967923;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;8;7;14;5
273;-0.0121699006985807;0.00538091141537669;1;2;6;8;3;8;5;1;4;2;0;0;0;0;0;0;0;0;0;0
274;0.00185375911647217;-0.0110400172424262;0;0;0;1;0;1;1;1;6;3;4;2;5;5;5;3;0;2;0;1
275;0.0170388240768257;0.0219783212387713;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1;9;3;13;6
276;0.00282335399332234;-0.0105103603291242;1;1;0;0;1;1;1;0;5;2;2;3;5;6;3;1;4;1;2;1
277;0.0127059444620351;0.007171482812715521;0;0;0;0;0;0;0;0;1;0;1;0;3;2;4;3;10;5;6;5
278;0.0153293148832122;0.0156227404915583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;12;3;8;10
279;0.007520486966730329;-0.0048959282693017605;0;0;0;0;1;0;0;2;2;2;2;5;3;1;5;2;5;3;4;3
280;0.0113488916910632;0.00341836350473849;0;0;0;1;0;0;0;0;0;2;0;0;3;2;2;5;7;5;5;8
281;0.000734978961904369;-0.0113835722169594;0;0;0;0;1;1;2;2;6;5;4;0;8;4;3;2;1;1;0;0
282;0.00582196549843678;-0.007509488754812341;0;0;0;0;1;0;0;0;1;2;3;1;10;3;6;4;3;2;2;2
283;-0.0154340558180991;0.0156661221431394;8;3;1;18;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;0.00400307958587723;-0.00957550724309765;0;0;0;0;0;0;1;0;4;2;3;3;8;4;7;2;1;1;2;2
285;0.00999625995370542;9.725529271965551e-05;0;0;0;0;0;0;0;0;0;0;2;2;2;1;3;5;6;4;4;11
286;0.00243585140549671;-0.0107478740451779;0;0;1;0;0;2;2;3;7;1;3;2;6;3;6;2;2;0;0;0
287;0.000489126583161095;-0.0114206432080126;0;0;2;1;1;6;2;3;4;2;2;6;3;4;0;2;1;0;1;0
288;-0.0118092241653978;0.0043941738358511204;3;5;3;10;0;11;3;1;3;1;0;0;0;0;0;0;0;0;0;0
289;-0.00773890440789318;-0.0046757383756062705;3;1;3;4;3;11;4;3;3;2;1;0;2;0;0;0;0;0;0;0
290;-0.0023315225276639303;-0.0108553070946808;0;0;1;2;1;10;4;3;3;6;3;3;1;1;1;0;1;0;0;0
291;-0.0019292370288738;-0.0110473615011631;0;0;0;0;0;5;5;2;6;3;3;3;5;3;4;1;0;0;0;0
292;0.014281333967365;0.0120575518636254;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;13;4;14;5
293;0.0023398547340500397;-0.010801397784527;0;0;0;0;0;0;4;2;5;4;5;3;6;3;4;1;2;1;0;0
294;0.0104102660680868;0.0010692550564272698;0;0;0;0;0;0;0;0;1;0;2;1;8;4;3;5;6;5;3;2
295;-0.0119865309666244;0.00487552540152933;4;1;2;11;2;10;1;3;2;2;1;1;0;0;0;0;0;0;0;0
296;0.0160585284847793;0.0182519241686019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;9;6;11;7
297;0.00449279145414885;-0.009093808509684009;0;0;0;1;2;0;1;2;2;2;3;1;7;4;9;1;2;0;2;1
298;-0.00762545004902235;-0.00487418453064546;1;1;2;1;4;9;2;2;7;5;1;2;0;2;0;1;0;0;0;0
299;-0.009886833175248909;-0.00036242058906239903;2;1;3;10;1;10;4;2;3;3;1;0;0;0;0;0;0;0;0;0
300;0.008382072982568791;-0.00331755301163428;0;0;0;0;0;2;2;0;2;4;0;2;0;4;0;4;12;1;4;3
301;-0.00939117871776851;-0.00145155559962082;3;2;1;7;2;15;0;1;7;2;0;0;0;0;0;0;0;0;0;0
302;0.00429332276500243;-0.00929664407839588;0;0;0;0;0;3;1;1;2;3;3;2;8;3;4;3;3;0;1;3
303;-0.0106545048603175;0.00143551185251711;3;1;3;8;2;11;1;2;3;2;2;1;0;1;0;0;0;0;0;0
304;0.0044304739706948395;-0.0091581567623229;0;0;0;2;0;2;1;1;1;3;3;1;7;3;6;1;4;3;2;0
305;-0.0141211010084682;0.0112356456935145;4;5;4;11;0;9;2;1;2;2;0;0;0;0;0;0;0;0;0;0
306;0.000484093881539688;-0.011421257455002;1;0;2;2;0;5;2;1;3;4;1;4;5;4;1;1;2;2;0;0
307;0.00149411929786867;-0.0111817246812814;0;0;1;0;0;2;0;3;4;2;5;1;5;5;3;3;4;1;1;0
308;0.0129145775623412;0.00778589923940393;0;0;0;0;0;0;0;0;0;0;2;3;3;0;2;7;6;3;3;11
309;-0.00691678577500813;-0.0060470016275763604;4;1;3;3;1;7;4;2;6;2;3;0;2;0;1;1;0;0;0;0
310;0.00048197462171765;-0.011421514377138;0;0;0;1;1;3;1;3;2;8;3;4;7;5;1;0;0;0;1;0
311;0.00790079410842853;-0.00422019106592458;0;0;0;0;0;1;0;0;0;2;3;3;6;6;4;4;4;1;2;4
312;-0.00429795839437099;-0.00938303036400407;0;0;2;4;3;3;2;4;6;3;3;8;1;0;1;0;0;0;0;0
313;0.0160954608892075;0.0183883249168155;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;4;8;8;10;4
314;0.007462062447407409;-0.00499680233485436;0;0;0;0;0;0;0;0;3;0;2;3;10;6;7;1;2;3;3;0
315;0.00877754936914541;-0.00253612499286951;0;0;0;0;0;0;0;1;1;0;1;3;3;2;5;3;6;5;6;4
316;0.00503562267026455;-0.00849566469408415;0;0;0;1;0;0;0;1;1;2;3;3;4;5;6;5;5;0;2;2
317;0.0134686715918431;0.00946608866725698;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;10;5;12;4
318;-0.0165804251030455;0.0198573670678448;9;7;4;10;5;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
319;0.00058570493731927;-0.0114077317556277;0;1;0;1;1;4;1;2;7;5;4;4;6;2;0;1;1;0;0;0
320;0.0106792650054247;0.00172185103226791;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;3;7;7;10;3
321;-0.00942666059452171;-0.00137545893349755;1;3;2;4;3;11;1;2;5;4;3;0;0;0;1;0;0;0;0;0
322;0.0147893932976807;0.0137545315406125;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;5;10;4;11;4
323;-0.000457250795249056;-0.0114341166358705;0;0;0;2;2;3;4;1;5;5;2;4;4;3;2;2;0;1;0;0
324;-0.00141778964837585;-0.0112380067691075;0;0;1;1;1;5;9;2;3;4;4;0;4;2;2;0;1;0;0;1
325;0.0063826492390639;-0.0067198174548613;0;0;0;0;0;0;0;0;0;1;3;6;8;6;7;2;2;1;3;1
326;-0.0134158025498788;0.00901869744240944;11;0;2;13;3;7;0;2;1;0;1;0;0;0;0;0;0;0;0;0
327;-0.0056934690326619995;-0.0078008640928025905;1;0;2;3;4;8;2;2;6;7;1;1;0;0;0;2;0;1;0;0
328;-0.00645952186405458;-0.00674269767374496;1;1;2;5;1;9;5;1;4;4;3;1;1;2;0;0;0;0;0;0
329;-0.0116492476401101;0.0039660502742582295;4;1;1;11;3;10;3;4;2;0;0;0;1;0;0;0;0;0;0;0
330;0.00366627641642669;-0.00987491665091085;0;0;0;0;1;2;2;1;1;1;3;3;11;6;3;2;1;1;1;1
331;0.0168184740680557;0.0211215259963816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;6;15;3
332;-0.000993516344523433;-0.0113506879024801;0;1;1;1;1;4;3;4;3;4;4;3;6;3;0;0;1;1;0;0
333;0.0135564664161556;0.00973876492207665;0;0;0;0;0;0;0;0;1;0;1;1;2;1;3;1;11;5;11;3
334;-0.00446813311492574;-0.00921397642894747;2;1;1;4;2;9;5;1;7;2;1;2;1;1;0;0;1;0;0;0
335;-0.0154765517319419;0.015816118889825002;10;3;1;12;4;5;1;0;2;1;0;1;0;0;0;0;0;0;0;0
336;-0.00969415648788151;-0.000792488104851932;6;0;2;7;0;5;5;3;5;6;0;0;1;0;0;0;0;0;0;0
337;-0.0038880827004404896;-0.00976297670905103;0;0;1;2;7;5;2;5;7;5;3;2;0;0;0;1;0;0;0;0
338;-0.00321299785826395;-0.010304878455203;0;1;0;4;2;4;5;0;5;5;4;2;4;3;1;0;0;0;0;0
339;-0.008035559307989909;-0.00414291699431113;3;3;2;7;2;5;4;2;3;6;1;0;2;0;0;0;0;0;0;0
340;-0.00578658241574695;-0.007679420983422891;0;0;1;5;3;10;5;5;4;3;2;1;0;0;0;0;1;0;0;0
341;-0.00839192433996108;-0.00347619715166194;3;3;1;7;4;8;1;3;2;1;2;2;3;0;0;0;0;0;0;0
342;0.0134024841796909;0.00926168874991336;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;9;5;10;9
343;-0.00465972777748964;-0.00901570504397243;0;0;3;3;3;7;1;4;8;2;4;1;1;2;0;1;0;0;0;0
344;-0.00171564049337986;-0.0111342674995344;0;0;1;1;1;8;3;1;2;8;3;4;2;0;2;2;1;0;1;0
345;-0.00842777005164791;-0.0034075235443658397;3;2;2;6;3;12;2;1;3;3;1;0;1;1;0;0;0;0;0;0
346;0.0142614827647551;0.0119924467020486;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;14;3;9;8
347;-0.00973985988357779;-0.0006912443399337849;2;1;6;5;3;8;1;3;5;2;2;1;0;0;1;0;0;0;0;0
348;-0.0147679286847068;0.0133689731294384;7;2;0;15;2;9;2;0;2;1;0;0;0;0;0;0;0;0;0;0
349;-0.000307190995778906;-0.0114456663152008;0;0;1;3;1;3;1;4;1;10;2;2;3;2;3;2;0;0;2;0
350;-0.0073072577638406905;-0.00541501283648202;2;0;1;10;2;11;1;2;5;1;1;1;1;1;0;1;0;0;0;0
351;-0.0117457699629999;0.0042236584458236895;4;1;3;9;4;11;1;2;4;1;0;0;0;0;0;0;0;0;0;0
352;-0.0023304614725506;-0.0108558624099217;0;0;1;5;1;4;2;1;3;7;4;3;4;1;1;0;2;0;1;0
353;0.00212861735675804;-0.0109117418711906;0;0;0;1;0;2;2;3;2;2;2;4;7;4;5;1;3;0;2;0
354;-0.0156983700033483;0.0166057801946658;10;1;2;14;1;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0
355;-0.0052220122204801895;-0.00838527644108617;2;0;3;4;4;7;3;4;7;1;0;1;1;3;0;0;0;0;0;0
356;0.0169833672370575;0.0217616389843044;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;12;5;13;6
357;-0.0107309355457649;0.00162190611684411;3;1;2;6;3;9;4;2;4;1;2;1;1;0;0;1;0;0;0;0
358;0.0025154255027478;-0.0107019067315337;0;0;1;1;0;1;1;0;1;3;3;8;11;4;1;1;1;2;1;0
359;-0.009102548659483059;-0.00205985547745228;0;1;1;3;2;14;1;2;12;2;2;0;0;0;0;0;0;0;0;0
360;-0.0145665091177866;0.0126943883134971;9;3;5;9;4;5;2;1;1;0;1;0;0;0;0;0;0;0;0;0
361;-0.0163703502744875;0.0190667841604123;7;4;2;13;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;-0.0149427551054676;0.0139620271181715;9;7;3;11;4;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
363;-0.0126246761582598;0.00666755849916246;8;2;2;13;1;11;1;0;1;0;1;0;0;0;0;0;0;0;0;0
364;0.005044421076660179;-0.008485413883146841;0;0;0;1;0;0;1;1;1;3;0;4;10;4;7;2;1;3;1;1
365;0.010322204250536999;0.0008592168809630309;0;0;0;0;0;0;1;0;0;1;0;0;5;2;4;4;7;8;4;4
366;-0.00630516056380904;-0.0069667347972516;1;1;2;5;2;9;3;3;5;5;0;0;2;0;0;1;1;0;0;0
367;0.00159419160755155;-0.0111452686235534;0;0;0;0;1;5;2;2;2;2;8;4;4;6;2;1;1;0;0;0
368;-0.004271040197996971;-0.00940916363715988;1;1;1;2;4;9;5;1;7;5;2;0;1;0;1;0;0;0;0;0
369;0.0153604896304415;0.0157326488583745;0;0;0;0;0;0;0;1;0;0;0;0;3;1;2;1;8;8;10;6
370;0.00753316845692193;-0.00487392950223869;0;0;0;0;0;0;0;1;0;0;1;1;11;8;8;1;2;1;3;3
371;0.0145391564761916;0.0129113210197874;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;6;15;3;8;6
372;0.015160083446418001;0.015029989677924998;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;14;3;10;8
373;-0.000402390762951698;-0.0114389372208805;0;1;1;1;1;4;4;0;3;8;2;4;2;5;1;1;1;1;0;0
374;0.00564555564588215;-0.0077430530596967;0;0;0;0;0;0;1;0;0;2;3;4;8;5;5;2;4;3;3;0
375;0.000814207847932916;-0.0113686757721452;0;0;0;0;2;3;0;3;5;4;3;3;5;4;1;3;1;1;2;0
376;0.0114911232385666;0.0037919351958273;0;0;0;0;0;0;0;0;0;0;1;1;4;5;2;7;5;3;6;6
377;-0.0111498043943821;0.00266717814871693;2;2;4;10;2;10;2;2;4;0;1;0;1;0;0;0;0;0;0;0
378;-0.0149735231335859;0.0140671242972206;12;2;3;12;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0
379;0.00225245567560833;-0.0108482920607112;0;0;1;0;1;2;1;1;2;4;3;1;8;4;4;0;2;2;4;0
380;-0.0142471265484731;0.0116437781625064;7;2;1;11;5;9;2;0;1;2;0;0;0;0;0;0;0;0;0;0
381;0.0103332205679775;0.0008853949315772241;0;0;0;0;0;0;0;2;1;1;1;2;2;2;3;2;9;4;8;3
382;0.0167265205994825;0.0207672689258159;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;8;6;12;7
383;0.0005501563723074059;-0.0114127326837248;0;0;0;1;0;3;5;7;2;3;2;4;2;4;2;1;3;0;1;0
384;-0.00394787725553493;-0.00970994588214347;0;1;1;4;0;9;2;5;6;6;1;3;0;0;2;0;0;0;0;0
385;-0.004744594179365;-0.00892519401939522;0;1;2;3;3;8;4;4;3;4;4;2;0;0;0;1;1;0;0;0
386;-0.007818587997512779;-0.0045345989641715;2;1;1;7;1;13;4;0;7;2;0;1;1;0;0;0;0;0;0;0
387;0.00346518096293077;-0.0100412965360122;0;0;1;1;0;2;1;2;0;3;4;1;8;4;6;1;2;2;0;2
388;-0.00456499245012144;-0.00911479267143744;1;0;0;5;1;8;2;1;7;6;2;2;1;3;0;0;0;1;0;0
389;0.00105228471520169;-0.0113152609453499;0;1;0;0;2;2;3;1;3;2;5;0;8;3;5;3;1;0;0;1
390;-0.00486750535607185;-0.008791182845734909;2;2;0;5;2;8;6;1;2;7;1;1;2;0;1;0;0;0;0;0
391;0.0137753971235934;0.0104264186437142;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;4;12;3;8;9
392;-0.00225028414641151;-0.0108970781209867;0;0;1;1;0;6;5;5;3;7;3;1;0;5;0;0;1;0;1;1
393;0.0156895941132275;0.0169065056962709;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;14;5;12;7
394;-0.0115059167892268;0.00358745237643222;6;2;2;11;1;11;1;1;3;2;0;0;0;0;0;0;0;0;0;0
395;0.00602217639771673;-0.00723577604014132;0;0;0;0;0;0;0;0;2;3;1;3;6;3;7;1;8;2;2;2
396;0.0122430722678956;0.00584394110395128;0;0;0;0;0;0;0;0;0;1;0;0;2;1;5;4;9;5;10;3
397;0.0013662988676821;-0.0112249530513655;0;0;1;2;0;2;2;0;2;5;2;0;8;5;6;2;2;0;0;1
398;-0.00372547015138518;-0.00990305296345662;0;3;1;1;4;4;1;6;2;1;2;3;5;2;4;0;0;1;0;0
399;-0.00678228391632292;-0.0062566091726164;1;2;0;6;3;7;4;2;4;4;2;2;1;0;2;0;0;0;0;0
400;0.00030365393316875;-0.0114394473443431;0;0;0;4;1;3;0;1;6;4;3;6;3;4;1;0;1;3;0;0
401;0.01082534251741;0.00208318201996044;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;6;9;4;6;9
402;-0.00286876192248105;-0.0105410144727733;0;0;1;3;2;4;2;5;3;10;6;0;1;1;0;2;0;0;0;0
403;0.00959160628911448;-0.000814845363870117;0;0;0;0;0;0;0;0;0;1;1;1;2;3;3;4;8;3;9;5
404;0.010509643375461002;0.0013084154693595;0;0;0;0;0;0;0;0;1;0;0;0;3;1;5;4;12;1;6;7
405;0.0118121055734532;0.0046520255468730795;0;0;0;0;0;0;0;1;1;1;0;1;2;1;2;5;6;6;7;7
406;-0.0140318863703911;0.0109489242811142;7;1;4;9;2;10;1;0;2;2;1;0;1;0;0;0;0;0;0;0
407;0.0147103328017071;0.0134865753382769;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;12;4;11;7
408;0.00460220016007927;-0.00897868258034579;0;0;0;0;0;3;0;1;4;0;1;2;7;8;5;1;4;1;1;2
409;0.0157140920278353;0.0169948775146614;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;4;11;4;11;6
410;0.0149984431575681;0.0144699530896486;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;12;2;9;13
411;-0.00794148559476391;-0.00431406534214552;2;1;2;7;2;7;3;2;2;5;1;2;1;1;1;0;1;0;0;0
412;0.00467970229340747;-0.00889547140989961;0;0;0;1;0;0;0;5;1;2;3;1;10;8;6;0;1;1;1;0
413;-0.0136758173561425;0.00982273535913109;5;3;3;11;6;8;1;1;1;0;0;1;0;0;0;0;0;0;0;0
414;-0.00527064760161938;-0.00832734384164087;1;0;0;4;2;9;2;2;6;6;2;2;3;0;1;0;0;0;0;0
415;0.00453163772913133;-0.009053246240080609;0;0;0;0;1;1;0;0;0;0;2;2;11;7;5;8;2;0;1;0
416;-0.015945678898819;0.0174994747227679;10;2;3;12;2;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0
417;0.00867141015738257;-0.0027493644193272103;0;0;0;0;0;2;1;0;2;3;1;1;7;5;3;3;4;3;4;1
418;0.0066565353232322395;-0.0063078947447327205;0;0;0;0;0;1;0;0;1;2;3;1;9;7;7;2;1;2;2;2
419;-0.00305256993617486;-0.0104183047456121;1;0;1;2;1;7;3;0;9;5;3;1;3;2;2;0;0;0;0;0
420;0.0046874945790327605;-0.0088870289988702;0;0;0;0;1;0;2;0;3;3;1;3;10;6;5;1;1;2;2;0
421;0.00912931782741566;-0.00181095454196543;0;0;0;1;0;1;0;0;0;3;2;5;4;6;3;1;5;3;5;1
422;0.00169576234932196;-0.0111059209528773;0;0;0;0;2;2;3;6;3;0;5;3;3;6;3;2;0;1;0;1
423;-0.00373110265500365;-0.00989830233065499;0;0;1;1;4;6;3;4;5;8;1;1;4;1;0;0;1;0;0;0
424;-0.0156482643578841;0.0164264213398898;13;2;3;14;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0
425;-0.003925826389273779;-0.00972959776292478;1;2;0;1;2;5;3;6;4;5;3;2;1;2;2;0;1;0;0;0
426;-0.012595642281083001;0.00658400036200655;8;0;1;14;2;9;0;1;1;3;1;0;0;0;0;0;0;0;0;0
427;-0.0156554256952371;0.0164520209380754;8;0;1;13;3;11;2;1;1;0;0;0;0;0;0;0;0;0;0;0
428;-0.0141693914426077;0.0113916038502826;8;4;3;10;3;3;3;3;1;1;0;1;0;0;0;0;0;0;0;0
429;0.0112098218668111;0.0030575766531429397;0;0;0;0;0;0;0;0;1;0;1;0;1;4;3;3;8;3;9;7
430;0.004251976340877079;-0.00933754801921098;0;0;0;1;0;0;1;1;3;2;3;3;4;10;2;3;3;3;0;1
431;-0.00621604763553506;-0.007093586674376191;0;3;1;5;0;10;3;6;7;0;0;1;2;2;0;0;0;0;0;0
432;-0.0041475535197931295;-0.00952692228926976;1;0;1;6;0;12;0;1;13;2;0;1;2;1;0;0;0;0;0;0
433;-0.0154837433268203;0.0158415438055085;8;4;4;12;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0
434;-0.0138544502921055;0.0103840923490511;8;1;1;10;3;10;2;0;5;0;0;0;0;0;0;0;0;0;0;0
435;-0.0032423329335335;-0.0102835003034915;0;0;1;3;0;6;6;3;4;6;3;3;0;1;3;0;1;0;0;0
436;0.0018309285364391601;-0.0110498937858265;0;0;0;1;0;2;1;0;2;3;4;4;7;5;5;2;2;2;0;0
437;0.0108375206309496;0.00211352600536375;0;0;0;0;0;0;0;0;0;1;1;1;2;1;4;7;9;5;5;4
438;0.0011103183047335699;-0.0113002723912432;0;0;1;2;0;2;3;2;3;4;3;1;4;5;3;1;1;1;4;0
439;0.00426142248570928;-0.00932823747815089;0;0;0;1;1;0;1;0;0;4;2;3;5;6;5;1;2;3;5;1
440;0.0128798654629775;0.00768298199703355;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;2;11;5;9;8
441;0.0145902158462244;0.0130822084507189;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;10;8;11;5
442;0.0074852634439262905;-0.00495683777124841;0;0;0;0;0;1;0;2;1;3;2;4;6;2;7;0;3;2;3;4
443;-0.009854474068886109;-0.000435242485543796;6;0;4;10;2;8;3;2;3;2;0;0;0;0;0;0;0;0;0;0
444;0.006225401768024999;-0.0069485518524345395;0;0;0;0;1;1;0;1;0;3;2;0;9;5;7;2;3;4;0;2
445;-0.0160767142010936;0.0179786721135534;10;5;2;11;2;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0
446;-0.0165032842184692;0.0195658852402691;11;4;3;15;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
447;-0.00120540334984607;-0.0112995678057898;0;2;1;0;1;6;2;3;5;3;3;5;1;4;0;1;1;2;0;0
448;0.0112086277234236;0.00305449788767783;0;0;0;0;0;0;0;0;0;0;1;0;4;2;5;5;9;4;7;3
449;0.00204740377242447;-0.0109514451643225;0;0;0;2;0;4;1;4;2;6;3;2;3;3;5;2;1;1;0;1
450;-0.00193797676977883;-0.0110435830091624;0;1;2;5;4;5;3;1;6;3;3;2;2;2;0;1;0;0;0;0
451;-0.0035132091025168698;-0.0100767835358012;2;1;0;5;0;6;4;4;5;3;4;1;3;2;0;0;0;0;0;0
