site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
338;-0.0215717104891308;0.0205599214687505;2;10;7;1;0;0;0;0;0;0
339;-0.0074076680765328;-0.0117671709186746;2;6;9;0;1;2;0;0;0;0
340;-0.0119873109160354;-0.00481295422186045;2;6;6;4;2;0;0;0;0;0
341;-0.0140763817798718;-0.000530422532272763;0;7;11;2;0;0;0;0;0;0
342;-0.0053017587083700295;-0.0138429682568692;0;2;3;5;5;4;1;0;0;0
343;-0.000620255136313861;-0.0159251990591985;0;1;5;1;3;6;0;4;0;0
344;0.00961020290481984;-0.008317515836182579;0;0;0;1;2;1;4;2;7;3
345;-0.00526874504924165;-0.0138698823016796;1;5;5;3;5;1;0;0;0;0
346;-0.004113944509794271;-0.0147020047901895;1;1;4;3;2;6;1;1;1;0
347;0.00383777005426182;-0.0146609180723918;0;0;0;3;2;4;5;4;1;1
348;0.00407150954890269;-0.0145072327440672;0;2;1;3;2;5;3;2;0;2
349;0.00323952064213269;-0.0150146040366721;0;1;2;2;3;4;5;2;0;1
350;0.00483259629654335;-0.0139464719585632;0;0;1;1;5;3;4;4;1;1
351;-0.00824085054051155;-0.0107507448562337;1;5;8;1;4;1;0;0;0;0
352;0.00530728703622527;-0.0135499747065607;0;0;2;2;1;3;3;6;3;0
353;0.0121421286752534;-0.0038594804727173702;0;0;0;1;2;3;3;8;1;2
354;0.00867103555861535;-0.009711334360100509;1;0;1;0;1;1;2;8;1;5
355;0.0203930807322099;0.0177585970654781;0;0;0;0;0;0;1;7;2;10
356;0.0134317548510074;-0.00119603136497723;0;0;0;1;1;1;1;8;2;6
357;0.0225569346560885;0.0252240635505393;0;0;0;0;0;0;0;8;1;11
358;0.00436788339668385;-0.0142998438755808;0;0;2;4;1;3;2;4;3;1
359;-0.00752102635811707;-0.0116353844643756;0;7;8;3;1;0;0;1;0;0
360;0.022114240623128;0.0236360108728536;0;0;0;0;1;0;0;7;1;11
361;0.0128601899109169;-0.00240918573616929;0;0;0;0;1;0;1;9;0;9
362;-0.0103026827008884;-0.00775974728570303;0;6;7;1;5;1;0;0;0;0
363;0.0226420481924929;0.0255329669815189;0;0;0;0;0;0;1;9;0;10
364;-0.0105145977658313;-0.007413932272208571;2;4;9;3;1;0;1;0;0;0
365;0.0195746610677904;0.0151295004655064;0;0;0;1;0;0;1;6;6;6
366;-0.0229804873862041;0.0255236217915635;1;7;9;2;0;1;0;0;0;0
367;-0.00344815273336692;-0.015085157758999;0;2;3;4;4;3;3;1;0;0
368;-0.007430645083754241;-0.0117406241392459;0;7;7;3;1;1;0;0;1;0
369;-0.0146854863926128;0.000849199837941301;1;6;10;2;1;0;0;0;0;0
370;0.0021712160489359;-0.0155042993522405;0;0;2;2;3;5;5;3;0;0
371;0.0035255352704657203;-0.0148526288132117;0;0;1;2;3;3;3;7;1;0
372;-0.023420925761105;0.0271403761303902;2;12;6;0;0;0;0;0;0;0
373;0.00505005277677205;-0.0137692939428777;0;0;1;1;4;3;3;6;0;2
374;0.00297889247369307;-0.0151508482625599;0;1;1;1;3;4;7;1;1;1
375;0.0123750958820514;-0.0033979544339939;0;0;0;0;0;1;1;9;1;8
376;-0.0028490603892269;-0.0153695347488762;0;1;4;6;3;3;1;2;0;0
377;-0.00726926758913108;-0.0119252937273961;1;4;4;6;3;1;0;1;0;0
378;0.022569346107157995;0.0252690366453851;0;0;0;0;0;0;0;9;3;8
379;-0.0190436954751142;0.0124458312170647;2;11;7;0;0;0;0;0;0;0
380;-0.00808186794723261;-0.010953235023854;0;6;6;4;3;1;0;0;0;0
381;0.0042396363201440395;-0.014391303681581001;0;0;3;0;2;4;4;5;1;1
382;-0.0231156946156308;0.0260166494172587;2;8;9;1;0;0;0;0;0;0
383;-0.0223611044459135;0.0233023151391742;2;11;6;0;1;0;0;0;0;0
384;0.0143362445628544;0.0008301592876734019;0;0;0;0;1;0;0;9;2;8
385;0.0025261425181483397;-0.015361784732151001;0;0;0;3;3;3;2;4;3;2
386;0.0112239544565616;-0.00559422103557361;0;0;0;1;2;2;2;6;2;5
387;0.0221831310022036;0.0238810853888471;0;0;0;0;0;1;1;8;2;8
388;-0.0211262463553009;0.0190561960534299;4;8;8;0;0;0;0;0;0;0
389;-0.0212499228429385;0.0194705113699754;2;8;10;0;0;0;0;0;0;0
390;0.0176579884921752;0.009390152416544659;0;0;0;0;0;0;1;10;1;8
391;0.0195836987794745;0.0151579503028286;0;0;0;0;0;0;1;8;0;11
392;0.009850300262217141;-0.007938622566721709;0;0;0;2;1;4;1;5;1;6
393;0.00232075849361687;-0.0154467008783003;0;1;1;6;2;3;2;2;1;2
394;0.0136372664103419;-0.000747103130504385;0;0;1;0;1;2;2;8;1;5
395;-0.0207501492660869;0.0178112533377958;1;7;10;2;0;0;0;0;0;0
396;0.0157156672855629;0.00417134768717125;0;0;0;0;0;0;3;9;1;7
397;-0.0235581953125718;0.0276505830163152;4;9;7;0;0;0;0;0;0;0
398;-0.018540292122928;0.0109516899907441;2;9;5;1;1;2;0;0;0;0
399;0.022276511007447996;0.0242144882841166;0;0;0;0;0;1;0;9;2;8
400;0.00936560408575453;-0.00869406444949741;0;0;0;0;1;5;4;6;0;4
401;-0.00335077825943388;-0.0151352729087059;0;1;4;4;4;5;1;1;0;0
402;-0.0128764047837647;-0.00307536483917547;2;10;7;1;0;0;0;0;0;0
403;-0.0195939526643892;0.0141252442781364;1;11;7;1;0;0;0;0;0;0
404;-0.0118017124385978;-0.005159780196675821;0;11;7;0;2;0;0;0;0;0
405;0.0169916049992077;0.007531891039564291;0;0;0;0;0;0;2;9;1;8
406;0.0186174790092787;0.0121900902375177;0;0;0;0;0;0;1;8;3;8
407;0.0215593089406051;0.0216894543490744;0;0;0;0;0;0;1;8;2;9
408;0.0106099842843354;-0.006679249247404429;0;1;0;0;1;3;5;4;3;3
409;-0.0226162941707798;0.0242101009340781;4;6;8;1;0;0;1;0;0;0
410;-0.0198553748296796;0.0149400286482523;3;9;7;1;0;0;0;0;0;0
411;-0.0140328316110642;-0.000626798505472941;1;8;10;0;1;0;0;0;0;0
412;0.0183034615024298;0.0112575864956643;0;0;0;1;1;0;1;8;2;7
413;0.016077570987213;0.0050981610914504795;0;0;0;0;1;1;0;8;1;9
414;-0.0206537565516971;0.0174958074046864;3;7;7;2;1;0;0;0;0;0
415;-0.0117747780545277;-0.00520965599500513;0;5;10;1;2;1;1;0;0;0
416;0.0208552357221446;0.0192903921495316;0;0;0;0;0;1;3;6;1;9
417;-0.0164481217925704;0.0051747362697654;0;8;10;2;0;0;0;0;0;0
418;0.0209833020700701;0.0197208871203758;0;0;0;0;0;0;2;8;1;9
419;0.00486488055772697;-0.0139206439913238;0;0;1;0;2;2;4;6;3;2
420;-0.0203691425251791;0.0165730478300295;1;9;9;0;0;1;0;0;0;0
421;-0.0147724132941324;0.00105091118627425;2;7;8;0;2;1;0;0;0;0
422;-0.0166731050285447;0.0057624869381531;2;6;9;2;1;0;0;0;0;0
423;-0.0198658328296082;0.0149728500916166;0;10;9;1;0;0;0;0;0;0
424;0.0192289143514467;0.0140508992643825;0;0;0;0;1;0;2;8;2;7
425;-0.00905746890786673;-0.009647156151263409;0;9;8;2;1;0;0;0;0;0
426;-0.0187558653467221;0.0115865835277231;1;9;10;0;0;0;0;0;0;0
427;-0.0115033352831189;-0.00570584599321638;0;7;9;2;1;0;1;0;0;0
428;0.0211328334355162;0.020226844843258998;0;0;0;0;0;0;0;11;0;9
429;0.00494347507682459;-0.0138570725175574;1;0;1;3;2;3;3;3;3;1
430;0.00880188351363379;-0.00952557197064207;0;0;0;1;2;5;1;5;2;4
431;-0.0136082465088536;-0.00155055953025341;1;8;7;2;2;0;0;0;0;0
432;0.000545570578984704;-0.0159004546809441;0;0;1;5;8;2;1;1;1;1
433;0.0126268947767451;-0.002889393508737;0;0;0;0;0;0;1;10;3;6
434;0.0123046573653049;-0.0035384109494660397;0;0;0;0;0;4;2;7;3;4
435;0.00361360699629175;-0.0148001265460846;0;1;2;3;5;3;3;3;0;0
436;0.00499813620127959;-0.0138122791697211;0;0;1;3;4;3;4;4;1;0
437;0.0213906646926865;0.0211076189707689;0;0;0;0;0;0;1;8;1;10
438;0.0239007844838315;0.0302361198205835;0;0;0;0;2;0;1;7;1;9
439;-0.0148237784810502;0.0011706687149917;1;8;10;0;1;0;0;0;0;0
440;0.0184810972461165;0.0117831613896683;0;0;0;0;0;0;0;10;1;9
441;0.0189070096766223;0.0130638044283601;0;0;0;0;0;0;1;10;1;8
442;-0.00289373402166602;-0.015350302959185;0;1;7;5;0;3;3;1;0;0
443;-0.0196343618363997;0.0142504773236587;3;12;5;0;0;0;0;0;0;0
444;0.00702130530403016;-0.0118193234772289;0;1;1;4;1;4;2;4;0;3
445;-0.0144347983766186;0.000274230651588587;2;9;6;2;1;0;0;0;0;0
446;0.0106035250791659;-0.00669034479026661;0;0;0;0;1;0;1;11;1;6
447;0.0156357882381759;0.00396959466931192;0;0;1;0;0;1;2;9;0;7
448;0.00665567018124568;-0.0122277976858067;0;0;1;3;1;2;5;3;4;1
449;-0.00235825500354598;-0.0155598790471133;0;2;4;2;4;4;3;0;0;1
450;-0.0171429789304072;0.00701601488155039;0;8;9;1;1;1;0;0;0;0
451;-0.0200652510569647;0.0156020408185248;4;10;4;0;0;2;0;0;0;0
452;-0.00632701632778581;-0.0129206684223922;0;5;3;3;6;2;1;0;0;0
453;0.0140307929226277;0.00013132009571128998;0;0;0;0;1;1;2;9;1;6
454;-0.0105904942665056;-0.0072883392117470205;0;8;8;3;1;0;0;0;0;0
455;0.0224784350296264;0.0249401876194205;0;0;0;0;0;0;1;9;2;8
456;-0.00179205179512571;-0.0157317681493365;1;2;1;3;5;1;2;4;1;0
457;-0.0233945315852458;0.027042617864591;3;7;9;1;0;0;0;0;0;0
458;-0.00994758139101194;-0.00832317527700683;1;6;8;2;3;0;0;0;0;0
459;-0.009765366451228271;-0.008604487242130471;1;6;4;4;3;2;0;0;0;0
460;0.0115254858791991;-0.00503934481516955;0;0;0;0;1;3;5;8;1;2
461;0.00806036452634217;-0.0105422047521863;0;0;0;0;6;4;5;1;3;1
462;-0.0239587021698185;0.0291563618350996;1;10;8;0;1;0;0;0;0;0
463;-0.0066679652297834;-0.0125768356157018;1;4;7;2;3;1;1;1;0;0
464;0.0147881322258185;0.00189130192914135;0;0;0;0;0;0;1;10;1;8
465;0.0058204262716774705;-0.0130809654426812;0;1;1;2;5;5;2;3;0;1
466;0.0138943329418651;-0.000176079210590149;0;0;0;0;0;2;2;8;1;7
467;-0.00473419268664068;-0.0142814916278488;0;4;6;3;4;1;0;0;1;1
468;-0.0160411721916948;0.00413210781348588;1;8;10;0;1;0;0;0;0;0
469;-0.0192607014709561;0.013102381261238999;1;8;8;2;1;0;0;0;0;0
470;0.0169586250272458;0.00744176202783662;0;0;0;0;0;1;0;7;3;9
471;-0.00986698120454182;-0.00844826233845425;2;7;4;1;4;2;0;0;0;0
472;-0.0038922340753079396;-0.014837442318195;0;3;8;1;5;2;0;1;0;0
473;-0.00200144135634417;-0.015674155505337;0;1;2;3;5;4;5;0;0;0
474;0.021851230295588;0.0227073199566734;0;0;0;0;0;1;0;8;0;11
475;-0.00630306293209038;-0.0129441278409283;0;10;7;0;2;1;0;0;0;0
476;-0.0221996654536712;0.0227333888962275;1;9;8;0;2;0;0;0;0;0
477;-0.012997477583786998;-0.00282900074456289;1;7;8;2;2;0;0;0;0;0
478;0.0117276606112036;-0.00465918827599226;0;0;0;0;3;2;6;5;0;4
479;-0.00560371901875193;-0.0135887371725308;0;6;4;7;0;2;1;0;0;0
480;0.007413398684698629;-0.0113576136544393;0;0;1;4;0;6;4;1;3;1
481;0.0194673810050291;0.0147927877430458;0;0;0;0;0;0;0;10;1;9
482;0.0188993593750477;0.0130405463195735;0;0;0;0;0;0;3;6;4;7
483;0.0220327942123389;0.0233472446391716;0;0;0;0;0;1;0;9;1;9
484;0.0231057006208007;0.0272359828306713;0;0;0;0;1;1;2;7;1;8
485;0.0210151389144441;0.0198283123708031;0;0;0;0;0;0;0;9;0;11
486;2.62007459020535e-05;-0.015938235759498;1;1;0;5;5;5;2;1;0;0
487;0.0201678754845493;0.0170244994225659;0;0;0;0;0;1;1;6;1;11
488;-0.023899893860770998;0.0289336597873999;3;8;7;1;1;0;0;0;0;0
489;0.00686512294803836;-0.0119964117517144;0;1;0;0;3;4;6;4;1;1
490;0.00392645581240941;-0.0146036317879427;0;2;1;0;2;9;3;1;2;0
491;0.007716867074463141;-0.0109834421452078;0;0;0;1;2;2;5;4;3;3
492;0.00892765416768431;-0.00934444556648338;0;0;1;0;2;5;5;6;0;1
493;0.00091082251305949;-0.0158481345260435;0;0;2;3;4;5;2;2;2;0
494;-0.0210022427830305;0.0186432326956234;2;6;8;1;2;0;0;0;1;0
495;-0.00199162944660434;-0.0156770112722145;1;2;5;1;5;3;1;2;0;0
496;0.0188623215153286;0.0129280773626348;0;0;0;0;0;0;1;8;2;9
497;-0.0238913670523844;0.0289014152488944;0;9;9;2;0;0;0;0;0;0
498;0.0191046598783288;0.0136679256767756;0;0;0;0;0;1;2;8;0;9
499;-0.0122907764629536;-0.0042340433988071;0;7;10;0;2;0;0;0;1;0
500;-0.00858548702987557;-0.0102979619769997;2;5;3;2;5;3;0;0;0;0
